GEOID,FP_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047048000,6.98,6.98,6.98,1.0,26159,40546,3324,0.3407,0.3755,0.282,113549.0,BK_rest,-73003.0,1,1
36047048100,6.11,6.11,6.11,1.0,81613,126500,3053,0.3307,0.1143,0.142,142051.0,NW_BK,-15551.0,1,0
36047048200,3.67,3.67,3.67,1.0,53804,83396,5545,0.4187,0.1614,0.151,113549.0,BK_rest,-30153.0,1,1
36047048400,6.52,6.52,6.52,1.0,56809,88053,5889,0.5359,0.2142,0.142,113549.0,BK_rest,-25496.0,1,1
36047048500,6.17,6.17,6.17,1.0,93929,178015,2329,0.3542,0.231,0.14,142051.0,NW_BK,35964.0,0,1
36047048600,5.52,5.52,5.52,1.0,55236,59125,3556,0.4547,0.2011,0.167,113549.0,BK_rest,-54424.0,1,1
36047048800,5.62,5.62,5.62,1.0,61013,51188,4420,0.5606,0.1326,0.14,113549.0,BK_rest,-62361.0,1,1
36047048900,1.83,1.83,1.83,1.0,25154,38988,3709,0.2141,0.3917,0.239,142051.0,NW_BK,-103063.0,1,1
36047049000,1.34,1.34,1.34,1.0,58965,42143,5573,0.3862,0.1615,0.165,113549.0,BK_rest,-71406.0,1,1
36047049100,4.5,4.5,4.5,1.0,36653,61759,6993,0.2713,0.3479,0.178,142051.0,NW_BK,-80292.0,1,1
36047049200,4.07,4.07,4.07,1.0,72058,250001,2978,0.5028,0.2408,0.162,113549.0,BK_rest,136452.0,0,1
36047049301,2.09,2.09,2.09,1.0,20465,31720,2408,0.128,0.4448,0.363,142051.0,NW_BK,-110331.0,1,1
36047049302,3.54,3.54,3.54,1.0,47238,73218,5262,0.3541,0.374,0.212,142051.0,NW_BK,-68833.0,1,1
36047049400,4.32,4.32,4.32,1.0,88846,92181,5372,0.506,0.1125,0.112,113549.0,BK_rest,-21368.0,1,0
36047049500,1.76,1.76,1.76,1.0,89375,178438,2546,0.2266,0.1915,0.151,142051.0,NW_BK,36387.0,0,0
36047049600,9.46,9.46,9.46,1.0,68474,57958,3938,0.4211,0.1314,0.146,113549.0,BK_rest,-55591.0,1,1
36047049700,6.33,6.33,6.33,1.0,107625,237067,3076,0.5315,0.054,,142051.0,NW_BK,95016.0,0,0
36047049800,11.51,11.51,11.51,1.0,67580,104749,4036,0.451,0.0565,0.103,113549.0,BK_rest,-8800.0,1,1
36047049900,5.4,5.4,5.4,1.0,88958,250001,2088,0.5311,0.0805,0.097,142051.0,NW_BK,107950.0,0,0
36047050001,7.79,7.79,7.79,1.0,107333,232305,2250,0.6492,0.008,0.101,113549.0,BK_rest,118756.0,0,0
36047050002,4.77,4.77,4.77,1.0,148320,198646,1966,0.4385,0.0214,0.052,113549.0,BK_rest,85097.0,0,0
36047050100,8.42,8.42,8.42,1.0,98750,153062,3373,0.3594,0.1462,0.131,142051.0,NW_BK,11011.0,0,0
36047050202,12.03,12.03,12.03,1.0,97195,229375,2460,0.638,0.0984,0.09,113549.0,BK_rest,115826.0,0,0
36047050300,5.35,5.35,5.35,1.0,127993,250001,2910,0.2971,0.1014,,142051.0,NW_BK,107950.0,0,0
36047050401,6.45,6.45,6.45,1.0,128443,199086,3171,0.5508,0.106,,113549.0,BK_rest,85537.0,0,0
36047050402,1.65,1.65,1.65,1.0,134602,208633,1758,0.3319,0.0939,0.054,113549.0,BK_rest,95084.0,0,0
36047050500,2.28,2.28,2.28,1.0,63468,115736,4136,0.2592,0.2749,0.218,142051.0,NW_BK,-26315.0,1,1
36047050600,7.94,7.94,7.94,1.0,73077,89362,5820,0.4044,0.1568,0.111,113549.0,BK_rest,-24187.0,1,0
36047050700,8.0,8.0,8.0,1.0,50667,78533,3780,0.4411,0.3492,0.256,142051.0,NW_BK,-63518.0,1,1
36047050801,4.93,4.93,4.93,1.0,70134,108707,3719,0.2964,0.1899,0.124,113549.0,BK_rest,-4842.0,1,0
36047050803,1.14,1.14,1.14,1.0,67000,103850,2752,0.241,0.159,0.118,113549.0,BK_rest,-9699.0,1,1
36047050804,3.68,3.68,3.68,1.0,87124,135042,6597,0.3773,0.0963,0.075,113549.0,BK_rest,21493.0,0,0
36047050900,6.6,6.6,6.6,1.0,37003,52438,6003,0.4549,0.5606,0.256,142051.0,NW_BK,-89613.0,1,1
36047051001,3.03,3.03,3.03,1.0,54246,37632,4491,0.1883,0.1548,0.023,113549.0,BK_rest,-75917.0,1,1
36047051002,1.79,1.79,1.79,1.0,55974,50417,4038,0.2523,0.0825,0.07,113549.0,BK_rest,-63132.0,1,1
36047051100,5.06,5.06,5.06,1.0,79675,177560,4491,0.3285,0.2302,0.194,142051.0,NW_BK,35509.0,0,1
36047051200,5.37,5.37,5.37,1.0,65847,98750,6470,0.3832,0.1654,0.079,113549.0,BK_rest,-14799.0,1,1
36047051300,2.12,2.12,2.12,1.0,121607,188490,5825,0.3104,0.1624,,142051.0,NW_BK,46439.0,0,0
36047051400,3.94,3.94,3.94,1.0,72477,106406,7733,0.3396,0.1561,0.11,113549.0,BK_rest,-7143.0,1,0
36047051500,9.47,9.47,9.47,1.0,167917,250001,2812,0.3863,0.0781,,142051.0,NW_BK,107950.0,0,0
36047051601,2.29,2.29,2.29,1.0,56834,63571,5132,0.3966,0.1773,0.121,113549.0,BK_rest,-49978.0,1,1
36047051602,1.18,1.18,1.18,1.0,67276,112917,3843,0.3205,0.1073,0.079,113549.0,BK_rest,-632.0,1,1
36047051700,12.69,12.69,12.69,1.0,171375,180677,2857,0.3744,0.07,,142051.0,NW_BK,38626.0,0,0
36047051800,2.8,2.8,2.8,1.0,84748,160577,3455,0.4024,0.116,0.083,113549.0,BK_rest,47028.0,0,0
36047051900,8.78,8.78,8.78,1.0,188567,186220,5257,0.3476,0.059,,142051.0,NW_BK,44169.0,0,0
36047052000,5.21,5.21,5.21,1.0,108994,191845,3951,0.531,0.1182,0.121,113549.0,BK_rest,78296.0,0,0
36047052300,1.63,1.63,1.63,1.0,91750,104306,5376,0.238,0.1706,0.166,142051.0,NW_BK,-37745.0,1,0
36047052500,3.25,3.25,3.25,1.0,28050,51890,3321,0.248,0.2993,0.184,142051.0,NW_BK,-90161.0,1,1
36047052600,4.7,4.7,4.7,1.0,73895,114537,4366,0.424,0.1359,0.169,113549.0,BK_rest,988.0,0,0
36047052700,1.73,1.73,1.73,1.0,61966,73884,6917,0.2763,0.1557,0.168,142051.0,NW_BK,-68167.0,1,1
36047052800,3.76,3.76,3.76,1.0,107188,250001,1935,0.6913,0.1083,0.12,113549.0,BK_rest,136452.0,0,0
36047052900,1.64,1.64,1.64,1.0,27456,20599,2920,0.3505,0.4542,0.243,142051.0,NW_BK,-121452.0,1,1
36047053000,5.5,5.5,5.5,1.0,60365,108690,4133,0.5786,0.283,0.203,113549.0,BK_rest,-4859.0,1,1
36047053102,8.04,8.04,8.04,1.0,61458,95259,6244,0.5385,0.4609,0.254,142051.0,NW_BK,-46792.0,1,1
36047053200,8.54,8.54,8.54,1.0,65603,115526,2759,0.5079,0.1562,0.125,113549.0,BK_rest,1977.0,0,1
36047053300,2.91,2.91,2.91,1.0,24834,38492,6367,0.2318,0.5087,0.247,142051.0,NW_BK,-103559.0,1,1
36047053400,12.48,12.48,12.48,1.0,50444,86350,4927,0.5069,0.184,0.152,113549.0,BK_rest,-27199.0,1,1
36047053500,6.22,6.22,6.22,1.0,26760,41478,4033,0.2226,0.5078,0.241,142051.0,NW_BK,-100573.0,1,1
36047053700,8.8,8.8,8.8,1.0,46719,72414,4275,0.509,0.3939,0.259,142051.0,NW_BK,-69637.0,1,1
36047053800,15.73,15.73,15.73,1.0,63750,137988,5759,0.4433,0.1038,0.148,113549.0,BK_rest,24439.0,0,1
36047053900,8.58,8.58,8.58,1.0,23011,35667,2878,0.3229,0.5539,0.291,142051.0,NW_BK,-106384.0,1,1
36047054200,19.66,19.66,19.66,1.0,45549,70600,4138,0.5262,0.1631,0.174,113549.0,BK_rest,-42949.0,1,1
36047054400,17.81,17.81,17.81,1.0,67011,64234,4140,0.7386,0.1056,0.116,113549.0,BK_rest,-49315.0,1,1
36047054500,10.47,10.47,10.47,1.0,23456,22621,7650,0.1945,0.6207,0.358,142051.0,NW_BK,-119430.0,1,1
36047054600,13.87,13.87,13.87,1.0,57017,32129,5445,0.4203,0.1929,0.182,113549.0,BK_rest,-81420.0,1,1
36047054700,7.99,7.99,7.99,1.0,72130,44655,6717,0.3577,0.3104,0.189,142051.0,NW_BK,-97396.0,1,1
36047054800,11.61,11.61,11.61,1.0,82788,128321,2248,0.6178,0.1723,0.179,113549.0,BK_rest,14772.0,0,0
36047054900,4.95,4.95,4.95,1.0,122717,190211,4577,0.3566,0.2396,,142051.0,NW_BK,48160.0,0,1
36047055000,10.77,10.77,10.77,1.0,67391,94231,3773,0.5394,0.1555,0.154,113549.0,BK_rest,-19318.0,1,1
36047055100,3.86,3.86,3.86,1.0,109662,169976,5413,0.356,0.1391,,142051.0,NW_BK,27925.0,0,0
36047055200,11.85,11.85,11.85,1.0,81250,82243,3625,0.3914,0.1148,0.134,113549.0,BK_rest,-31306.0,1,0
36047055300,6.57,6.57,6.57,1.0,117750,182512,3065,0.3145,0.2154,,142051.0,NW_BK,40461.0,0,1
36047055400,14.18,14.18,14.18,1.0,51667,122895,4252,0.4613,0.1312,0.132,113549.0,BK_rest,9346.0,0,1
36047055500,8.6,8.6,8.6,1.0,174028,250001,9345,0.4155,0.0626,,142051.0,NW_BK,107950.0,0,0
36047055600,8.13,8.13,8.13,1.0,60458,49005,4079,0.5894,0.2879,0.161,113549.0,BK_rest,-64544.0,1,1
36047055700,11.61,11.61,11.61,1.0,107410,166485,1834,0.253,0.0769,,142051.0,NW_BK,24434.0,0,0
36047055800,6.23,6.23,6.23,1.0,67500,104625,2511,0.4688,0.2013,0.153,113549.0,BK_rest,-8924.0,1,1
36047056100,4.23,4.23,4.23,1.0,126159,178611,3776,0.4374,0.0592,,142051.0,NW_BK,36560.0,0,0
36047056200,5.53,5.53,5.53,1.0,115867,201111,1936,0.8897,0.0057,0.029,113549.0,BK_rest,87562.0,0,0
36047056301,7.6,7.6,7.6,1.0,121250,246389,4387,0.4282,0.1485,,142051.0,NW_BK,104338.0,0,0
36047056302,10.52,10.52,10.52,1.0,63627,130179,1638,0.2894,0.1319,0.157,142051.0,NW_BK,-11872.0,1,1
36047056400,11.28,11.28,11.28,1.0,78409,129167,2735,0.8095,0.0987,0.072,113549.0,BK_rest,15618.0,0,0
36047056500,3.45,3.45,3.45,1.0,110673,208056,3432,0.2801,0.0533,,142051.0,NW_BK,66005.0,0,0
36047056600,5.74,5.74,5.74,1.0,88472,107212,2679,0.7092,0.2131,0.161,113549.0,BK_rest,-6337.0,1,1
36047056800,6.71,6.71,6.71,1.0,82955,128580,1440,0.7744,0.1861,0.122,113549.0,BK_rest,15031.0,0,0
36047056900,8.58,8.58,8.58,1.0,148333,250001,1762,0.4474,0.0231,0.098,142051.0,NW_BK,107950.0,0,0
36047057000,4.95,4.95,4.95,1.0,69987,110750,3790,0.6494,0.1055,0.076,113549.0,BK_rest,-2799.0,1,0
36047057100,9.25,9.25,9.25,1.0,104761,162379,4036,0.2398,0.0505,,142051.0,NW_BK,20328.0,0,0
36047057200,5.17,5.17,5.17,1.0,25498,70041,5394,0.2277,0.3396,0.182,113549.0,BK_rest,-43508.0,1,1
36047057300,7.11,7.11,7.11,1.0,93036,144205,2545,0.4125,0.1144,0.139,142051.0,NW_BK,2154.0,0,0
36047057400,4.72,4.72,4.72,1.0,87893,128333,2993,0.8048,0.1103,0.088,113549.0,BK_rest,14784.0,0,0
36047057500,4.7,4.7,4.7,1.0,107365,111298,4417,0.415,0.1313,,142051.0,NW_BK,-30753.0,1,0
36047057600,4.2,4.2,4.2,1.0,84500,153500,3157,0.5777,0.1006,0.087,113549.0,BK_rest,39951.0,0,0
36047057800,3.36,3.36,3.36,1.0,60823,83971,2964,0.5632,0.2171,0.165,113549.0,BK_rest,-29578.0,1,1
36047057901,8.84,8.84,8.84,1.0,121031,187598,1274,0.1913,0.2429,,142051.0,NW_BK,45547.0,0,1
36047058000,0.56,0.56,0.56,1.0,43375,102051,4214,0.4898,0.2501,0.162,113549.0,BK_rest,-11498.0,1,1
36047058200,4.5,4.5,4.5,1.0,66000,148750,2697,0.5481,0.0764,0.112,113549.0,BK_rest,35201.0,0,1
36047058400,7.8,7.8,7.8,1.0,67315,121406,3655,0.5135,0.0635,0.131,113549.0,BK_rest,7857.0,0,1
36047058600,6.11,6.11,6.11,1.0,74347,90139,2769,0.7169,0.1696,0.107,113549.0,BK_rest,-23410.0,1,0
36047058800,9.87,9.87,9.87,1.0,78375,121481,3542,0.5737,0.0802,0.138,113549.0,BK_rest,7932.0,0,0
36047058901,12.37,12.37,12.37,1.0,95357,168594,1804,0.5551,0.0671,0.125,142051.0,NW_BK,26543.0,0,0
36047059000,5.96,5.96,5.96,1.0,80147,135667,2025,0.4226,0.2267,0.151,113549.0,BK_rest,22118.0,0,1
36047059100,5.18,5.18,5.18,1.0,123872,192001,3963,0.4648,0.0505,,142051.0,NW_BK,49950.0,0,0
36047059200,6.44,6.44,6.44,1.0,71167,122813,4190,0.4596,0.1706,0.13,113549.0,BK_rest,9264.0,0,0
36047059300,9.76,9.76,9.76,1.0,95595,137500,2396,0.488,0.126,0.137,142051.0,NW_BK,-4551.0,1,0
36047059402,6.75,6.75,6.75,1.0,80167,175719,5942,0.7732,0.0692,0.071,113549.0,BK_rest,62170.0,0,0
36047059403,9.4,9.4,9.4,1.0,84389,156910,3456,0.574,0.1305,0.121,113549.0,BK_rest,43361.0,0,0
36047059404,5.16,5.16,5.16,1.0,56771,204211,4313,0.5583,0.1348,0.154,113549.0,BK_rest,90662.0,0,1
36047059600,11.74,11.74,11.74,1.0,50000,77500,2445,0.677,0.1292,0.115,113549.0,BK_rest,-36049.0,1,1
36047059800,14.28,14.28,14.28,1.0,76312,118283,3712,0.6171,0.1767,0.159,113549.0,BK_rest,4734.0,0,0
36047060000,5.07,5.07,5.07,1.0,87365,199904,6344,0.7113,0.0976,0.124,113549.0,BK_rest,86355.0,0,0
36047060600,7.35,7.35,7.35,1.0,71994,166875,2896,0.495,0.1398,0.119,113549.0,BK_rest,53326.0,0,0
36047060800,5.73,5.73,5.73,1.0,86607,134240,3986,0.6218,0.1167,0.128,113549.0,BK_rest,20691.0,0,0
36047061002,8.14,8.14,8.14,1.0,82515,127898,5247,0.577,0.1193,0.127,113549.0,BK_rest,14349.0,0,0
36047061003,3.19,3.19,3.19,1.0,51597,93750,1842,0.3783,0.3018,0.178,113549.0,BK_rest,-19799.0,1,1
36047061004,7.11,7.11,7.11,1.0,33685,34923,6218,0.3036,0.1619,0.188,113549.0,BK_rest,-78626.0,1,1
36047061200,10.73,10.73,10.73,1.0,135500,166333,1169,0.8057,0.0355,0.078,113549.0,BK_rest,52784.0,0,0
36047061600,8.04,8.04,8.04,1.0,126375,246094,1508,0.7907,0.0108,0.078,113549.0,BK_rest,132545.0,0,0
36047062000,14.25,14.25,14.25,1.0,94348,123359,2021,0.8764,0.0643,0.114,113549.0,BK_rest,9810.0,0,0
36047062200,9.47,9.47,9.47,1.0,82422,131964,2786,0.6332,0.1453,0.139,113549.0,BK_rest,18415.0,0,0
36047062600,12.48,12.48,12.48,1.0,73472,85750,3105,0.687,0.0808,0.08,113549.0,BK_rest,-27799.0,1,0
36047062800,18.92,18.92,18.92,1.0,99710,131719,5009,0.8867,0.0783,0.069,113549.0,BK_rest,18170.0,0,0
36047063200,10.97,10.97,10.97,1.0,81196,125853,1471,0.8522,0.1332,0.127,113549.0,BK_rest,12304.0,0,0
36047063600,13.95,13.95,13.95,1.0,128636,199385,1254,0.8443,0.0813,0.047,113549.0,BK_rest,85836.0,0,0
36047063800,11.72,11.72,11.72,1.0,97981,128750,2258,0.7957,0.0463,0.067,,,,0,0
36047064000,11.22,11.22,11.22,1.0,127917,250001,1768,0.8759,0.0328,0.061,113549.0,BK_rest,136452.0,0,0
36047064200,9.91,9.91,9.91,1.0,57466,130156,2617,0.7441,0.2442,0.183,113549.0,BK_rest,16607.0,0,1
36047064400,6.71,6.71,6.71,1.0,82500,131111,2981,0.8024,0.1675,0.081,113549.0,BK_rest,17562.0,0,0
36047064600,5.14,5.14,5.14,1.0,84833,138095,2337,0.821,0.0308,0.04,113549.0,BK_rest,24546.0,0,0
36047064800,3.01,3.01,3.01,1.0,108846,139107,2430,0.8578,0.0835,0.065,113549.0,BK_rest,25558.0,0,0
36047065000,1.23,1.23,1.23,1.0,74159,250001,1524,0.6266,0.0903,0.11,113549.0,BK_rest,136452.0,0,0
36047065200,7.59,7.59,7.59,1.0,98103,129904,1173,0.9278,0.0153,0.07,113549.0,BK_rest,16355.0,0,0
36047065400,9.39,9.39,9.39,1.0,110500,194167,1592,0.919,0.0452,0.095,113549.0,BK_rest,80618.0,0,0
36047065600,9.23,9.23,9.23,1.0,104653,171484,1900,0.8508,0.0342,0.04,113549.0,BK_rest,57935.0,0,0
36047065800,16.6,16.6,16.6,1.0,84427,213036,1853,0.8136,0.0907,0.085,113549.0,BK_rest,99487.0,0,0
36047066000,16.18,16.18,16.18,1.0,133571,152813,2100,0.81,0.009,0.052,113549.0,BK_rest,39264.0,0,0
36047066200,17.87,17.87,17.87,1.0,83446,120583,1392,0.8253,0.0524,0.061,113549.0,BK_rest,7034.0,0,0
36047067000,12.65,12.65,12.65,1.0,82629,155385,2928,0.6384,0.0997,0.067,113549.0,BK_rest,41836.0,0,0
36047067200,6.49,6.49,6.49,1.0,73807,61667,1713,0.7495,0.042,0.051,113549.0,BK_rest,-51882.0,1,0
36047067400,3.83,3.83,3.83,1.0,135139,183500,1968,0.8521,0.0412,0.032,113549.0,BK_rest,69951.0,0,0
36047067600,9.07,9.07,9.07,1.0,89265,217266,1847,0.7849,0.131,0.047,113549.0,BK_rest,103717.0,0,0
36047067800,7.33,7.33,7.33,1.0,89844,155294,3312,0.7796,0.116,0.069,113549.0,BK_rest,41745.0,0,0
36047068000,5.18,5.18,5.18,1.0,105272,163171,2096,0.7121,0.0177,0.002,113549.0,BK_rest,49622.0,0,0
36047068200,8.2,8.2,8.2,1.0,94957,156860,2587,0.6834,0.0768,0.027,113549.0,BK_rest,43311.0,0,0
36047068600,8.11,8.11,8.11,1.0,72500,250001,1721,0.704,0.0383,0.057,113549.0,BK_rest,136452.0,0,0
36047068800,4.89,4.89,4.89,1.0,80481,220250,1872,0.7561,0.0279,0.018,113549.0,BK_rest,106701.0,0,0
36047069000,2.25,2.25,2.25,1.0,117292,121477,2007,0.7147,0.0665,0.036,113549.0,BK_rest,7928.0,0,0
36047069200,3.28,3.28,3.28,1.0,109167,154750,2354,0.7817,0.0231,0.028,113549.0,BK_rest,41201.0,0,0
36047069601,9.94,9.94,9.94,1.0,86023,183393,3400,0.8039,0.0512,0.059,113549.0,BK_rest,69844.0,0,0
36047069602,9.46,9.46,9.46,1.0,84619,250001,5748,0.8118,0.0882,0.048,113549.0,BK_rest,136452.0,0,0
36047069800,11.12,11.12,11.12,1.0,122019,136908,1534,0.9118,0.0146,0.049,,,,0,0
36047070000,12.16,12.16,12.16,1.0,84034,213750,1344,0.7216,0.032,0.061,113549.0,BK_rest,100201.0,0,0
36047070201,18.97,18.97,18.97,1.0,113707,176245,5775,0.8918,0.0274,0.063,113549.0,BK_rest,62696.0,0,0
36047070601,17.25,17.25,17.25,1.0,128385,198996,3468,0.9512,0.0291,0.055,113549.0,BK_rest,85447.0,0,0
36047072000,7.7,7.7,7.7,1.0,66285,128839,2109,0.6992,0.2541,0.116,113549.0,BK_rest,15290.0,0,1
36047072200,4.42,4.42,4.42,1.0,60048,87371,3165,0.7611,0.2057,0.092,113549.0,BK_rest,-26178.0,1,1
36047072400,2.55,2.55,2.55,1.0,76458,136641,1939,0.7165,0.0562,0.0,113549.0,BK_rest,23092.0,0,0
36047072600,2.64,2.64,2.64,1.0,89814,126161,2392,0.8306,0.0635,0.018,113549.0,BK_rest,12612.0,0,0
36047072800,4.64,4.64,4.64,1.0,70096,163681,3791,0.6541,0.0807,0.011,113549.0,BK_rest,50132.0,0,0
36047073000,7.93,7.93,7.93,1.0,117857,91417,2676,0.6517,0.0183,0.001,113549.0,BK_rest,-22132.0,1,0
36047073200,6.82,6.82,6.82,1.0,61572,56375,2195,0.7839,0.1508,0.067,113549.0,BK_rest,-57174.0,1,1
36047073400,4.02,4.02,4.02,1.0,95515,95882,1720,0.7424,0.0087,0.0,113549.0,BK_rest,-17667.0,1,0
36047073600,0.57,0.57,0.57,1.0,61292,57067,3186,0.6273,0.118,0.065,113549.0,BK_rest,-56482.0,1,1
36047073800,1.83,1.83,1.83,1.0,51719,117583,3863,0.5866,0.073,0.076,113549.0,BK_rest,4034.0,0,1
36047074000,1.84,1.84,1.84,1.0,66250,46615,3963,0.6701,0.1835,0.127,113549.0,BK_rest,-66934.0,1,1
36047074200,5.17,5.17,5.17,1.0,68931,128068,3144,0.5495,0.123,0.102,113549.0,BK_rest,14519.0,0,1
36047074400,5.94,5.94,5.94,1.0,143565,131964,3084,0.8815,0.0318,0.109,113549.0,BK_rest,18415.0,0,0
36047074600,0.48,0.48,0.48,1.0,91000,167500,2643,0.7054,0.0543,0.059,113549.0,BK_rest,53951.0,0,0
36047074800,6.99,6.99,6.99,1.0,73000,113150,1725,0.6529,0.2012,0.123,113549.0,BK_rest,-399.0,1,1
36047075000,8.86,8.86,8.86,1.0,87134,81053,3104,0.6464,0.0413,0.078,113549.0,BK_rest,-32496.0,1,0
36047075200,9.48,9.48,9.48,1.0,160536,248830,1076,1.0,0.0,0.078,113549.0,BK_rest,135281.0,0,0
36047075400,10.01,10.01,10.01,1.0,101581,124219,1262,0.8677,0.0166,0.061,113549.0,BK_rest,10670.0,0,0
36047075600,6.18,6.18,6.18,1.0,79583,115192,2121,0.8479,0.0646,0.076,113549.0,BK_rest,1643.0,0,0
36047075800,10.61,10.61,10.61,1.0,69375,136420,1742,0.7418,0.0534,0.116,113549.0,BK_rest,22871.0,0,0
36047076000,15.63,15.63,15.63,1.0,46949,72770,2935,0.5575,0.1768,0.142,113549.0,BK_rest,-40779.0,1,1
36047076200,8.92,8.92,8.92,1.0,55500,110321,4633,0.4071,0.2907,0.186,113549.0,BK_rest,-3228.0,1,1
36047076400,1.06,1.06,1.06,1.0,72889,127411,4230,0.4704,0.2071,0.131,113549.0,BK_rest,13862.0,0,1
36047076600,2.48,2.48,2.48,1.0,76250,112955,2182,0.4077,0.0839,0.111,113549.0,BK_rest,-594.0,1,0
36047076800,18.49,18.49,18.49,1.0,58663,109079,4064,0.6551,0.1316,0.131,113549.0,BK_rest,-4470.0,1,1
36047077000,3.04,3.04,3.04,1.0,88482,137147,2583,0.5197,0.0808,0.046,113549.0,BK_rest,23598.0,0,0
36047077200,3.1,3.1,3.1,1.0,83555,221696,3560,0.6065,0.121,0.097,113549.0,BK_rest,108147.0,0,0
36047077400,3.34,3.34,3.34,1.0,82562,84438,3441,0.4898,0.1078,0.075,,,,0,0
36047077600,5.87,5.87,5.87,1.0,78561,120852,3882,0.5684,0.0353,0.037,113549.0,BK_rest,7303.0,0,0
36047078000,4.02,4.02,4.02,1.0,92391,113932,2413,0.8588,0.0212,0.0,113549.0,BK_rest,383.0,0,0
36047078200,4.79,4.79,4.79,1.0,62470,78125,4349,0.4426,0.1364,0.131,113549.0,BK_rest,-35424.0,1,1
36047078400,4.63,4.63,4.63,1.0,108500,156250,2830,0.6354,0.0679,0.058,113549.0,BK_rest,42701.0,0,0
36047078601,3.63,3.63,3.63,1.0,63891,128235,2475,0.3281,0.1689,0.091,113549.0,BK_rest,14686.0,0,1
36047078602,3.22,3.22,3.22,1.0,54030,83746,2122,0.3617,0.1823,0.121,113549.0,BK_rest,-29803.0,1,1
36047078801,1.59,1.59,1.59,1.0,51838,51192,2208,0.4597,0.1372,0.105,113549.0,BK_rest,-62357.0,1,1
36047078802,1.81,1.81,1.81,1.0,56635,108313,1793,0.3763,0.1948,0.097,113549.0,BK_rest,-5236.0,1,1
36047079001,3.04,3.04,3.04,1.0,97576,151242,1747,0.4057,0.0859,0.057,113549.0,BK_rest,37693.0,0,0
36047079002,6.21,6.21,6.21,1.0,58851,59688,3042,0.4172,0.1571,0.068,113549.0,BK_rest,-53861.0,1,1
36047079201,1.17,1.17,1.17,1.0,75417,116896,1200,0.4368,0.1025,0.052,113549.0,BK_rest,3347.0,0,0
36047079202,4.48,4.48,4.48,1.0,65192,158478,2255,0.4248,0.2084,0.139,113549.0,BK_rest,44929.0,0,1
36047079400,0.32,0.32,0.32,1.0,50714,78606,1978,0.3419,0.2162,0.1,113549.0,BK_rest,-34943.0,1,1
36047079601,4.14,4.14,4.14,1.0,81056,177875,3681,0.3187,0.1413,0.091,113549.0,BK_rest,64326.0,0,0
36047079602,3.08,3.08,3.08,1.0,68513,66442,5324,0.2879,0.1726,0.092,113549.0,BK_rest,-47107.0,1,1
36047079801,3.06,3.06,3.06,1.0,71583,110953,3198,0.2919,0.0285,0.102,113549.0,BK_rest,-2596.0,1,0
36047079802,5.11,5.11,5.11,1.0,84426,123895,5129,0.3004,0.1337,0.106,113549.0,BK_rest,10346.0,0,0
36047080000,3.75,3.75,3.75,1.0,69543,128472,3697,0.5285,0.1262,0.113,113549.0,BK_rest,14923.0,0,0
36047080200,0.78,0.78,0.78,1.0,89289,159792,5008,0.3939,0.0692,0.056,113549.0,BK_rest,46243.0,0,0
36047080400,4.61,4.61,4.61,1.0,52500,97396,3238,0.3464,0.1198,0.071,113549.0,BK_rest,-16153.0,1,1
36047080600,1.27,1.27,1.27,1.0,62135,96190,3466,0.3965,0.1823,0.095,113549.0,BK_rest,-17359.0,1,1
36047080800,6.45,6.45,6.45,1.0,11988,58750,1796,0.1292,0.5787,0.329,113549.0,BK_rest,-54799.0,1,1
36047081000,1.41,1.41,1.41,1.0,63362,98211,2530,0.5032,0.1499,0.094,113549.0,BK_rest,-15338.0,1,1
36047081400,1.15,1.15,1.15,1.0,69938,96250,2655,0.4468,0.0763,0.062,113549.0,BK_rest,-17299.0,1,0
36047081600,2.62,2.62,2.62,1.0,56555,126875,2922,0.4179,0.1204,0.067,113549.0,BK_rest,13326.0,0,1
36047081800,6.11,6.11,6.11,1.0,80000,84063,4280,0.3177,0.1084,0.074,113549.0,BK_rest,-29486.0,1,0
36047082000,4.54,4.54,4.54,1.0,48475,75136,5436,0.2378,0.2177,0.106,113549.0,BK_rest,-38413.0,1,1
36047082200,2.4,2.4,2.4,1.0,66323,97333,7594,0.1678,0.121,0.105,113549.0,BK_rest,-16216.0,1,1
36047082400,1.72,1.72,1.72,1.0,51419,57216,5116,0.2719,0.1185,0.039,113549.0,BK_rest,-56333.0,1,1
36047082600,2.39,2.39,2.39,1.0,65866,150441,4923,0.4225,0.1568,0.092,113549.0,BK_rest,36892.0,0,1
36047082800,3.77,3.77,3.77,1.0,70189,108792,3531,0.3983,0.09,0.045,113549.0,BK_rest,-4757.0,1,0
36047083000,3.94,3.94,3.94,1.0,57348,88889,6490,0.4964,0.1008,0.073,113549.0,BK_rest,-24660.0,1,1
36047083200,2.06,2.06,2.06,1.0,75625,68875,2135,0.6916,0.0798,0.019,113549.0,BK_rest,-44674.0,1,0
36047083400,1.54,1.54,1.54,1.0,78906,96477,1650,0.7461,0.1075,0.046,113549.0,BK_rest,-17072.0,1,0
36047083600,2.34,2.34,2.34,1.0,85449,157222,2031,0.7405,0.0906,0.02,113549.0,BK_rest,43673.0,0,0
