GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38
36085017013,Staten Island,SI0303,-74.1978483821443,40.55374715584033,POINT (-74.19784838286571 40.55374712239181),POINT (-74.1978483821443 40.55374715584033),49.866,FPC-621,52.163,83521,45.741,FPC-27,49.521,83916,57.878,FPC-620,55.458,85326,80.652,81564,64.614,81698,78.231,83348,75.906,82998,74.975,81458,90.982,85172,81.067,80720,91.083,84151,99.742,84949,107.111,DSNY-BRS-1309,107.074,85338,83.155,81735,87.528,82798,89.295,87369,101.076,81987,91.782,83993,88.611,DSNY-BRS-1461,90.066,81199,90.253,81119,90.253,80730,90.37,84273,110.734,83630,103.125,83311,101.96,FPC-493,100.876,FPC-714,106.606,FPC-397,121.214,DSNY-BRS-1033,116.149,Plentiful-1342,124.224,83296,130.385,81145,125.113,FPC-513,125.113,FPC-662,125.113,80086
36085017014,Staten Island,SI0303,-74.19424955406554,40.54845768973095,POINT (-74.19424963420089 40.54845766799393),POINT (-74.19424955406554 40.54845768973095),54.314,FPC-621,56.611,83521,50.189,FPC-27,53.969,83916,62.326,FPC-620,62.828,85326,84.515,81564,68.477,81698,82.094,83348,79.769,82998,78.838,81458,94.845,85172,94.946,84151,103.605,84949,84.93,80720,110.974,DSNY-BRS-1309,110.937,85338,87.018,81735,91.391,82798,93.158,87369,104.939,81987,95.645,83993,92.474,DSNY-BRS-1461,93.929,81199,94.116,81119,94.116,80730,94.233,84273,114.597,83630,106.988,83311,105.823,FPC-493,104.739,FPC-714,110.469,FPC-397,125.077,DSNY-BRS-1033,120.012,Plentiful-1342,128.087,83296,134.248,81145,128.976,FPC-513,128.976,FPC-662,128.976,80086
36085017015,Staten Island,SI0303,-74.18243022213305,40.551280128153465,POINT (-74.18243021876168 40.5512800759807),POINT (-74.18243022213305 40.55128012815346),56.836,FPC-621,59.133,83521,52.711,FPC-27,56.491,83916,64.848,FPC-620,63.625,85326,87.037,81564,70.999,81698,84.616,83348,82.291,82998,81.36,81458,97.367,85172,97.468,84151,106.127,84949,87.452,80720,113.496,DSNY-BRS-1309,113.459,85338,89.54,81735,93.913,82798,95.68,87369,107.461,81987,98.167,83993,94.996,DSNY-BRS-1461,96.451,81199,96.638,81119,96.638,80730,96.755,84273,117.119,83630,109.51,83311,108.345,FPC-493,107.261,FPC-714,112.991,FPC-397,127.599,DSNY-BRS-1033,122.534,Plentiful-1342,130.609,83296,136.77,81145,131.498,FPC-513,131.498,FPC-662,131.498,80086
36085017300,Staten Island,SI0203,-74.11828195661575,40.605280024542495,POINT (-74.11828193751901 40.605279975271294),POINT (-74.11828195661575 40.60528002454249),33.454,FPC-620,34.656,83916,31.439,FPC-27,31.744,85326,34.483,FPC-621,39.062,83521,52.925,81564,41.236,81698,54.853,83348,51.636,82998,50.605,81458,67.604,85172,67.705,84151,56.481,80720,76.364,84949,80.215,DSNY-BRS-1309,79.881,85338,56.887,81735,62.743,82798,65.025,87369,67.33,83993,77.698,81987,63.976,DSNY-BRS-1461,65.281,81199,65.967,81119,65.967,80730,66.084,84273,85.966,83630,78.855,83311,77.175,FPC-493,76.606,FPC-714,82.336,FPC-397,96.762,DSNY-BRS-1033,91.364,Plentiful-1342,99.638,83296,105.6,81145,100.827,FPC-513,100.827,FPC-662,100.827,80086
36085017600,Staten Island,SI0304,-74.17583973731105,40.52965176145468,POINT (-74.1758398731731 40.52965172345952),POINT (-74.17583973731105 40.52965176145468),57.275,FPC-621,59.572,83521,53.15,FPC-27,56.93,83916,63.71,FPC-620,56.96,85326,76.28,81564,65.419,81698,79.036,83348,91.023,85172,74.6,82998,73.569,81458,91.888,84151,100.547,84949,105.667,DSNY-BRS-1309,105.333,85338,79.445,80720,101.117,81987,90.294,83993,85.707,82798,79.851,81735,87.989,87369,86.94,DSNY-BRS-1461,88.245,81199,88.931,81119,88.931,80730,89.048,84273,108.93,83630,101.819,83311,100.139,FPC-493,99.57,FPC-714,105.3,FPC-397,119.726,DSNY-BRS-1033,122.602,83296,114.328,Plentiful-1342,128.564,81145,123.791,FPC-513,123.791,FPC-662,123.791,80086
36085017701,Staten Island,SI0203,-74.10531097304904,40.60321924115017,POINT (-74.10531101175934 40.60321900170231),POINT (-74.10531097304904 40.60321924115017),36.48,FPC-620,34.479,85326,37.682,83916,39.205,FPC-27,52.893,83521,51.048,FPC-621,61.794,81564,50.105,81698,63.722,83348,60.505,82998,59.474,81458,76.473,85172,76.574,84151,85.233,84949,65.35,80720,89.084,DSNY-BRS-1309,88.75,85338,71.612,82798,65.756,81735,76.199,83993,86.567,81987,73.894,87369,72.845,DSNY-BRS-1461,74.15,81199,74.836,81119,74.836,80730,74.953,84273,94.835,83630,87.724,83311,86.044,FPC-493,85.475,FPC-714,91.205,FPC-397,105.631,DSNY-BRS-1033,108.507,83296,100.233,Plentiful-1342,114.469,81145,109.696,FPC-513,109.696,FPC-662,109.696,80086
36085017702,Staten Island,SI0203,-74.09727221930774,40.59817584731404,POINT (-74.09727237708331 40.59817579283853),POINT (-74.09727221930774 40.59817584731404),23.199,85326,30.148,FPC-620,31.35,83916,32.873,FPC-27,39.491,FPC-621,44.07,83521,51.089,81564,39.4,81698,53.017,83348,65.768,85172,49.8,82998,48.769,81458,65.869,84151,74.528,84949,54.645,80720,78.379,DSNY-BRS-1309,78.045,85338,75.862,81987,65.494,83993,60.907,82798,55.051,81735,63.189,87369,62.14,DSNY-BRS-1461,63.445,81199,64.131,81119,64.131,80730,64.248,84273,84.13,83630,77.019,83311,75.339,FPC-493,74.77,FPC-714,80.5,FPC-397,94.926,DSNY-BRS-1033,97.802,83296,89.528,Plentiful-1342,103.764,81145,98.991,FPC-513,98.991,FPC-662,98.991,80086
36085018100,Staten Island,SI0203,-74.1207655676097,40.58909206028732,POINT (-74.1207655356762 40.58909179037274),POINT (-74.12076556760969 40.58909206028732),47.666,83916,43.605,FPC-27,53.437,FPC-620,54.073,FPC-621,58.057,83521,46.422,85326,74.378,81564,62.689,81698,76.306,83348,73.089,82998,89.057,85172,72.058,81458,89.158,84151,97.817,84949,77.934,80720,101.668,DSNY-BRS-1309,101.334,85338,84.196,82798,78.34,81735,99.151,81987,88.783,83993,86.478,87369,85.429,DSNY-BRS-1461,86.734,81199,87.42,81119,87.42,80730,87.537,84273,107.419,83630,100.308,83311,98.628,FPC-493,98.059,FPC-714,103.789,FPC-397,118.215,DSNY-BRS-1033,121.091,83296,112.817,Plentiful-1342,127.053,81145,122.28,FPC-513,122.28,FPC-662,122.28,80086
36085018701,Staten Island,SI0105,-74.12726421172306,40.6107489452698,POINT (-74.12726423348262 40.61074896364888),POINT (-74.12726421172306 40.6107489452698),23.33,83916,19.269,FPC-27,27.644,FPC-620,26.219,FPC-621,29.94,83521,30.911,85326,43.382,81698,55.317,81564,56.999,83348,54.028,82998,52.997,81458,69.75,85172,58.873,80720,69.851,84151,78.51,84949,59.279,81735,65.135,82798,83.908,DSNY-BRS-1309,83.574,85338,67.417,87369,66.368,DSNY-BRS-1461,69.722,83993,79.844,81987,67.673,81199,68.359,81119,68.359,80730,68.476,84273,88.358,83630,81.247,83311,79.567,FPC-493,78.998,FPC-714,84.728,FPC-397,99.154,DSNY-BRS-1033,93.756,Plentiful-1342,102.03,83296,107.992,81145,103.219,FPC-513,103.219,FPC-662,103.219,80086
36085018703,Staten Island,SI0203,-74.12890700406057,40.60335902967968,POINT (-74.12890696317693 40.60335891791106),POINT (-74.12890700406057 40.60335902967968),21.72,FPC-27,25.781,83916,30.868,FPC-620,32.188,FPC-621,36.172,83521,34.682,85326,57.535,81564,45.846,81698,59.463,83348,56.246,82998,55.215,81458,72.214,85172,61.091,80720,72.315,84151,80.974,84949,84.825,DSNY-BRS-1309,84.491,85338,61.497,81735,67.353,82798,69.635,87369,71.94,83993,82.308,81987,68.586,DSNY-BRS-1461,69.891,81199,70.577,81119,70.577,80730,70.694,84273,90.576,83630,83.465,83311,81.785,FPC-493,81.216,FPC-714,86.946,FPC-397,101.372,DSNY-BRS-1033,95.974,Plentiful-1342,104.248,83296,110.21,81145,105.437,FPC-513,105.437,FPC-662,105.437,80086
36085018704,Staten Island,SI0203,-74.12374453044812,40.60439092065667,POINT (-74.12374452480536 40.60439080695483),POINT (-74.12374453044812 40.60439092065667),29.786,83916,25.725,FPC-27,34.873,FPC-620,35.439,FPC-621,40.018,83521,34.763,85326,55.944,81564,44.255,81698,57.872,83348,54.655,82998,53.624,81458,70.623,85172,59.5,80720,70.724,84151,79.383,84949,83.234,DSNY-BRS-1309,82.9,85338,59.906,81735,65.762,82798,68.044,87369,70.349,83993,80.717,81987,66.995,DSNY-BRS-1461,68.3,81199,68.986,81119,68.986,80730,69.103,84273,88.985,83630,81.874,83311,80.194,FPC-493,79.625,FPC-714,85.355,FPC-397,99.781,DSNY-BRS-1033,94.383,Plentiful-1342,102.657,83296,108.619,81145,103.846,FPC-513,103.846,FPC-662,103.846,80086
36085018901,Staten Island,SI0105,-74.14005191032095,40.61192354407107,POINT (-74.14005190734377 40.611923537490455),POINT (-74.14005191032095 40.61192354407107),18.398,FPC-27,22.459,83916,24.763,FPC-621,29.342,83521,26.41,FPC-620,28.665,85326,41.641,81698,55.407,81564,52.933,82998,55.258,83348,52.002,81458,58.094,80720,68.009,85172,68.11,84151,76.769,84949,59.369,81735,64.555,82798,66.322,87369,83.998,DSNY-BRS-1309,83.664,85338,65.638,DSNY-BRS-1461,68.809,83993,78.103,81987,67.093,81199,67.28,81119,67.28,80730,67.397,84273,87.761,83630,80.152,83311,78.987,FPC-493,77.903,FPC-714,83.633,FPC-397,98.241,DSNY-BRS-1033,93.176,Plentiful-1342,101.251,83296,107.412,81145,102.14,FPC-513,102.14,FPC-662,102.14,80086
36085018902,Staten Island,SI0203,-74.13796261767801,40.60508602875054,POINT (-74.13796250242626 40.60508606063822),POINT (-74.13796261767801 40.60508602875054),25.495,FPC-27,29.556,83916,30.836,FPC-621,35.415,83521,34.571,FPC-620,33.829,85326,43.321,81698,55.01,81564,56.938,83348,53.721,82998,52.69,81458,69.689,85172,58.566,80720,69.79,84151,78.449,84949,58.972,81735,64.828,82798,82.3,DSNY-BRS-1309,81.966,85338,67.11,87369,66.061,DSNY-BRS-1461,69.415,83993,79.783,81987,67.366,81199,68.052,81119,68.052,80730,68.169,84273,88.051,83630,80.94,83311,79.26,FPC-493,78.691,FPC-714,84.421,FPC-397,98.847,DSNY-BRS-1033,93.449,Plentiful-1342,101.723,83296,107.685,81145,102.912,FPC-513,102.912,FPC-662,102.912,80086
36085019700,Staten Island,SI0105,-74.13523956313496,40.61698335039092,POINT (-74.13523948196249 40.61698333885588),POINT (-74.13523956313496 40.61698335039092),14.548,FPC-27,18.609,83916,26.907,FPC-620,25.016,FPC-621,29.0,83521,33.819,85326,44.887,81698,56.576,81564,55.287,82998,58.504,83348,54.256,81458,60.132,80720,71.255,85172,71.356,84151,80.015,84949,60.538,81735,66.394,82798,68.676,87369,84.659,DSNY-BRS-1309,84.325,85338,67.627,DSNY-BRS-1461,70.981,83993,68.932,81199,81.349,81987,69.618,81119,69.618,80730,69.735,84273,89.617,83630,82.506,83311,80.826,FPC-493,80.257,FPC-714,85.987,FPC-397,100.413,DSNY-BRS-1033,95.015,Plentiful-1342,103.289,83296,109.251,81145,104.478,FPC-513,104.478,FPC-662,104.478,80086
36085020100,Staten Island,SI0105,-74.13425480204258,40.62404542802738,POINT (-74.13425483598766 40.62404527822712),POINT (-74.13425480204258 40.62404542802738),13.471,FPC-27,17.532,83916,21.134,FPC-620,26.413,83521,22.429,FPC-621,33.501,85326,46.954,81698,62.992,81564,58.246,82998,57.315,81458,60.571,83348,63.407,80720,73.322,85172,73.423,84151,82.082,84949,65.495,81735,69.868,82798,71.635,87369,70.951,DSNY-BRS-1461,89.451,DSNY-BRS-1309,89.414,85338,74.122,83993,72.406,81199,83.416,81987,72.593,81119,72.593,80730,72.71,84273,85.465,83311,93.074,83630,84.3,FPC-493,83.216,FPC-714,88.946,FPC-397,103.554,DSNY-BRS-1033,98.489,Plentiful-1342,106.564,83296,112.725,81145,107.453,FPC-513,107.453,FPC-662,107.453,80086
36085020701,Staten Island,SI0106,-74.13922219698448,40.63810455385745,POINT (-74.13922222424387 40.63810455396021),POINT (-74.13922219698448 40.63810455385745),9.545,FPC-27,8.029,83916,12.445,83521,14.937,FPC-620,14.581,FPC-621,28.475,85326,48.296,81698,59.588,82998,58.657,81458,64.334,81564,61.913,83348,64.749,80720,74.664,85172,66.837,81735,72.977,87369,71.21,82798,74.765,84151,83.424,84949,72.293,DSNY-BRS-1461,73.748,81199,73.935,81119,73.935,80730,90.793,DSNY-BRS-1309,90.756,85338,74.052,84273,75.464,83993,84.758,81987,86.807,83311,94.416,83630,85.642,FPC-493,84.558,FPC-714,90.288,FPC-397,104.896,DSNY-BRS-1033,99.831,Plentiful-1342,114.067,81145,107.906,83296,108.795,FPC-513,108.795,FPC-662,108.795,80086
36085020702,Staten Island,SI0106,-74.1316716240272,40.637566695015295,POINT (-74.13167161251222 40.63756663701153),POINT (-74.13167162402721 40.63756669501529),4.078,83916,7.528,FPC-27,14.82,FPC-620,15.891,83521,17.647,FPC-621,28.383,85326,47.552,81698,58.844,82998,57.913,81458,63.59,81564,61.169,83348,64.005,80720,73.92,85172,66.093,81735,74.021,84151,72.233,87369,70.466,82798,82.68,84949,71.549,DSNY-BRS-1461,73.004,81199,90.049,DSNY-BRS-1309,90.012,85338,73.191,81119,73.191,80730,74.72,83993,73.308,84273,84.014,81987,86.063,83311,93.672,83630,84.898,FPC-493,83.814,FPC-714,89.544,FPC-397,104.152,DSNY-BRS-1033,99.087,Plentiful-1342,113.323,81145,107.162,83296,108.051,FPC-513,108.051,FPC-662,108.051,80086
36085020804,Staten Island,SI0304,-74.19953559202375,40.53580223870118,POINT (-74.19953548456644 40.53580206006502),POINT (-74.19953559202375 40.53580223870118),63.036,FPC-621,65.333,83521,58.911,FPC-27,62.691,83916,71.048,FPC-620,58.934,85326,90.87,81564,77.199,81698,90.816,83348,88.491,82998,87.56,81458,103.567,85172,103.668,84151,112.327,84949,93.652,80720,119.696,DSNY-BRS-1309,119.659,85338,95.322,81735,100.113,82798,113.661,81987,101.88,87369,104.367,83993,101.196,DSNY-BRS-1461,102.651,81199,102.838,81119,102.838,80730,102.955,84273,123.319,83630,115.71,83311,114.545,FPC-493,113.461,FPC-714,119.191,FPC-397,133.799,DSNY-BRS-1033,136.809,83296,128.734,Plentiful-1342,142.97,81145,137.698,FPC-513,137.698,FPC-662,137.698,80086
36085020805,Staten Island,SI0303,-74.21491621097289,40.547608229310825,POINT (-74.21491612603577 40.54760806062081),POINT (-74.21491621097289 40.54760822931082),56.587,FPC-621,58.884,83521,52.462,FPC-27,56.242,83916,64.599,FPC-620,62.179,85326,87.373,81564,71.335,81698,84.952,83348,82.627,82998,81.696,81458,97.703,85172,87.788,80720,97.804,84151,106.463,84949,113.832,DSNY-BRS-1309,113.795,85338,89.876,81735,94.249,82798,96.016,87369,107.797,81987,98.503,83993,95.332,DSNY-BRS-1461,96.787,81199,96.974,81119,96.974,80730,97.091,84273,117.455,83630,109.846,83311,108.681,FPC-493,107.597,FPC-714,113.327,FPC-397,127.935,DSNY-BRS-1033,122.87,Plentiful-1342,130.945,83296,137.106,81145,131.834,FPC-513,131.834,FPC-662,131.834,80086
36085020806,Staten Island,SI0303,-74.20578687315171,40.549558672277456,POINT (-74.20578667859965 40.54955845566706),POINT (-74.20578687315171 40.54955867227746),53.833,FPC-621,56.13,83521,49.708,FPC-27,53.488,83916,61.845,FPC-620,59.425,85326,84.619,81564,68.581,81698,82.198,83348,79.873,82998,78.942,81458,94.949,85172,85.034,80720,95.05,84151,103.709,84949,111.078,DSNY-BRS-1309,111.041,85338,87.122,81735,91.495,82798,93.262,87369,105.043,81987,95.749,83993,92.578,DSNY-BRS-1461,94.033,81199,94.22,81119,94.22,80730,94.337,84273,114.701,83630,107.092,83311,105.927,FPC-493,104.843,FPC-714,110.573,FPC-397,125.181,DSNY-BRS-1033,120.116,Plentiful-1342,128.191,83296,134.352,81145,129.08,FPC-513,129.08,FPC-662,129.08,80086
36085022300,Staten Island,SI0107,-74.15316698201421,40.63694246059247,POINT (-74.15316690864545 40.63694248583116),POINT (-74.15316698201421 40.63694246059247),7.316,83521,12.504,FPC-621,14.786,FPC-27,13.776,83916,17.518,FPC-620,31.056,85326,49.418,81698,60.71,82998,59.779,81458,65.456,81564,63.035,83348,65.871,80720,75.786,85172,67.959,81735,74.099,87369,72.332,82798,75.887,84151,73.415,DSNY-BRS-1461,84.546,84949,74.87,81199,75.057,81119,75.057,80730,75.174,84273,91.915,DSNY-BRS-1309,91.878,85338,76.586,83993,85.88,81987,87.929,83311,95.538,83630,86.764,FPC-493,85.68,FPC-714,91.41,FPC-397,106.018,DSNY-BRS-1033,100.953,Plentiful-1342,115.189,81145,109.917,FPC-513,109.917,FPC-662,109.917,80086,109.028,83296
36085022601,Staten Island,SI0304,-74.22052254053588,40.531466195961826,POINT (-74.22052243021272 40.53146532391322),POINT (-74.22052254053588 40.53146619596183),72.282,FPC-621,74.579,83521,68.157,FPC-27,71.937,83916,80.294,FPC-620,66.456,85326,98.392,81564,87.03,81698,100.647,83348,97.593,82998,96.562,81458,113.398,85172,113.499,84151,122.158,84949,102.438,80720,128.66,DSNY-BRS-1309,128.326,85338,102.844,81735,108.7,82798,110.982,87369,123.492,81987,113.287,83993,109.933,DSNY-BRS-1461,111.238,81199,111.924,81119,111.924,80730,112.041,84273,131.923,83630,124.812,83311,123.132,FPC-493,122.563,FPC-714,128.293,FPC-397,142.719,DSNY-BRS-1033,137.321,Plentiful-1342,145.595,83296,151.557,81145,146.784,FPC-513,146.784,FPC-662,146.784,80086
36085022602,Staten Island,SI0305,-74.23225670014484,40.53830484212127,POINT (-74.2322570651455 40.53830360319418),POINT (-74.23225670014484 40.53830484212127),64.454,FPC-621,66.751,83521,60.329,FPC-27,64.109,83916,72.466,FPC-620,70.046,85326,95.24,81564,79.202,81698,92.819,83348,90.494,82998,89.563,81458,105.57,85172,95.655,80720,105.671,84151,114.33,84949,121.699,DSNY-BRS-1309,121.662,85338,97.743,81735,102.116,82798,103.883,87369,115.664,81987,106.37,83993,103.199,DSNY-BRS-1461,104.654,81199,104.841,81119,104.841,80730,104.958,84273,125.322,83630,117.713,83311,116.548,FPC-493,115.464,FPC-714,121.194,FPC-397,135.802,DSNY-BRS-1033,130.737,Plentiful-1342,138.812,83296,144.973,81145,139.701,FPC-513,139.701,FPC-662,139.701,80086
36085022801,Staten Island,SI0391,-74.19760093962094,40.56807492824574,POINT (-74.19760116583541 40.5680747684368),POINT (-74.19760093962094 40.56807492824574),75.072,FPC-621,77.369,83521,70.947,FPC-27,74.727,83916,83.084,FPC-620,80.664,85326,105.858,81564,89.82,81698,101.112,82998,103.437,83348,100.181,81458,116.188,85172,106.273,80720,116.289,84151,124.948,84949,132.317,DSNY-BRS-1309,132.28,85338,108.361,81735,112.734,82798,114.501,87369,113.817,DSNY-BRS-1461,116.988,83993,126.282,81987,115.272,81199,115.459,81119,115.459,80730,115.576,84273,135.94,83630,128.331,83311,127.166,FPC-493,126.082,FPC-714,131.812,FPC-397,146.42,DSNY-BRS-1033,141.355,Plentiful-1342,149.43,83296,155.591,81145,150.319,FPC-513,150.319,FPC-662,150.319,80086
36085023100,Staten Island,SI0107,-74.15633523377359,40.63006217847189,POINT (-74.15633524166554 40.63006212554991),POINT (-74.15633523377359 40.63006217847189),5.82,FPC-621,8.243,83521,13.238,FPC-27,13.692,83916,22.518,FPC-620,37.258,85326,45.328,81698,56.62,82998,61.366,81564,55.689,81458,58.945,83348,61.781,80720,71.696,85172,63.869,81735,70.009,87369,71.797,84151,68.242,82798,80.456,84949,69.325,DSNY-BRS-1461,70.78,81199,87.825,DSNY-BRS-1309,87.788,85338,70.967,81119,70.967,80730,71.084,84273,72.496,83993,81.79,81987,83.839,83311,91.448,83630,82.674,FPC-493,81.59,FPC-714,87.32,FPC-397,101.928,DSNY-BRS-1033,96.863,Plentiful-1342,111.099,81145,104.938,83296,105.827,FPC-513,105.827,FPC-662,105.827,80086
36085023900,Staten Island,SI0107,-74.14929416709934,40.629484561791884,POINT (-74.14929417143307 40.62948447152046),POINT (-74.14929416709934 40.62948456179188),14.767,83521,12.875,FPC-621,11.84,FPC-27,14.425,83916,23.251,FPC-620,37.991,85326,40.437,81698,56.475,81564,51.729,82998,50.798,81458,54.054,83348,56.89,80720,66.805,85172,66.906,84151,58.978,81735,65.118,87369,63.351,82798,75.565,84949,64.434,DSNY-BRS-1461,65.889,81199,82.934,DSNY-BRS-1309,82.897,85338,66.076,81119,66.076,80730,67.605,83993,66.193,84273,76.899,81987,78.948,83311,86.557,83630,77.783,FPC-493,76.699,FPC-714,82.429,FPC-397,97.037,DSNY-BRS-1033,91.972,Plentiful-1342,106.208,81145,100.047,83296,100.936,FPC-513,100.936,FPC-662,100.936,80086
36085024401,Staten Island,SI0305,-74.23760276782888,40.509742489996135,POINT (-74.23760344539194 40.50974261431881),POINT (-74.23760276782888 40.50974248999614),68.198,FPC-621,70.495,83521,64.073,FPC-27,67.853,83916,74.633,FPC-620,67.883,85326,87.203,81564,76.342,81698,89.959,83348,85.523,82998,84.492,81458,101.946,85172,102.811,84151,111.47,84949,90.368,80720,116.59,DSNY-BRS-1309,116.256,85338,90.774,81735,96.63,82798,112.04,81987,98.912,87369,101.217,83993,97.863,DSNY-BRS-1461,99.168,81199,99.854,81119,99.854,80730,99.971,84273,119.853,83630,112.742,83311,111.062,FPC-493,110.493,FPC-714,116.223,FPC-397,130.649,DSNY-BRS-1033,133.525,83296,125.251,Plentiful-1342,139.487,81145,134.714,FPC-513,134.714,FPC-662,134.714,80086
36085024402,Staten Island,SI0305,-74.23794809528407,40.5025262921484,POINT (-74.23794857040703 40.50252650638077),POINT (-74.23794809528407 40.5025262921484),68.182,FPC-621,70.479,83521,64.057,FPC-27,67.837,83916,74.617,FPC-620,67.867,85326,87.187,81564,76.326,81698,89.943,83348,85.507,82998,101.93,85172,84.476,81458,102.795,84151,111.454,84949,90.352,80720,116.574,DSNY-BRS-1309,116.24,85338,90.758,81735,112.024,81987,96.614,82798,98.896,87369,101.201,83993,97.847,DSNY-BRS-1461,99.152,81199,99.838,81119,99.838,80730,99.955,84273,119.837,83630,112.726,83311,111.046,FPC-493,110.477,FPC-714,116.207,FPC-397,130.633,DSNY-BRS-1033,133.509,83296,125.235,Plentiful-1342,139.471,81145,134.698,FPC-513,134.698,FPC-662,134.698,80086
36085024800,Staten Island,SI0305,-74.2424532789923,40.51543789678661,POINT (-74.24245374690777 40.51543780900678),POINT (-74.2424532789923 40.51543789678661),68.006,FPC-621,70.303,83521,63.881,FPC-27,67.661,83916,70.84,FPC-620,54.365,85326,86.301,81564,76.15,81698,89.767,83348,85.331,82998,84.3,81458,101.754,85172,102.619,84151,111.278,84949,90.176,80720,116.398,DSNY-BRS-1309,116.064,85338,90.582,81735,96.438,82798,98.72,87369,111.848,81987,101.025,83993,97.671,DSNY-BRS-1461,98.976,81199,99.662,81119,99.662,80730,99.779,84273,119.661,83630,112.55,83311,110.87,FPC-493,110.301,FPC-714,116.031,FPC-397,130.457,DSNY-BRS-1033,125.059,Plentiful-1342,133.333,83296,139.295,81145,134.522,FPC-513,134.522,FPC-662,134.522,80086
36085025100,Staten Island,SI0105,-74.14602860379753,40.618012603140436,POINT (-74.14602890556779 40.61801244360672),POINT (-74.14602860379753 40.61801260314044),13.248,FPC-27,21.938,FPC-621,25.659,83521,17.309,83916,25.607,FPC-620,36.478,85326,43.043,81698,58.108,81564,54.335,82998,53.404,81458,56.66,83348,59.496,80720,69.411,85172,69.512,84151,78.171,84949,61.584,81735,65.957,82798,67.724,87369,67.04,DSNY-BRS-1461,85.54,DSNY-BRS-1309,85.503,85338,70.211,83993,68.495,81199,79.505,81987,68.682,81119,68.682,80730,68.799,84273,81.554,83311,89.163,83630,80.389,FPC-493,79.305,FPC-714,85.035,FPC-397,99.643,DSNY-BRS-1033,94.578,Plentiful-1342,102.653,83296,108.814,81145,103.542,FPC-513,103.542,FPC-662,103.542,80086
