GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29
36081152902,Queens,QN1103,-73.7239904103696,40.75933789576286,POINT (-73.72399048126174 40.7593378484058),POINT (-73.72399041036959 40.75933789576286),27.551,85221,30.982,85071,39.28,85314,46.031,FPC-690,56.412,85251,53.601,FPC-601,62.555,80936,88.699,85307,76.515,FPC-630,71.537,87064,87.774,85328,71.796,85227,75.13,84611,87.802,85108,88.011,82750,89.473,83913,85.275,FPC-624,101.062,85357,86.3,85351,84.14,FPC-488,68.428,81199,111.709,85540,93.215,85434,71.725,85521,75.889,85523,77.924,87247,127.763,80343,90.864,85517,101.681,FPC-457,120.454,83916
36081155101,Queens,QN1301,-73.71426410703302,40.75665628683147,POINT (-73.71426407074973 40.75665630271815),POINT (-73.71426410703302 40.75665628683147),38.675,85221,42.106,85071,50.404,85314,57.155,FPC-690,67.536,85251,68.082,FPC-601,77.036,80936,103.18,85307,87.639,FPC-630,86.018,87064,98.898,85328,82.92,85227,86.254,84611,102.283,85108,102.492,82750,100.597,83913,96.399,FPC-624,112.186,85357,97.424,85351,95.264,FPC-488,79.552,81199,122.833,85540,104.339,85434,82.849,85521,87.013,85523,89.048,87247,138.887,80343,101.988,85517,112.805,FPC-457,131.578,83916
36081155103,Queens,QN1301,-73.71955903434414,40.751912705517654,POINT (-73.71955906607796 40.75191270519867),POINT (-73.71955903434414 40.75191270551765),25.552,85221,29.536,85071,37.834,85314,44.585,FPC-690,54.338,85251,55.348,FPC-601,65.28,80936,74.441,FPC-630,91.424,85307,74.262,87064,85.7,85328,69.722,85227,73.056,84611,90.527,85108,90.736,82750,87.399,83913,83.201,FPC-624,84.226,85351,98.988,85357,82.066,FPC-488,66.354,81199,109.635,85540,91.141,85434,68.134,85521,72.298,85523,74.333,87247,124.789,80343,88.287,85517,98.09,FPC-457,116.863,83916
36081155104,Queens,QN1301,-73.7104396802297,40.750436186950886,POINT (-73.7104399357087 40.75043615967149),POINT (-73.7104396802297 40.75043618695089),29.79,85221,36.331,85071,44.629,85314,51.38,FPC-690,58.576,85251,56.409,FPC-601,67.229,80936,78.679,FPC-630,94.554,85307,77.392,87064,89.938,85328,73.96,85227,77.294,84611,93.657,85108,93.866,82750,91.637,83913,87.439,FPC-624,88.464,85351,103.226,85357,86.304,FPC-488,70.592,81199,113.873,85540,93.063,85434,69.195,85521,73.359,85523,75.394,87247,125.85,80343,89.348,85517,99.151,FPC-457,117.924,83916
36081157902,Queens,QN1301,-73.71199841266345,40.74158004258789,POINT (-73.71199837559206 40.74157995798791),POINT (-73.71199841266345 40.74158004258789),24.935,85221,36.664,85314,28.366,85071,43.415,FPC-690,57.102,85251,58.321,FPC-601,69.141,80936,73.979,FPC-630,85.238,85328,96.655,85307,69.26,85227,79.493,87064,72.594,84611,95.758,85108,93.198,82750,86.937,83913,84.808,FPC-624,86.99,85351,101.534,85357,84.83,FPC-488,109.173,85540,69.118,81199,92.748,85434,71.296,85521,75.46,85523,77.495,87247,127.774,80343,90.397,85517,101.252,FPC-457,120.025,83916
36005036100,Bronx,BX0601,-73.87956459386942,40.842272056239956,POINT (-73.87956460407503 40.84227204127045),POINT (-73.87956459386942 40.84227205623996),14.218,87064,21.606,85108,23.627,82750,38.095,85357,34.303,85307,32.55,FPC-624,63.176,80936,55.078,FPC-601,42.387,81199,42.514,85523,47.429,85521,52.083,87247,79.667,85251,69.401,85351,65.216,85434,82.791,85227,76.741,84611,81.94,FPC-630,68.834,FPC-488,88.162,85328,83.056,83913,83.922,FPC-690,73.078,85221,73.893,85071,54.447,85517,87.917,85314,87.198,85540,67.208,FPC-457,98.302,80343,87.216,83916
36005012701,Bronx,BX0202,-73.89232814303435,40.82563275827006,POINT (-73.89232816323475 40.82563276204567),POINT (-73.89232814303435 40.82563275827006),15.539,87064,17.636,82750,26.491,85108,25.94,FPC-624,42.868,85357,64.99,80936,39.006,85307,58.653,FPC-601,36.174,81199,36.523,85523,41.438,85521,46.092,87247,59.003,85434,63.188,85351,73.454,85251,70.528,84611,76.578,85227,75.727,FPC-630,62.621,FPC-488,81.949,85328,76.843,83913,48.234,85517,77.709,FPC-690,82.768,85071,81.953,85221,80.985,85540,94.503,85314,60.995,FPC-457,92.089,80343,81.003,83916
36005015900,Bronx,BX0202,-73.89355668376484,40.822370042557004,POINT (-73.8935566923655 40.82237003785212),POINT (-73.89355668376484 40.822370042557),16.894,87064,16.333,82750,29.386,85108,23.888,FPC-624,41.554,85357,62.938,80936,57.35,FPC-601,39.037,85307,34.871,81199,35.22,85523,40.135,85521,44.789,87247,61.885,85351,57.7,85434,72.151,85251,69.225,84611,75.275,85227,74.424,FPC-630,61.318,FPC-488,75.54,83913,80.646,85328,46.931,85517,76.406,FPC-690,80.716,85071,79.901,85221,79.682,85540,93.2,85314,59.692,FPC-457,90.786,80343,79.7,83916
36005020502,Bronx,BX0501,-73.91945022715169,40.851389705087854,POINT (-73.9194502412858 40.851389701768404),POINT (-73.91945022715169 40.85138970508785),24.655,85357,24.949,85108,31.394,82750,33.114,87064,30.272,FPC-624,53.305,85307,40.109,81199,69.322,80936,62.588,FPC-601,42.501,85523,45.081,85521,50.394,87247,62.938,85434,67.123,85351,66.556,FPC-488,52.169,85517,74.463,84611,80.513,85227,77.389,85251,79.662,FPC-630,80.778,83913,85.884,85328,81.644,FPC-690,88.702,85071,93.88,85221,64.93,FPC-457,88.58,85540,98.438,85314,96.024,80343,84.938,83916
36005039902,Bronx,BX0503,-73.894753923695,40.86043321409465,POINT (-73.89475394362307 40.8604332081451),POINT (-73.89475392369501 40.86043321409465),7.498,85108,23.052,85357,29.928,87064,26.193,82750,37.328,85307,32.221,FPC-624,70.372,80936,62.522,FPC-601,42.058,81199,42.03,85523,41.225,85521,49.519,87247,61.16,85434,68.591,85351,76.323,85251,76.412,84611,82.462,85227,66.431,FPC-488,79.331,FPC-630,82.727,83913,86.97,85328,54.118,85517,80.761,FPC-690,90.397,85221,87.198,85071,97.555,85314,90.529,85540,66.879,FPC-457,96.186,80343,86.887,83916
36005000400,Bronx,BX0902,-73.85241179734032,40.81060645507621,POINT (-73.85241173931459 40.810606325509184),POINT (-73.85241179734032 40.81060645507621),21.55,87064,72.838,80936,44.738,85108,64.74,FPC-601,33.441,82750,45.622,85307,37.343,FPC-624,58.031,85357,88.24,85251,50.434,81199,91.364,85227,90.513,FPC-630,85.314,84611,92.495,FPC-690,82.74,85221,83.555,85071,96.735,85328,77.974,85351,54.34,85523,58.189,85521,61.814,87247,91.629,83913,73.789,85434,77.407,FPC-488,97.579,85314,63.02,85517,97.352,85540,75.781,FPC-457,106.875,80343,95.789,83916
36081093900,Queens,QN0701,-73.8432050446233,40.792474323661814,POINT (-73.84320506819479 40.792474280998285),POINT (-73.8432050446233 40.79247432366181),48.822,80936,43.028,FPC-601,49.712,87064,66.186,82750,65.977,85108,66.874,85307,68.145,FPC-624,72.833,85251,82.466,85357,92.593,FPC-630,88.257,85227,91.591,84611,77.271,FPC-690,66.665,85071,65.85,85221,101.881,85328,61.915,81199,78.721,85351,104.178,83913,66.792,85521,68.296,85523,80.689,85314,72.339,87247,76.561,FPC-488,86.824,85434,84.473,85517,114.924,85540,97.234,FPC-457,120.184,80343,116.42,83916
36005042600,Bronx,BX1202,-73.84191976661863,40.89084920679667,POINT (-73.8419197821586 40.890849227983175),POINT (-73.84191976661863 40.89084920679667),20.593,85307,38.236,85108,34.629,87064,53.078,85357,41.45,82750,49.261,FPC-624,72.542,80936,65.82,FPC-601,59.098,81199,95.437,85251,94.103,85221,63.154,85523,67.415,85521,94.918,85071,71.04,87247,99.171,FPC-690,99.502,85227,98.651,FPC-630,93.452,84611,86.112,85351,81.927,85434,104.873,85328,108.942,85314,85.545,FPC-488,99.767,83913,71.158,85517,103.909,85540,83.919,FPC-457,115.013,80343,103.927,83916
36061003800,Manhattan,MN0303,-73.98845488477825,40.72735929823693,POINT (-73.98845488293131 40.72735929086824),POINT (-73.98845488477825 40.72735929823693),18.1,85434,21.33,87247,18.477,85521,21.635,85523,23.637,85517,21.138,81199,30.32,FPC-488,32.957,85351,36.398,FPC-457,46.813,83913,31.845,FPC-624,41.057,84611,40.663,85227,54.745,85540,40.258,82750,54.038,80936,49.295,85328,41.656,FPC-630,46.188,FPC-601,55.502,80343,49.629,85357,54.415,87064,55.803,85108,59.989,85251,55.518,83916,64.427,FPC-690,69.898,85307,70.864,85071,76.042,85221,81.221,85314
36061001001,Manhattan,MN0302,-73.97755211589521,40.71435304558645,POINT (-73.97755210875528 40.71435304513976),POINT (-73.97755211589521 40.71435304558645),8.619,85434,34.387,FPC-488,30.144,87247,28.597,85521,37.274,85351,23.852,85517,32.758,85523,34.374,81199,50.88,83913,33.131,FPC-457,43.69,84611,41.441,FPC-624,43.077,85227,58.812,85540,53.362,85328,45.723,FPC-630,65.107,80936,57.257,FPC-601,49.854,82750,59.569,80343,63.288,85251,64.033,87064,58.098,85357,65.399,85108,52.612,83916,73.975,FPC-690,79.494,85307,82.956,85071,81.732,85221,89.315,85314
36061001502,Manhattan,MN0101,-74.00492583017561,40.7069915463772,POINT (-74.00492554908325 40.70699152049785),POINT (-74.00492583017561 40.7069915463772),10.109,85517,24.272,85434,26.887,87247,24.316,85521,25.901,FPC-488,21.453,85523,33.061,85351,21.401,FPC-457,28.282,81199,41.518,83913,47.549,85540,37.467,84611,34.945,FPC-624,51.352,80343,43.072,85227,44.0,85328,36.361,FPC-630,43.463,82750,58.611,80936,41.183,83916,50.761,FPC-601,48.154,85357,54.721,85251,57.642,87064,58.903,85108,67.509,FPC-690,72.998,85307,73.18,85071,68.393,85221,83.232,85314
36061004800,Manhattan,MN0602,-73.98369525505666,40.733840854902574,POINT (-73.98369524682035 40.73384085029638),POINT (-73.98369525505666 40.73384085490257),19.317,87247,21.519,85434,16.539,85521,19.197,85523,20.757,81199,21.46,85517,28.853,FPC-488,29.42,85351,27.824,FPC-624,46.201,83913,31.385,FPC-457,36.76,84611,36.237,82750,42.81,85227,51.49,80936,55.582,85540,43.64,FPC-601,48.181,85328,46.043,FPC-630,60.014,80343,46.492,85357,50.416,87064,51.782,85108,57.82,85251,50.158,83916,65.877,85307,62.258,FPC-690,68.695,85071,73.873,85221,79.052,85314
36061004400,Manhattan,MN0601,-73.97658211911154,40.730948179121725,POINT (-73.97658202340739 40.730948169376724),POINT (-73.97658211911154 40.73094817912173),18.568,85434,21.938,87247,20.537,85521,23.195,85523,25.027,81199,19.255,85517,29.921,FPC-488,30.488,85351,32.094,FPC-624,47.269,83913,29.058,FPC-457,37.828,84611,43.878,85227,40.507,82750,55.76,80936,56.354,85540,47.91,FPC-601,49.249,85328,47.111,FPC-630,57.687,80343,49.56,85357,54.686,87064,56.052,85108,62.491,85251,47.831,83916,66.966,FPC-690,70.147,85307,74.024,85071,79.202,85221,83.76,85314
36061006400,Manhattan,MN0602,-73.98145547266964,40.73693864184803,POINT (-73.98145546646076 40.7369386360205),POINT (-73.98145547266964 40.73693864184803),13.454,87247,15.256,85521,22.391,85434,18.414,85523,19.559,81199,16.825,85517,31.517,FPC-488,32.084,85351,30.488,FPC-624,48.366,83913,26.628,FPC-457,38.901,82750,39.424,84611,45.425,85227,49.076,80936,41.226,FPC-601,53.924,85540,50.845,85328,45.947,FPC-630,48.197,85357,52.836,87064,55.257,80343,54.446,85108,55.027,85251,45.401,83916,68.541,85307,59.465,FPC-690,65.902,85071,71.08,85221,76.259,85314
36061022900,Manhattan,MN0903,-73.95171766327174,40.82592574349997,POINT (-73.9517176173605 40.82592575715975),POINT (-73.95171766327174 40.82592574349997),24.421,FPC-624,29.352,82750,17.915,85357,31.865,85108,34.05,81199,43.619,87064,24.738,85523,30.153,85521,32.631,87247,59.985,80936,49.443,85434,52.135,FPC-601,58.204,85351,57.424,85307,40.065,85517,54.175,FPC-488,65.741,84611,69.792,83913,71.346,85227,64.635,FPC-630,72.274,85328,65.936,85251,55.518,FPC-457,76.087,85540,70.374,FPC-690,76.811,85071,83.671,80343,81.989,85221,87.168,85314,74.339,83916
36061017800,Manhattan,MN1102,-73.93364053016565,40.794780949711324,POINT (-73.93364056468225 40.794780938136434),POINT (-73.93364053016565 40.79478094971132),12.704,FPC-624,27.445,82750,26.093,81199,31.213,85523,36.666,87064,38.461,85357,32.055,85521,44.812,85108,51.559,80936,37.473,87247,47.967,FPC-601,50.858,85434,56.116,85351,55.052,FPC-488,41.162,85517,63.456,84611,69.506,85227,69.771,83913,68.655,FPC-630,48.599,85307,74.877,85328,62.768,85251,53.923,FPC-457,75.579,85540,67.206,FPC-690,75.286,85071,84.111,80343,80.464,85221,84.0,85314,73.931,83916
36061000500,Manhattan,MN0191,-74.01695372779722,40.68895372699284,POINT (-74.01695395051686 40.688953806204175),POINT (-74.01695372779722 40.68895372699284),21.6,85517,32.49,FPC-457,44.611,85434,40.969,FPC-488,40.528,87247,37.957,85521,36.205,85523,49.063,85351,41.566,81199,52.388,83913,57.946,85540,62.702,80343,54.863,84611,51.987,83916,60.468,85227,48.229,FPC-624,59.955,85328,53.757,FPC-630,71.017,80936,56.747,82750,63.167,FPC-601,72.117,85251,63.13,85357,70.926,87064,72.187,85108,81.406,FPC-690,86.436,85071,86.282,85307,81.649,85221,96.488,85314
36061031900,Manhattan,MN0191,-74.01557144819391,40.702941125655286,POINT (-74.01557143593509 40.70294111244625),POINT (-74.01557144819391 40.70294112565529),8.544,85517,30.269,85434,26.469,87247,25.457,85521,19.399,FPC-457,28.144,FPC-488,22.542,85523,36.238,85351,28.741,81199,39.563,83913,45.121,85540,49.13,80343,42.601,84611,35.404,FPC-624,48.206,85227,38.987,83916,47.13,85328,41.495,FPC-630,43.922,82750,59.07,80936,51.22,FPC-601,51.813,85357,59.855,85251,58.101,87064,59.362,85108,70.276,FPC-690,73.457,85307,75.567,85071,70.78,85221,85.619,85314
36081008700,Queens,QN0102,-73.93458242196184,40.77437571658592,POINT (-73.93458242738308 40.77437570552547),POINT (-73.93458242196184 40.77437571658592),44.178,FPC-624,42.101,81199,58.526,82750,44.399,85523,41.467,85521,47.014,87247,45.98,80936,61.499,85434,46.499,FPC-601,56.757,85351,70.169,87064,54.597,FPC-488,67.488,85357,74.173,85108,74.9,84611,59.148,85517,82.214,83913,74.287,85227,82.198,FPC-630,89.347,85328,61.3,85251,86.013,85307,90.874,85540,71.909,FPC-457,65.738,FPC-690,96.525,80343,73.818,85071,78.996,85221,82.532,85314,91.917,83916
36081071600,Queens,QN8381,-73.78656903123914,40.646974101288365,POINT (-73.7865658889278 40.64697431302989),POINT (-73.78656903123914 40.64697410128836),34.617,FPC-690,42.055,85251,49.284,85071,48.32,85314,59.314,85221,38.885,FPC-630,37.382,85328,51.586,85227,52.747,84611,74.726,FPC-601,59.803,83913,84.569,80936,71.013,85540,70.291,85351,64.497,FPC-488,95.307,80343,111.617,87064,77.214,85434,103.085,82750,79.416,81199,94.567,FPC-624,78.023,85521,80.594,87247,81.585,85523,84.523,FPC-457,116.25,85108,74.494,85517,128.635,85307,101.861,85357,105.305,83916
36081094201,Queens,QN1402,-73.82036319283421,40.58473192852028,POINT (-73.82036316460176 40.58473191145347),POINT (-73.82036319283421 40.58473192852028),54.836,85328,50.854,FPC-630,69.036,FPC-690,55.374,85251,57.206,85227,59.022,84611,47.639,85540,67.676,83913,83.494,85071,84.376,85314,67.291,80343,88.123,85221,74.979,85351,70.586,FPC-601,68.702,FPC-488,84.182,80936,88.728,FPC-457,81.419,85434,81.858,81199,78.699,85517,84.799,87247,82.228,85521,85.79,85523,98.569,FPC-624,106.959,82750,118.545,87064,120.455,85108,129.573,85307,106.066,85357,109.51,83916
36081094202,Queens,QN1402,-73.80926810817542,40.59015081188689,POINT (-73.80926825802612 40.59015083976534),POINT (-73.80926810817542 40.59015081188689),78.364,FPC-690,57.553,85328,49.914,FPC-630,58.655,85251,64.247,85227,60.52,84611,93.704,85314,92.822,85071,54.714,85540,66.736,83913,97.451,85221,74.366,80343,79.928,FPC-601,74.039,85351,93.51,80936,67.762,FPC-488,87.788,FPC-457,80.479,85434,91.169,81199,77.759,85517,83.859,87247,81.288,85521,84.85,85523,97.832,FPC-624,106.35,82750,120.529,87064,119.515,85108,135.885,85307,105.126,85357,108.57,83916
36081111300,Queens,QN1102,-73.7633529724403,40.767246242815546,POINT (-73.76335291715085 40.76724623585842),POINT (-73.7633529724403 40.76724624281555),37.673,85221,44.214,85071,56.73,FPC-690,52.512,85314,64.02,85251,47.905,FPC-601,55.37,80936,61.347,87064,78.509,85307,80.986,FPC-630,76.267,85227,92.245,85328,79.601,84611,77.612,85108,77.821,82750,79.78,FPC-624,93.944,83913,94.101,85357,83.598,85351,66.792,81199,81.438,FPC-488,91.701,85434,71.669,85521,116.18,85540,73.173,85523,77.216,87247,89.35,85517,125.061,80343,102.111,FPC-457,121.297,83916
36081148300,Queens,QN1103,-73.74930566563502,40.77440680854123,POINT (-73.7493057438656 40.77440664785206),POINT (-73.74930566563502 40.77440680854123),48.083,85221,51.514,85071,59.812,85314,66.563,FPC-690,76.944,85251,59.977,FPC-601,67.442,80936,93.586,85307,76.424,87064,94.202,FPC-630,89.483,85227,92.689,85108,105.461,85328,92.817,84611,92.898,82750,94.857,FPC-624,109.178,85357,107.16,83913,95.67,85351,78.864,81199,93.51,FPC-488,103.773,85434,83.741,85521,85.245,85523,129.396,85540,89.288,87247,101.422,85517,137.133,80343,114.183,FPC-457,133.369,83916
36081080900,Queens,QN0801,-73.82232712535401,40.73387542374966,POINT (-73.82232736756355 40.733875385855036),POINT (-73.82232712535401 40.73387542374966),34.224,85251,27.658,FPC-601,38.478,80936,37.958,FPC-690,53.434,FPC-630,41.356,85071,48.715,85227,40.683,85221,64.693,85328,52.049,84611,53.298,85314,58.625,87064,66.392,83913,66.867,82750,59.526,85351,58.477,FPC-624,74.89,85108,57.366,FPC-488,69.653,85307,41.654,81199,88.628,85540,66.417,85434,46.385,85521,74.288,85357,49.317,85523,51.932,87247,64.066,85517,100.989,80343,76.827,FPC-457,96.159,83916
36081122702,Queens,QN0802,-73.81274220211095,40.73314265392722,POINT (-73.81274220827031 40.73314249412032),POINT (-73.81274220211095 40.73314265392722),38.409,85251,32.099,FPC-601,39.409,FPC-690,42.919,80936,36.191,85071,34.766,85221,57.619,FPC-630,52.9,85227,49.605,85314,68.878,85328,56.234,84611,64.259,87064,70.577,83913,67.293,82750,59.952,85351,58.903,FPC-624,80.524,85108,74.094,85307,57.792,FPC-488,42.08,81199,92.813,85540,66.843,85434,74.714,85357,46.811,85521,49.743,85523,52.358,87247,64.492,85517,101.415,80343,77.253,FPC-457,96.585,83916
36081125700,Queens,QN0802,-73.80793115433382,40.72412915699765,POINT (-73.80793112036613 40.72412910393436),POINT (-73.80793115433382 40.72412915699765),30.277,85251,33.323,FPC-690,35.827,85071,37.999,FPC-601,31.885,85221,47.446,80936,52.754,FPC-630,46.724,85314,48.035,85227,64.013,85328,51.369,84611,65.712,83913,70.159,87064,60.165,85351,67.53,82750,59.14,FPC-624,58.005,FPC-488,82.948,85108,79.994,85307,87.948,85540,42.293,81199,67.08,85434,47.048,85521,74.927,85357,49.98,85523,52.595,87247,101.628,80343,64.729,85517,77.49,FPC-457,96.798,83916
36081126700,Queens,QN0802,-73.79777159449705,40.720330550451614,POINT (-73.79777183479361 40.72033056878048),POINT (-73.79777159449705 40.72033055045161),31.18,FPC-690,33.33,85251,32.226,85071,28.517,85221,42.649,FPC-601,43.356,85314,50.499,80936,55.668,FPC-630,66.927,85328,50.949,85227,54.283,84611,68.626,83913,70.291,87064,63.218,85351,70.583,82750,62.193,FPC-624,85.537,85307,61.058,FPC-488,86.001,85108,90.862,85540,45.346,81199,70.133,85434,50.101,85521,77.98,85357,55.648,87247,53.033,85523,104.681,80343,67.782,85517,80.543,FPC-457,99.851,83916
36081139900,Queens,QN1102,-73.76247056188909,40.74986855382385,POINT (-73.7624705627347 40.74986855440728),POINT (-73.76247056188909 40.74986855382385),22.832,85221,29.373,85071,39.959,FPC-690,37.671,85314,47.249,85251,37.285,FPC-601,48.105,80936,64.518,FPC-630,59.799,85227,58.268,87064,75.777,85328,63.133,84611,75.43,85307,74.742,82750,74.533,85108,77.476,83913,73.141,FPC-624,72.978,85351,88.806,85357,70.818,FPC-488,56.172,81199,99.712,85540,81.081,85434,59.847,85521,62.553,85523,66.244,87247,78.73,85517,114.441,80343,89.701,FPC-457,108.474,83916
36081143500,Queens,QN1102,-73.7702895916127,40.75291022977552,POINT (-73.77028964134348 40.752910241080016),POINT (-73.77028959161269 40.75291022977552),25.417,85221,31.958,85071,43.698,FPC-690,40.256,85314,50.988,85251,34.274,FPC-601,45.094,80936,67.954,FPC-630,55.257,87064,63.235,85227,79.213,85328,72.419,85307,66.569,84611,71.731,82750,71.522,85108,80.912,83913,70.13,FPC-624,69.967,85351,85.795,85357,53.161,81199,67.807,FPC-488,103.148,85540,78.07,85434,58.038,85521,59.542,85523,63.585,87247,75.719,85517,111.43,80343,88.48,FPC-457,107.666,83916
36081157901,Queens,QN1301,-73.70458217474443,40.74472108487483,POINT (-73.70458215660013 40.74472092633768),POINT (-73.70458217474443 40.74472108487483),30.77,85221,44.819,85314,36.521,85071,51.57,FPC-690,61.018,85251,61.404,FPC-601,72.224,80936,78.628,FPC-630,99.549,85307,89.887,85328,73.909,85227,82.387,87064,77.243,84611,98.652,85108,97.847,82750,91.586,83913,89.457,FPC-624,90.906,85351,105.668,85357,88.746,FPC-488,113.822,85540,73.034,81199,97.397,85434,74.19,85521,78.354,85523,80.389,87247,130.845,80343,94.343,85517,104.146,FPC-457,122.919,83916
36081157903,Queens,QN1301,-73.70757719387069,40.73380628965674,POINT (-73.70757727962675 40.733806210548295),POINT (-73.70757719387069 40.73380628965674),21.722,85221,33.451,85314,25.153,85071,40.202,FPC-690,58.074,85251,60.616,FPC-601,71.436,80936,74.485,FPC-630,85.744,85328,69.766,85227,99.211,85307,73.1,84611,82.049,87064,87.443,83913,98.314,85108,93.752,82750,85.362,FPC-624,89.237,85351,102.088,85357,109.679,85540,87.077,FPC-488,71.365,81199,93.302,85434,73.27,85521,76.202,85523,78.817,87247,128.328,80343,90.951,85517,103.712,FPC-457,123.643,83916
