GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14
36085006400,Staten Island,SI0201,-74.07849558035944,40.597247039684675,POINT (-74.07849562482848 40.59724702441866),POINT (-74.07849558035944 40.59724703968467),27.921,83916,30.643,FPC-457,48.975,80343,41.743,85517,53.207,FPC-488,63.323,85434,60.671,87247,58.1,85521,69.049,82186,56.348,85523,61.709,81199,67.11,80752,68.372,FPC-624,91.069,87064,103.499,85503
36085006700,Staten Island,SI0104,-74.10109191286513,40.635194178100065,POINT (-74.10109200910587 40.63519410819719),POINT (-74.10109191286513 40.63519417810006),11.03,83916,46.095,FPC-457,56.843,85517,64.299,80343,78.775,85434,68.659,FPC-488,75.821,87247,73.25,85521,71.498,85523,76.809,81199,84.501,82186,82.26,80752,83.472,FPC-624,106.169,87064,118.599,85503
36085007001,Staten Island,SI0201,-74.08683166616673,40.58996077908184,POINT (-74.0868318269113 40.5899606783218),POINT (-74.08683166616673 40.58996077908184),35.492,83916,35.528,FPC-457,56.094,80343,45.516,85517,58.092,FPC-488,68.208,85434,64.494,87247,61.923,85521,73.934,82186,60.171,85523,65.482,81199,70.933,80752,72.145,FPC-624,94.842,87064,107.272,85503
36085007002,Staten Island,SI0201,-74.07618747854184,40.58753492055703,POINT (-74.07618765303083 40.58753479707253),POINT (-74.07618747854184 40.58753492055703),38.345,83916,39.237,FPC-457,56.782,80343,49.985,85517,61.801,FPC-488,71.917,85434,68.963,87247,77.643,82186,66.392,85521,64.64,85523,69.951,81199,75.402,80752,76.614,FPC-624,99.311,87064,111.741,85503
36085007400,Staten Island,SI0201,-74.06512232849792,40.59442147035284,POINT (-74.06512231348108 40.594421425634664),POINT (-74.06512232849792 40.59442147035284),32.686,FPC-457,33.52,83916,48.441,80343,45.454,85517,56.57,FPC-488,66.686,85434,72.76,82186,64.382,87247,61.811,85521,60.059,85523,65.42,81199,70.821,80752,72.083,FPC-624,94.78,87064,107.21,85503
36085008100,Staten Island,SI0101,-74.093256217092,40.64280522427155,POINT (-74.09325625132337 40.64280523112657),POINT (-74.09325621709201 40.64280522427155),17.996,83916,53.344,FPC-457,64.092,85517,86.024,85434,72.348,80343,75.908,FPC-488,83.07,87247,80.499,85521,78.747,85523,84.058,81199,91.75,82186,89.509,80752,90.721,FPC-624,113.418,87064,125.848,85503
36085009601,Staten Island,SI0201,-74.08860124920673,40.5969267988084,POINT (-74.0886013989085 40.596926743187765),POINT (-74.08860124920673 40.5969267988084),29.393,83916,35.07,FPC-457,55.487,80343,46.17,85517,57.634,FPC-488,67.75,85434,65.098,87247,62.527,85521,60.775,85523,73.476,82186,66.136,81199,71.537,80752,72.799,FPC-624,95.496,87064,107.926,85503
36085009602,Staten Island,SI0201,-74.09516263335145,40.59078278697614,POINT (-74.09516256725811 40.59078276872702),POINT (-74.09516263335145 40.59078278697614),35.602,83916,40.97,FPC-457,61.387,80343,51.555,85517,63.534,FPC-488,73.65,85434,70.533,87247,67.962,85521,66.21,85523,79.376,82186,71.521,81199,76.972,80752,78.184,FPC-624,100.881,87064,113.311,85503
36085009701,Staten Island,SI0104,-74.11145308135093,40.64115205990127,POINT (-74.11145313372099 40.64115204906698),POINT (-74.11145308135093 40.64115205990127),15.471,83916,54.124,FPC-457,64.872,85517,86.804,85434,71.763,80343,76.688,FPC-488,83.85,87247,81.279,85521,79.527,85523,84.838,81199,90.289,80752,92.53,82186,91.501,FPC-624,114.198,87064,126.628,85503
36085009702,Staten Island,SI0191,-74.1032718795655,40.64259438213903,POINT (-74.10327187316346 40.64259435245213),POINT (-74.1032718795655 40.64259438213903),19.017,83916,55.818,FPC-457,66.566,85517,88.498,85434,73.457,80343,78.382,FPC-488,85.544,87247,82.973,85521,81.221,85523,86.532,81199,94.224,82186,91.983,80752,93.195,FPC-624,115.892,87064,128.322,85503
36085010500,Staten Island,SI0104,-74.11187050922875,40.6337957241806,POINT (-74.11187050322627 40.63379568309521),POINT (-74.11187050922875 40.6337957241806),9.291,83916,46.574,FPC-457,57.322,85517,64.213,80343,79.254,85434,69.138,FPC-488,76.3,87247,73.729,85521,71.977,85523,77.288,81199,84.98,82186,82.739,80752,83.951,FPC-624,106.648,87064,119.078,85503
36085011201,Staten Island,SI0202,-74.08816799705771,40.57889696552881,POINT (-74.08816782649971 40.57889695515801),POINT (-74.08816799705771 40.57889696552881),48.009,83916,44.923,FPC-457,60.678,80343,57.691,85517,68.807,FPC-488,78.923,85434,76.619,87247,84.997,82186,74.048,85521,72.296,85523,77.657,81199,83.058,80752,84.32,FPC-624,107.017,87064,119.447,85503
36085011203,Staten Island,SI0202,-74.09742404612211,40.57375792833509,POINT (-74.09742394890152 40.57375793662113),POINT (-74.09742404612211 40.57375792833509),40.505,83916,41.656,FPC-457,57.411,80343,53.053,85517,64.517,FPC-488,74.633,85434,71.981,87247,80.359,82186,69.41,85521,67.658,85523,73.019,81199,78.42,80752,79.682,FPC-624,102.379,87064,114.809,85503
36085011401,Staten Island,SI0201,-74.09909830815427,40.5857435623661,POINT (-74.09909828099116 40.58574354723933),POINT (-74.09909830815427 40.5857435623661),35.812,83916,40.831,FPC-457,61.248,80343,51.931,85517,63.395,FPC-488,73.511,85434,70.859,87247,68.288,85521,79.237,82186,66.536,85523,71.897,81199,77.298,80752,78.56,FPC-624,101.257,87064,113.687,85503
36085011402,Staten Island,SI0202,-74.10495096597525,40.581194852947775,POINT (-74.10495095085483 40.58119483640918),POINT (-74.10495096597525 40.58119485294777),36.952,83916,40.329,FPC-457,59.313,80343,51.429,85517,62.893,FPC-488,73.009,85434,70.357,87247,67.786,85521,66.034,85523,78.735,82186,71.395,81199,76.796,80752,78.058,FPC-624,100.755,87064,113.185,85503
36085012100,Staten Island,SI0104,-74.10963556275505,40.6258785534825,POINT (-74.10963554025207 40.6258785061891),POINT (-74.10963556275505 40.6258785534825),19.689,83916,46.622,FPC-457,57.37,85517,64.261,80343,79.302,85434,69.186,FPC-488,76.348,87247,73.777,85521,72.025,85523,77.336,81199,85.028,82186,82.787,80752,83.999,FPC-624,106.696,87064,119.126,85503
36085012200,Staten Island,SI0202,-74.11145519111837,40.575971907177156,POINT (-74.11145517190776 40.575971884774795),POINT (-74.11145519111837 40.57597190717716),38.809,83916,45.906,FPC-457,66.323,80343,57.006,85517,68.47,FPC-488,78.586,85434,75.934,87247,73.363,85521,71.611,85523,84.312,82186,76.972,81199,82.373,80752,83.635,FPC-624,106.332,87064,118.762,85503
36085012805,Staten Island,SI0301,-74.11763634758877,40.55465630132432,POINT (-74.11763611929086 40.554656257728524),POINT (-74.11763634758877 40.55465630132432),46.991,83916,52.692,FPC-457,73.109,80343,63.792,85517,75.256,FPC-488,85.372,85434,82.72,87247,91.098,82186,80.149,85521,78.397,85523,83.758,81199,89.159,80752,90.421,FPC-624,113.118,87064,125.548,85503
36085012806,Staten Island,SI0301,-74.1100311394474,40.55941974323144,POINT (-74.11003098186183 40.559419707512895),POINT (-74.1100311394474 40.55941974323144),45.136,83916,51.668,FPC-457,72.085,80343,62.768,85517,74.232,FPC-488,84.348,85434,81.696,87247,90.074,82186,79.125,85521,77.373,85523,82.734,81199,88.135,80752,89.397,FPC-624,112.094,87064,124.524,85503
36085013301,Staten Island,SI0104,-74.1189150488434,40.63559618610262,POINT (-74.11891504894352 40.63559618267131),POINT (-74.11891504884341 40.63559618610262),8.973,83916,46.978,FPC-457,57.726,85517,64.617,80343,79.658,85434,69.542,FPC-488,76.704,87247,74.133,85521,72.381,85523,77.692,81199,83.143,80752,85.384,82186,84.355,FPC-624,107.052,87064,119.482,85503
36085013302,Staten Island,SI0106,-74.12349485794937,40.6359710512922,POINT (-74.12349494909047 40.63597098665121),POINT (-74.12349485794937 40.6359710512922),7.963,83916,48.624,FPC-457,59.372,85517,66.263,80343,81.304,85434,78.35,87247,71.188,FPC-488,75.779,85521,74.027,85523,79.338,81199,84.789,80752,87.03,82186,86.001,FPC-624,108.698,87064,121.128,85503
36085013400,Staten Island,SI0202,-74.11744486778474,40.569881553892934,POINT (-74.117444840699 40.56988150024606),POINT (-74.11744486778474 40.56988155389293),38.385,83916,47.271,FPC-457,67.688,80343,58.371,85517,69.835,FPC-488,79.951,85434,77.299,87247,74.728,85521,85.677,82186,72.976,85523,78.337,81199,83.738,80752,85.0,FPC-624,107.697,87064,120.127,85503
36085014607,Staten Island,SI0302,-74.16412067685712,40.556928305072205,POINT (-74.16412065499718 40.55692827790769),POINT (-74.16412067685712 40.5569283050722),42.076,83916,56.516,FPC-457,78.881,80343,67.616,85517,79.08,FPC-488,89.196,85434,86.544,87247,83.973,85521,82.221,85523,94.922,82186,87.582,81199,92.983,80752,94.245,FPC-624,116.942,87064,129.372,85503
36085014608,Staten Island,SI0302,-74.15651761780555,40.55846374313536,POINT (-74.1565175728816 40.55846368032149),POINT (-74.15651761780555 40.55846374313536),38.244,83916,57.755,FPC-457,76.277,80343,68.855,85517,80.319,FPC-488,90.435,85434,87.783,87247,85.212,85521,83.46,85523,96.161,82186,88.821,81199,94.222,80752,95.484,FPC-624,118.181,87064,130.611,85503
36085015100,Staten Island,SI0105,-74.12759088552994,40.619525269415114,POINT (-74.12759083308619 40.61952505994161),POINT (-74.12759088552994 40.61952526941511),12.546,83916,45.939,FPC-457,57.039,85517,66.404,80343,78.619,85434,68.503,FPC-488,75.55,87247,73.396,85521,71.644,85523,77.005,81199,84.345,82186,82.406,80752,83.668,FPC-624,106.365,87064,118.795,85503
36085015400,Staten Island,SI9593,-74.12834386315755,40.54577893685017,POINT (-74.12834453433179 40.545778347774664),POINT (-74.12834386315755 40.54577893685017),57.086,83916,64.093,FPC-457,84.51,80343,74.684,85517,86.657,FPC-488,96.773,85434,93.662,87247,102.499,82186,91.091,85521,89.339,85523,94.65,81199,100.101,80752,101.313,FPC-624,124.01,87064,136.44,85503
36085015601,Staten Island,SI0302,-74.15458265051805,40.5421531383789,POINT (-74.15458267169915 40.54215303938636),POINT (-74.15458265051805 40.5421531383789),49.468,83916,60.538,FPC-457,80.955,80343,70.984,85517,83.102,FPC-488,93.218,85434,89.962,87247,87.391,85521,85.639,85523,98.944,82186,90.95,81199,96.401,80752,97.613,FPC-624,120.31,87064,132.74,85503
36085015602,Staten Island,SI0302,-74.16180336402684,40.53602012817888,POINT (-74.16180318983972 40.53602002749782),POINT (-74.16180336402684 40.53602012817888),46.437,83916,60.877,FPC-457,81.833,80343,71.862,85517,83.441,FPC-488,93.557,85434,90.84,87247,88.269,85521,86.517,85523,99.283,82186,91.828,81199,97.279,80752,98.491,FPC-624,121.188,87064,133.618,85503
36085015603,Staten Island,SI0302,-74.1475917816259,40.53792523779876,POINT (-74.1475926606773 40.53792498123006),POINT (-74.14759178162591 40.53792523779876),43.103,83916,54.391,FPC-457,74.808,80343,65.491,85517,76.955,FPC-488,87.071,85434,84.419,87247,81.848,85521,92.797,82186,80.096,85523,85.457,81199,90.858,80752,92.12,FPC-624,114.817,87064,127.247,85503
36085016901,Staten Island,SI0105,-74.10942933814987,40.612400890147775,POINT (-74.10942937951862 40.612401041647345),POINT (-74.10942933814987 40.61240089014778),18.14,83916,42.53,FPC-457,53.63,85517,60.89,80343,75.21,85434,65.094,FPC-488,72.141,87247,69.987,85521,68.235,85523,73.596,81199,80.936,82186,78.997,80752,80.259,FPC-624,102.956,87064,115.386,85503
36085017005,Staten Island,SI0304,-74.18095753666312,40.539288508368614,POINT (-74.18095781945095 40.53928849666313),POINT (-74.18095753666312 40.53928850836861),48.172,83916,62.612,FPC-457,83.735,80343,73.712,85517,85.176,FPC-488,95.292,85434,92.64,87247,90.069,85521,88.317,85523,101.018,82186,93.678,81199,99.079,80752,100.341,FPC-624,123.038,87064,135.468,85503
36085017007,Staten Island,SI0303,-74.18794365648031,40.558494597216274,POINT (-74.1879437469014 40.55849450695642),POINT (-74.18794365648031 40.55849459721627),44.449,83916,58.889,FPC-457,84.507,80343,69.989,85517,91.569,85434,81.453,FPC-488,88.917,87247,86.346,85521,84.594,85523,97.295,82186,89.955,81199,95.356,80752,96.618,FPC-624,119.315,87064,131.745,85503
36085017009,Staten Island,SI0304,-74.18958573466226,40.542925143281174,POINT (-74.18958591120959 40.54292503649266),POINT (-74.18958573466226 40.54292514328117),52.43,83916,66.87,FPC-457,92.487,80343,77.97,85517,99.55,85434,89.434,FPC-488,96.898,87247,94.327,85521,92.575,85523,105.276,82186,97.936,81199,103.337,80752,104.599,FPC-624,127.296,87064,139.726,85503
36085017011,Staten Island,SI0302,-74.17023062732191,40.54563428202327,POINT (-74.17023058066955 40.54563422821214),POINT (-74.17023062732191 40.54563428202327),46.162,83916,60.602,FPC-457,83.062,80343,71.702,85517,83.166,FPC-488,93.282,85434,90.63,87247,88.059,85521,86.307,85523,99.008,82186,91.668,81199,97.069,80752,98.331,FPC-624,121.028,87064,133.458,85503
36085017012,Staten Island,SI0302,-74.17345755664175,40.55296322763864,POINT (-74.1734577732441 40.552963035152544),POINT (-74.17345755664175 40.55296322763864),42.396,83916,56.836,FPC-457,82.745,80343,67.936,85517,89.516,85434,79.4,FPC-488,86.864,87247,84.293,85521,82.541,85523,95.242,82186,87.902,81199,93.303,80752,94.565,FPC-624,117.262,87064,129.692,85503
36085017013,Staten Island,SI0303,-74.1978483821443,40.55374715584033,POINT (-74.19784838286571 40.55374712239181),POINT (-74.1978483821443 40.55374715584033),46.98,83916,61.42,FPC-457,87.037,80343,72.52,85517,94.1,85434,83.984,FPC-488,91.448,87247,88.877,85521,87.125,85523,99.826,82186,92.486,81199,97.887,80752,99.149,FPC-624,121.846,87064,134.276,85503
36085017014,Staten Island,SI0303,-74.19424955406554,40.54845768973095,POINT (-74.19424963420089 40.54845766799393),POINT (-74.19424955406554 40.54845768973095),49.683,83916,64.123,FPC-457,89.74,80343,75.223,85517,96.803,85434,86.687,FPC-488,94.151,87247,91.58,85521,89.828,85523,102.529,82186,95.189,81199,100.59,80752,101.852,FPC-624,124.549,87064,136.979,85503
36085017015,Staten Island,SI0303,-74.18243022213305,40.551280128153465,POINT (-74.18243021876168 40.5512800759807),POINT (-74.18243022213305 40.55128012815346),52.107,83916,66.547,FPC-457,92.456,80343,77.647,85517,99.227,85434,89.111,FPC-488,96.575,87247,94.004,85521,92.252,85523,104.953,82186,97.613,81199,103.014,80752,104.276,FPC-624,126.973,87064,139.403,85503
36085017300,Staten Island,SI0203,-74.11828195661575,40.605280024542495,POINT (-74.11828193751901 40.605279975271294),POINT (-74.11828195661575 40.60528002454249),19.565,83916,44.28,FPC-457,55.38,85517,64.249,80343,76.96,85434,66.844,FPC-488,74.216,87247,71.737,85521,69.985,85523,75.346,81199,82.686,82186,80.747,80752,82.009,FPC-624,104.706,87064,117.136,85503
36085017600,Staten Island,SI0304,-74.17583973731105,40.52965176145468,POINT (-74.1758398731731 40.52965172345952),POINT (-74.17583973731105 40.52965176145468),54.812,83916,64.822,FPC-457,85.239,80343,75.922,85517,87.386,FPC-488,97.502,85434,94.85,87247,92.279,85521,90.527,85523,103.228,82186,95.888,81199,101.289,80752,102.551,FPC-624,125.248,87064,137.678,85503
36085017701,Staten Island,SI0203,-74.10531097304904,40.60321924115017,POINT (-74.10531101175934 40.60321900170231),POINT (-74.10531097304904 40.60321924115017),35.39,83916,50.511,FPC-457,68.22,80343,61.329,85517,73.075,FPC-488,83.191,85434,80.122,87247,77.736,85521,75.984,85523,88.917,82186,81.295,81199,86.746,80752,87.958,FPC-624,110.655,87064,123.085,85503
36085017702,Staten Island,SI0203,-74.09727221930774,40.59817584731404,POINT (-74.09727237708331 40.59817579283853),POINT (-74.09727221930774 40.59817584731404),29.291,83916,39.815,FPC-457,57.524,80343,50.633,85517,62.379,FPC-488,72.495,85434,69.426,87247,67.04,85521,65.288,85523,78.221,82186,70.599,81199,76.05,80752,77.262,FPC-624,99.959,87064,112.389,85503
36085018100,Staten Island,SI0203,-74.1207655676097,40.58909206028732,POINT (-74.1207655356762 40.58909179037274),POINT (-74.12076556760969 40.58909206028732),41.63,83916,63.15,FPC-457,80.859,80343,73.968,85517,85.714,FPC-488,95.83,85434,92.761,87247,90.375,85521,88.623,85523,101.556,82186,93.934,81199,99.385,80752,100.597,FPC-624,123.294,87064,135.724,85503
36085018701,Staten Island,SI0105,-74.12726421172306,40.6107489452698,POINT (-74.12726423348262 40.61074896364888),POINT (-74.12726421172306 40.6107489452698),12.907,83916,41.678,FPC-457,52.778,85517,62.798,80343,74.358,85434,64.242,FPC-488,71.706,87247,69.135,85521,67.383,85523,72.744,81199,80.084,82186,78.145,80752,79.407,FPC-624,102.104,87064,114.534,85503
36085018703,Staten Island,SI0203,-74.12890700406057,40.60335902967968,POINT (-74.12890696317693 40.60335891791106),POINT (-74.12890700406057 40.60335902967968),20.683,83916,48.569,FPC-457,59.669,85517,68.751,80343,81.249,85434,71.133,FPC-488,78.18,87247,76.026,85521,74.274,85523,79.635,81199,86.975,82186,85.036,80752,86.298,FPC-624,108.995,87064,121.425,85503
36085018704,Staten Island,SI0203,-74.12374453044812,40.60439092065667,POINT (-74.12374452480536 40.60439080695483),POINT (-74.12374453044812 40.60439092065667),19.263,83916,44.303,FPC-457,55.403,85517,64.768,80343,76.983,85434,66.867,FPC-488,73.914,87247,71.76,85521,70.008,85523,75.369,81199,82.709,82186,80.77,80752,82.032,FPC-624,104.729,87064,117.159,85503
36085018901,Staten Island,SI0105,-74.14005191032095,40.61192354407107,POINT (-74.14005190734377 40.611923537490455),POINT (-74.14005191032095 40.61192354407107),13.343,83916,38.991,FPC-457,50.091,85517,60.198,80343,71.671,85434,61.555,FPC-488,69.019,87247,66.448,85521,64.696,85523,70.057,81199,77.397,82186,75.458,80752,76.72,FPC-624,99.417,87064,111.847,85503
36085018902,Staten Island,SI0203,-74.13796261767801,40.60508602875054,POINT (-74.13796250242626 40.60508606063822),POINT (-74.13796261767801 40.60508602875054),24.288,83916,46.352,FPC-457,57.452,85517,66.597,80343,79.032,85434,68.916,FPC-488,76.38,87247,73.809,85521,72.057,85523,77.418,81199,84.758,82186,82.819,80752,84.081,FPC-624,106.778,87064,119.208,85503
36085019700,Staten Island,SI0105,-74.13523956313496,40.61698335039092,POINT (-74.13523948196249 40.61698333885588),POINT (-74.13523956313496 40.61698335039092),12.778,83916,44.379,FPC-457,55.479,85517,65.406,80343,77.059,85434,66.943,FPC-488,74.023,87247,71.836,85521,70.084,85523,75.445,81199,82.785,82186,80.846,80752,82.108,FPC-624,104.805,87064,117.235,85503
36085020100,Staten Island,SI0105,-74.13425480204258,40.62404542802738,POINT (-74.13425483598766 40.62404527822712),POINT (-74.13425480204258 40.62404542802738),10.614,83916,43.757,FPC-457,54.857,85517,68.088,80343,76.437,85434,66.321,FPC-488,73.785,87247,71.214,85521,69.462,85523,74.823,81199,82.163,82186,80.224,80752,81.486,FPC-624,104.183,87064,116.613,85503
36085020701,Staten Island,SI0106,-74.13922219698448,40.63810455385745,POINT (-74.13922222424387 40.63810455396021),POINT (-74.13922219698448 40.63810455385745),7.873,83916,45.902,FPC-457,57.002,85517,78.582,85434,71.811,80343,75.93,87247,68.466,FPC-488,73.359,85521,71.607,85523,76.968,81199,82.369,80752,84.308,82186,83.631,FPC-624,106.328,87064,118.758,85503
36085020702,Staten Island,SI0106,-74.1316716240272,40.637566695015295,POINT (-74.13167161251222 40.63756663701153),POINT (-74.13167162402721 40.63756669501529),4.078,83916,45.551,FPC-457,56.651,85517,71.338,80343,78.231,85434,75.579,87247,68.115,FPC-488,73.008,85521,71.256,85523,76.617,81199,82.018,80752,83.957,82186,83.28,FPC-624,105.977,87064,118.407,85503
36085020804,Staten Island,SI0304,-74.19953559202375,40.53580223870118,POINT (-74.19953548456644 40.53580206006502),POINT (-74.19953559202375 40.53580223870118),58.162,83916,71.328,FPC-457,91.745,80343,82.428,85517,104.008,85434,93.892,FPC-488,101.356,87247,98.785,85521,97.033,85523,109.734,82186,102.394,81199,107.795,80752,109.057,FPC-624,131.754,87064,144.184,85503
