GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5
36061016001,Manhattan,MN0802,-73.95532275819843,40.785633561284364,POINT (-73.95532276538191 40.7856335541821),POINT (-73.95532275819843 40.78563356128436),16.139,FPC-624,18.506,80518,20.241,81199,31.222,81458,65.21,FPC-609,65.21,Plentiful-1511
36061016002,Manhattan,MN1101,-73.95368639939706,40.7878791449953,POINT (-73.95368639075754 40.78787914617014),POINT (-73.95368639939706 40.7878791449953),17.312,FPC-624,19.002,80518,20.737,81199,30.778,81458,65.803,FPC-609,65.803,Plentiful-1511
36061016100,Manhattan,MN0702,-73.97719291565559,40.77994814825811,POINT (-73.97719288802975 40.779948149419134),POINT (-73.97719291565559 40.77994814825811),21.498,80518,23.628,81199,33.064,FPC-624,28.573,81458,62.99,FPC-609,62.99,Plentiful-1511
36061016200,Manhattan,MN1101,-73.93967551769448,40.787958235839895,POINT (-73.93967565659582 40.78795816377879),POINT (-73.93967551769448 40.78795823583989),14.94,FPC-624,26.63,80518,28.416,81199,45.125,81458,74.321,FPC-609,74.321,Plentiful-1511
36061016400,Manhattan,MN1101,-73.94447228441857,40.78771224983056,POINT (-73.94447227850551 40.78771224557144),POINT (-73.94447228441857 40.78771224983056),14.342,FPC-624,20.624,80518,23.278,81199,40.055,81458,67.912,FPC-609,67.912,Plentiful-1511
36061016500,Manhattan,MN0702,-73.97499829287584,40.78235777983011,POINT (-73.9749982707153 40.78235777892736),POINT (-73.97499829287584 40.78235777983011),22.43,80518,24.255,81199,30.523,FPC-624,26.743,81458,63.5,FPC-609,63.5,Plentiful-1511
36061016600,Manhattan,MN1101,-73.94838363836081,40.78936979932858,POINT (-73.94838366208326 40.78936978189304),POINT (-73.94838363836081 40.78936979932858),14.132,FPC-624,16.079,80518,17.814,81199,34.523,81458,61.457,FPC-609,61.457,Plentiful-1511
36061016900,Manhattan,MN0702,-73.97311965461938,40.78519566643169,POINT (-73.97311963029763 40.785195669002235),POINT (-73.97311965461938 40.78519566643169),24.726,80518,26.436,81199,29.664,FPC-624,28.749,81458,66.85,FPC-609,66.85,Plentiful-1511
36061017000,Manhattan,MN1101,-73.94214663792755,40.79090261355184,POINT (-73.94214663344185 40.79090261009918),POINT (-73.94214663792755 40.79090261355184),13.515,FPC-624,21.702,80518,24.356,81199,41.133,81458,68.64,FPC-609,68.64,Plentiful-1511
36061017100,Manhattan,MN0702,-73.97927658993291,40.78782510953551,POINT (-73.97927655433759 40.787825109848626),POINT (-73.97927658993291 40.78782510953551),25.838,80518,26.885,81199,32.088,FPC-624,31.71,81458,63.346,FPC-609,63.346,Plentiful-1511
36061017200,Manhattan,MN1101,-73.94513296282346,40.79382483768558,POINT (-73.94513298886952 40.793824819441575),POINT (-73.94513296282346 40.79382483768558),12.519,FPC-624,18.878,80518,20.613,81199,37.322,81458,66.711,FPC-609,66.711,Plentiful-1511
36061017300,Manhattan,MN0702,-73.97123676556016,40.78777077289854,POINT (-73.97123674342848 40.78777077213136),POINT (-73.97123676556016 40.78777077289854),25.9,80518,27.486,81199,29.939,FPC-624,27.701,81458,67.301,FPC-609,67.301,Plentiful-1511
36061017401,Manhattan,MN1101,-73.94857461985414,40.79488610383326,POINT (-73.94857462017373 40.79488609958163),POINT (-73.94857461985414 40.79488610383326),14.616,FPC-624,22.241,80518,24.71,81199,34.067,81458,67.835,FPC-609,67.835,Plentiful-1511
36061017402,Manhattan,MN1101,-73.94715935571905,40.796800616688856,POINT (-73.94715934763163 40.79680061738893),POINT (-73.94715935571905 40.79680061668886),13.461,FPC-624,21.97,80518,23.705,81199,35.721,81458,67.202,FPC-609,67.202,Plentiful-1511
36061017500,Manhattan,MN0702,-73.97752106313932,40.79040831145807,POINT (-73.97752102589787 40.79040831288255),POINT (-73.97752106313932 40.79040831145807),27.615,80518,28.662,81199,30.025,FPC-624,31.517,81458,65.45,FPC-609,65.45,Plentiful-1511
36061017700,Manhattan,MN0702,-73.9693888301059,40.79030792356537,POINT (-73.96938880783023 40.79030792293496),POINT (-73.9693888301059 40.79030792356537),27.659,80518,29.384,81199,29.754,FPC-624,30.981,81458,65.179,FPC-609,65.179,Plentiful-1511
36061018000,Manhattan,MN1102,-73.93959541464999,40.79440196474435,POINT (-73.93959541659348 40.794401955849914),POINT (-73.93959541464999 40.79440196474435),12.413,FPC-624,23.631,80518,25.366,81199,42.075,81458,71.464,FPC-609,71.464,Plentiful-1511
36061018100,Manhattan,MN0702,-73.96774569584117,40.7925552215666,POINT (-73.96774566882289 40.79255522382589),POINT (-73.96774569584117 40.7925552215666),25.931,80518,25.611,FPC-624,27.666,81199,28.191,81458,61.379,FPC-609,61.379,Plentiful-1511
36061018400,Manhattan,MN1102,-73.94506538133845,40.79968518169961,POINT (-73.94506540621309 40.79968516401629),POINT (-73.94506538133845 40.79968518169961),11.481,FPC-624,22.119,80518,23.854,81199,37.085,81458,67.088,FPC-609,67.088,Plentiful-1511
36061018600,Manhattan,MN1001,-73.94970712606082,40.79910225841285,POINT (-73.94970713206081 40.799102250781786),POINT (-73.94970712606082 40.79910225841285),16.242,FPC-624,23.719,80518,27.845,81199,35.495,81458,64.203,FPC-609,64.203,Plentiful-1511
36061018700,Manhattan,MN0703,-73.97200788311616,40.79809132488262,POINT (-73.97200784280544 40.798091326752164),POINT (-73.97200788311616 40.79809132488262),31.726,80518,27.706,FPC-624,32.773,81199,35.356,81458,63.131,FPC-609,63.131,Plentiful-1511
36061019200,Manhattan,MN1102,-73.9307827176377,40.799146094590405,POINT (-73.93078272350725 40.79914606697728),POINT (-73.9307827176377 40.79914609459041),8.478,FPC-624,28.51,80518,30.934,81199,45.577,81458,71.801,FPC-609,71.801,Plentiful-1511
36061019300,Manhattan,MN0703,-73.96195526204549,40.80050464633021,POINT (-73.96195523998743 40.800504648006545),POINT (-73.96195526204549 40.80050464633021),24.284,FPC-624,29.87,80518,33.996,81199,33.0,81458,67.879,FPC-609,67.879,Plentiful-1511
36061019400,Manhattan,MN1102,-73.93518278736633,40.80046584384813,POINT (-73.93518278026329 40.80046583900912),POINT (-73.93518278736633 40.80046584384813),4.001,FPC-624,24.084,80518,26.459,81199,41.151,81458,67.375,FPC-609,67.375,Plentiful-1511
36061019500,Manhattan,MN0703,-73.96833063898643,40.80315575028641,POINT (-73.96833059898621 40.8031557531365),POINT (-73.96833063898643 40.80315575028641),23.92,FPC-624,30.674,80518,31.721,81199,35.252,81458,65.916,FPC-609,65.916,Plentiful-1511
36061019600,Manhattan,MN1102,-73.93857020465396,40.80280715264952,POINT (-73.93857022958501 40.802807135517305),POINT (-73.93857020465396 40.80280715264952),4.763,FPC-624,19.493,80518,22.507,81199,38.15,81458,62.784,FPC-609,62.784,Plentiful-1511
36061019702,Manhattan,MN1001,-73.95798715499286,40.80219105961831,POINT (-73.95798716406853 40.80219105342207),POINT (-73.95798715499286 40.80219105961831),20.121,FPC-624,27.56,80518,31.686,81199,30.769,81458,69.447,FPC-609,69.447,Plentiful-1511
36061019900,Manhattan,MN0901,-73.96653281113616,40.80571198971222,POINT (-73.96653277167051 40.80571199223644),POINT (-73.96653281113616 40.80571198971222),22.931,FPC-624,30.541,80518,31.588,81199,35.119,81458,66.082,FPC-609,66.082,Plentiful-1511
36061020500,Manhattan,MN0901,-73.96512283065759,40.810249544362904,POINT (-73.96512285827792 40.81024951753743),POINT (-73.96512283065759 40.8102495443629),22.27,FPC-624,33.345,80518,34.392,81199,38.786,81458,69.749,FPC-609,69.749,Plentiful-1511
36061020600,Manhattan,MN1102,-73.9387834150588,40.80829130905155,POINT (-73.9387834287984 40.80829129818388),POINT (-73.93878341505879 40.80829130905155),10.968,FPC-624,25.732,80518,28.746,81199,41.29,81458,69.023,FPC-609,69.023,Plentiful-1511
36061020701,Manhattan,MN0901,-73.95846100695528,40.808974885874655,POINT (-73.95846101361946 40.80897488120935),POINT (-73.95846100695528 40.80897488587465),17.242,FPC-624,32.387,80518,35.401,81199,36.854,81458,69.975,FPC-609,69.975,Plentiful-1511
36061020800,Manhattan,MN1002,-73.94200773817532,40.80964856059429,POINT (-73.94200774733264 40.809648556316155),POINT (-73.94200773817532 40.80964856059429),13.866,FPC-624,27.829,80518,30.843,81199,38.318,81458,68.429,FPC-609,68.429,Plentiful-1511
36061021100,Manhattan,MN0901,-73.96067909797804,40.81430238711121,POINT (-73.96067906545139 40.81430236738145),POINT (-73.96067909797804 40.81430238711121),18.807,FPC-624,33.952,80518,36.871,81199,38.419,81458,71.365,FPC-609,71.365,Plentiful-1511
36061021303,Manhattan,MN0902,-73.95314673780523,40.81456738263857,POINT (-73.953146740779 40.81456734078628),POINT (-73.95314673780523 40.81456738263857),16.639,FPC-624,31.784,80518,33.222,81199,33.059,81458,68.64,FPC-609,68.64,Plentiful-1511
36061021500,Manhattan,MN1002,-73.94947113496998,40.813527828960545,POINT (-73.94947118243017 40.81352780367376),POINT (-73.94947113496998 40.81352782896055),17.329,FPC-624,32.474,80518,33.537,81199,33.374,81458,68.955,FPC-609,68.955,Plentiful-1511
36061021600,Manhattan,MN1001,-73.95438475797634,40.800674818496795,POINT (-73.95438473325255 40.80067481972988),POINT (-73.95438475797634 40.80067481849679),20.093,FPC-624,25.461,80518,29.587,81199,32.658,81458,65.17,FPC-609,65.17,Plentiful-1511
36061021703,Manhattan,MN0902,-73.94975939490672,40.81792420603233,POINT (-73.94975944903891 40.81792413860198),POINT (-73.94975939490672 40.81792420603233),22.421,FPC-624,37.566,80518,39.948,81199,38.86,81458,75.366,FPC-609,75.366,Plentiful-1511
36061021800,Manhattan,MN1001,-73.95252457078355,40.80322240236792,POINT (-73.95252454717638 40.803222402285876),POINT (-73.95252457078355 40.80322240236792),16.948,FPC-624,26.364,80518,28.099,81199,32.82,81458,65.555,FPC-609,65.555,Plentiful-1511
36061022000,Manhattan,MN1001,-73.95065672104364,40.80578380514968,POINT (-73.95065669659677 40.80578380915981),POINT (-73.95065672104364 40.80578380514968),16.93,FPC-624,28.864,80518,32.608,81199,35.052,81458,69.738,FPC-609,69.738,Plentiful-1511
36061022102,Manhattan,MN1002,-73.94618566883842,40.81865504365479,POINT (-73.94618569612282 40.818655022300945),POINT (-73.94618566883842 40.81865504365479),21.124,FPC-624,35.309,80518,36.356,81199,33.708,81458,73.041,FPC-609,73.041,Plentiful-1511
36061022200,Manhattan,MN1001,-73.94878751943712,40.80834020954296,POINT (-73.94878749384237 40.80834021376571),POINT (-73.94878751943712 40.80834020954296),12.659,FPC-624,26.89,80518,29.904,81199,33.726,81458,68.159,FPC-609,68.159,Plentiful-1511
36061022301,Manhattan,MN0902,-73.95500587709269,40.82114163528992,POINT (-73.95500581822354 40.82114163330065),POINT (-73.95500587709269 40.82114163528992),22.904,FPC-624,35.745,80518,36.792,81199,40.323,81458,71.286,FPC-609,71.286,Plentiful-1511
36061022400,Manhattan,MN1002,-73.9469559267618,40.81112320347348,POINT (-73.9469558997382 40.81112319933179),POINT (-73.9469559267618 40.81112320347348),14.945,FPC-624,29.176,80518,32.19,81199,36.015,81458,70.436,FPC-609,70.436,Plentiful-1511
36061022500,Manhattan,MN0903,-73.95415930352314,40.823833993792256,POINT (-73.95415924560359 40.82383400221907),POINT (-73.95415930352314 40.82383399379226),24.374,FPC-624,37.286,80518,38.333,81199,41.864,81458,72.827,FPC-609,72.827,Plentiful-1511
36061022600,Manhattan,MN1002,-73.94481139092917,40.81343511295097,POINT (-73.94481136404586 40.813435113875826),POINT (-73.94481139092917 40.81343511295097),17.56,FPC-624,31.877,80518,34.891,81199,38.413,81458,70.799,FPC-609,70.799,Plentiful-1511
36061022800,Manhattan,MN1002,-73.94324562538598,40.81592970323643,POINT (-73.94324560101099 40.815929703168514),POINT (-73.94324562538598 40.81592970323643),19.474,FPC-624,32.859,80518,35.873,81199,37.173,81458,69.531,FPC-609,69.531,Plentiful-1511
36061023100,Manhattan,MN0903,-73.94409943594927,40.82582826404402,POINT (-73.94409943086652 40.825828258277205),POINT (-73.94409943594927 40.82582826404402),22.213,FPC-624,31.615,80518,32.662,81199,32.499,81458,68.08,FPC-609,68.08,Plentiful-1511
36061023400,Manhattan,MN1002,-73.93866455997963,40.82372741280231,POINT (-73.93866453995459 40.8237274081608),POINT (-73.93866455997963 40.82372741280231),22.69,FPC-624,34.196,80518,37.21,81199,41.733,81458,70.893,FPC-609,70.893,Plentiful-1511
36061023502,Manhattan,MN1002,-73.93892493121947,40.82789876123268,POINT (-73.93892494770373 40.82789875121919),POINT (-73.93892493121947 40.82789876123268),26.845,FPC-624,34.545,80518,36.346,81199,40.689,81458,75.867,FPC-609,75.867,Plentiful-1511
36061024100,Manhattan,MN1201,-73.94606580753572,40.834125076233505,POINT (-73.94606575195047 40.83412508417711),POINT (-73.94606580753572 40.83412507623351),28.203,FPC-624,36.869,80518,39.401,81199,41.939,81458,73.895,FPC-609,73.895,Plentiful-1511
36061024200,Manhattan,MN1102,-73.93415170488788,40.805300407946795,POINT (-73.93415164230518 40.80530035592834),POINT (-73.93415170488788 40.8053004079468),5.067,FPC-624,21.511,80518,24.525,81199,38.951,81458,64.802,FPC-609,64.802,Plentiful-1511
36061024301,Manhattan,MN1201,-73.93875807485371,40.83597377272889,POINT (-73.93875807967933 40.83597375365116),POINT (-73.93875807485371 40.83597377272889),25.846,FPC-624,38.748,80518,39.795,81199,37.147,81458,75.483,FPC-609,75.483,Plentiful-1511
36061024700,Manhattan,MN1201,-73.94624567603606,40.838345436021314,POINT (-73.94624568019424 40.83834540913919),POINT (-73.94624567603606 40.83834543602131),32.669,FPC-624,40.136,80518,43.15,81199,43.97,81458,78.669,FPC-609,78.669,Plentiful-1511
36061024900,Manhattan,MN1201,-73.93644959501701,40.83912893167457,POINT (-73.93644960783044 40.83912892247309),POINT (-73.93644959501701 40.83912893167457),29.697,FPC-624,39.099,80518,40.146,81199,39.983,81458,75.564,FPC-609,75.564,Plentiful-1511
36061025100,Manhattan,MN1201,-73.9399226200505,40.840326016595824,POINT (-73.93992260111257 40.84032601564516),POINT (-73.9399226200505 40.84032601659582),26.03,FPC-624,35.432,80518,36.479,81199,36.316,81458,71.897,FPC-609,71.897,Plentiful-1511
36061025500,Manhattan,MN1201,-73.94392810086939,40.845450883551905,POINT (-73.94392810369878 40.84545080715234),POINT (-73.94392810086939 40.84545088355191),39.428,FPC-624,48.83,80518,49.877,81199,49.714,81458,85.295,FPC-609,85.295,Plentiful-1511
36061026500,Manhattan,MN1202,-73.94009971395363,40.849635424926866,POINT (-73.94009970986887 40.84963542747781),POINT (-73.94009971395363 40.84963542492687),31.158,FPC-624,40.56,80518,41.607,81199,41.444,81458,77.025,FPC-609,77.025,Plentiful-1511
36061026700,Manhattan,MN1202,-73.92863318231508,40.850335805839144,POINT (-73.92863320819964 40.85033579279512),POINT (-73.92863318231508 40.85033580583914),31.062,FPC-624,37.846,80518,40.86,81199,46.61,81458,81.065,FPC-609,81.065,Plentiful-1511
36061026900,Manhattan,MN1202,-73.93097473840744,40.85055674168333,POINT (-73.93097477602356 40.85055671809437),POINT (-73.93097473840744 40.85055674168333),32.773,FPC-624,39.557,80518,42.571,81199,47.133,81458,80.727,FPC-609,80.727,Plentiful-1511
36061027100,Manhattan,MN1202,-73.93429388077328,40.851941972357075,POINT (-73.93429388466966 40.851941948291426),POINT (-73.93429388077328 40.85194197235707),33.487,FPC-624,40.271,80518,43.285,81199,45.347,81458,80.928,FPC-609,80.928,Plentiful-1511
36061028100,Manhattan,MN1202,-73.93459746574763,40.85695848139565,POINT (-73.93459749662725 40.85695845951264),POINT (-73.93459746574763 40.85695848139565),33.269,FPC-624,42.671,80518,43.718,81199,43.555,81458,79.136,FPC-609,79.136,Plentiful-1511
36061029300,Manhattan,MN1203,-73.92011962824971,40.86592572734857,POINT (-73.92011963118725 40.865925715013844),POINT (-73.92011962824971 40.86592572734857),37.391,FPC-624,44.891,80518,47.905,81199,47.87,81458,83.083,FPC-609,83.083,Plentiful-1511
36061029500,Manhattan,MN1203,-73.9249408913051,40.8675229886641,POINT (-73.92494092162546 40.86752299478277),POINT (-73.9249408913051 40.8675229886641),35.88,FPC-624,45.282,80518,46.329,81199,46.166,81458,81.747,FPC-609,81.747,Plentiful-1511
36061030900,Manhattan,BX0802,-73.91037371350454,40.875965512018986,POINT (-73.91037369422037 40.8759655010479),POINT (-73.91037371350454 40.87596551201899),43.144,FPC-624,51.474,80518,54.342,81199,54.43,81458,88.836,FPC-609,88.836,Plentiful-1511
36005000100,Bronx,QN0151,-73.88265513792146,40.791130324653366,POINT (-73.88265488943965 40.79113033369918),POINT (-73.88265513792146 40.79113032465337),78.248,FPC-624,73.136,80518,75.796,81199,87.859,81458,123.537,FPC-609,123.537,Plentiful-1511
36005000200,Bronx,BX0902,-73.85900702815964,40.810751921017406,POINT (-73.85900689077879 40.81075184088488),POINT (-73.85900702815964 40.81075192101741),39.941,FPC-624,51.225,80518,52.96,81199,69.669,81458,96.502,FPC-609,96.502,Plentiful-1511
36005001600,Bronx,BX0902,-73.85807620328994,40.81884774335772,POINT (-73.85807621372632 40.81884770739297),POINT (-73.85807620328994 40.81884774335772),40.698,FPC-624,51.982,80518,53.717,81199,70.426,81458,97.259,FPC-609,97.259,Plentiful-1511
36005001904,Bronx,BX0291,-73.8983698120025,40.799576436871135,POINT (-73.89836979743558 40.79957638564919),POINT (-73.8983698120025 40.79957643687113),4294967.295,FPC-624,4294967.295,80518,4294967.295,81199,4294967.295,81458,4294967.295,FPC-609,4294967.295,Plentiful-1511
36005002002,Bronx,BX0902,-73.8644246835683,40.81763705891425,POINT (-73.86442463999587 40.817637026356415),POINT (-73.8644246835683 40.81763705891425),36.375,FPC-624,47.659,80518,49.394,81199,66.103,81458,92.936,FPC-609,92.936,Plentiful-1511
36005002300,Bronx,BX0101,-73.9258456390051,40.80908394384018,POINT (-73.92584562421652 40.80908394457968),POINT (-73.9258456390051 40.80908394384018),13.657,FPC-624,24.941,80518,26.676,81199,43.385,81458,70.218,FPC-609,70.218,Plentiful-1511
36005002500,Bronx,BX0101,-73.92088009260115,40.80700185741095,POINT (-73.9208800684209 40.80700186133409),POINT (-73.92088009260115 40.80700185741095),15.652,FPC-624,26.936,80518,28.671,81199,45.38,81458,72.213,FPC-609,72.213,Plentiful-1511
36005002701,Bronx,BX0101,-73.91636065593417,40.80507501443473,POINT (-73.91636064464961 40.805075013434745),POINT (-73.91636065593417 40.80507501443473),17.417,FPC-624,28.701,80518,30.436,81199,47.145,81458,73.978,FPC-609,73.978,Plentiful-1511
36005002702,Bronx,BX0101,-73.91377744202003,40.80644775170116,POINT (-73.9137774169125 40.80644775320156),POINT (-73.91377744202003 40.80644775170116),15.912,FPC-624,27.196,80518,28.931,81199,45.64,81458,72.473,FPC-609,72.473,Plentiful-1511
36005003800,Bronx,BX0902,-73.86334353711989,40.82029440755481,POINT (-73.86334353342896 40.82029440654612),POINT (-73.86334353711989 40.82029440755481),35.295,FPC-624,46.579,80518,48.314,81199,65.023,81458,91.494,FPC-609,91.494,Plentiful-1511
36005003900,Bronx,BX0101,-73.92142280731761,40.80971888006989,POINT (-73.92142272207484 40.809718892761566),POINT (-73.92142280731761 40.80971888006989),13.867,FPC-624,27.461,80518,29.878,81199,45.872,81458,70.752,FPC-609,70.752,Plentiful-1511
36005004001,Bronx,BX0903,-73.85833530560765,40.82827202597978,POINT (-73.85833530460701 40.82827201948739),POINT (-73.85833530560765 40.82827202597978),38.218,FPC-624,49.502,80518,51.237,81199,67.946,81458,94.779,FPC-609,94.779,Plentiful-1511
