GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26
36061008700,Manhattan,MN0401,-73.99699453343844,40.74224335877817,POINT (-73.99699450431714 40.742243363041865),POINT (-73.99699453343844 40.74224335877817),9.912,87247,11.822,85521,9.915,85523,26.061,85434,21.771,81199,16.643,85517,33.114,FPC-488,38.761,84758,41.455,85495,32.535,FPC-624,33.478,FPC-457,37.245,81612,49.5,85322,41.962,85024,49.764,82186,50.282,84801,49.743,83514,42.663,FPC-599,51.032,87064,48.889,84948,43.46,81559,43.46,81559,43.46,FPC-710,43.46,FPC-710,52.597,83916,53.721,FPC-24,64.755,83351
36061008900,Manhattan,MN0401,-74.00267744792825,40.74463788717642,POINT (-74.00267742106115 40.74463789059923),POINT (-74.00267744792825 40.74463788717642),16.326,87247,17.194,85521,15.907,85523,30.379,85434,21.807,81199,23.948,85517,35.016,FPC-488,40.663,84758,34.462,FPC-624,45.828,85495,38.982,FPC-457,39.118,81612,53.818,85322,41.998,85024,51.666,82186,50.747,84801,51.645,83514,42.699,FPC-599,56.886,87064,48.964,81559,48.964,81559,48.964,FPC-710,48.964,FPC-710,55.447,84948,58.99,83916,59.225,FPC-24,64.791,83351
36061009100,Manhattan,MN0401,-73.99519664557965,40.74471843859997,POINT (-73.99519662121072 40.74471844171353),POINT (-73.99519664557965 40.74471843859997),6.68,87247,10.091,85521,7.966,85523,18.022,81199,26.004,85434,16.695,85517,34.473,FPC-488,40.434,84758,32.931,FPC-624,41.507,85495,35.296,81612,33.53,FPC-457,49.443,85322,38.213,85024,51.437,82186,50.014,84801,38.914,FPC-599,51.416,83514,49.083,87064,48.941,84948,43.512,81559,43.512,81559,43.512,FPC-710,43.512,FPC-710,52.649,83916,53.773,FPC-24,61.006,83351
36061009200,Manhattan,MN0604,-73.97474012129685,40.75364667729728,POINT (-73.97474014520769 40.75364666419461),POINT (-73.97474012129685 40.75364667729728),9.336,81199,14.672,85521,9.403,85523,18.749,87247,33.206,85434,23.701,85517,22.567,FPC-624,33.381,FPC-488,40.966,84758,37.437,81612,41.431,85495,32.886,85024,54.738,82186,55.052,85322,36.462,FPC-457,33.587,FPC-599,55.464,84801,54.717,83514,45.158,87064,53.721,84948,55.679,83351,46.444,FPC-710,46.444,FPC-710,46.444,81559,46.444,81559,56.47,83916,56.705,FPC-24
36061009300,Manhattan,MN0401,-74.00087528572324,40.747113531342414,POINT (-74.00087526397357 40.74711353235393),POINT (-74.00087528572324 40.74711353134241),13.899,87247,13.809,85521,13.48,85523,18.422,81199,28.029,85434,22.209,85517,34.873,FPC-488,43.854,84758,35.728,FPC-624,45.476,85495,36.254,81612,36.632,FPC-457,51.468,85322,38.613,85024,54.953,82186,50.414,84801,39.314,FPC-599,54.932,83514,54.597,87064,46.614,81559,46.614,81559,46.614,FPC-710,46.614,FPC-710,53.097,84948,56.64,83916,56.875,FPC-24,61.406,83351
36061009400,Manhattan,MN0502,-73.97774408784096,40.75522698291681,POINT (-73.97774411769815 40.75522696927366),POINT (-73.97774408784096 40.75522698291681),9.451,81199,12.581,85521,11.674,85523,14.635,87247,34.33,85434,26.347,85517,25.213,FPC-624,35.087,FPC-488,42.672,84758,36.515,81612,44.077,85495,33.566,85024,39.108,FPC-457,55.654,85322,57.384,82186,34.267,FPC-599,58.11,84801,47.804,87064,57.363,83514,56.638,84948,49.09,FPC-710,49.09,FPC-710,49.09,81559,49.09,81559,56.359,83351,59.116,83916,59.351,FPC-24
36061009500,Manhattan,MN0501,-73.99335783100113,40.747236613418885,POINT (-73.99335780527082 40.747236618528945),POINT (-73.99335783100113 40.74723661341888),6.565,87247,8.357,85521,5.942,85523,18.933,81199,27.828,85434,16.67,85517,35.462,FPC-488,41.109,84758,30.907,FPC-624,41.482,85495,33.272,81612,33.505,FPC-457,50.095,85322,39.124,85024,52.112,82186,50.724,84801,39.825,FPC-599,52.091,83514,47.059,87064,48.916,84948,43.487,FPC-710,43.487,FPC-710,43.487,81559,43.487,81559,52.624,83916,53.748,FPC-24,61.917,83351
36061009600,Manhattan,MN0502,-73.98088602116582,40.75637499569668,POINT (-73.98088604223729 40.756374983036366),POINT (-73.98088602116582 40.75637499569668),10.432,85523,9.532,85521,13.667,81199,15.079,87247,29.564,85434,28.484,85517,28.857,FPC-624,36.648,FPC-488,44.233,84758,31.493,81612,44.499,85495,35.072,85024,42.794,FPC-457,51.725,85322,56.915,82186,35.773,FPC-599,54.433,84801,51.426,87064,56.894,83514,58.483,84948,52.776,FPC-710,52.776,FPC-710,52.776,81559,52.776,81559,59.953,83916,58.865,83351,57.987,FPC-24
36061009700,Manhattan,MN0401,-73.99903271626314,40.749640888137115,POINT (-73.99903269109056 40.7496408884048),POINT (-73.99903271626314 40.74964088813712),13.741,87247,13.452,85523,13.423,85521,22.137,81199,31.744,85434,24.18,85517,38.588,FPC-488,37.754,FPC-624,44.939,84758,48.992,85495,38.28,81612,40.347,FPC-457,55.183,85322,42.328,85024,55.942,82186,54.129,84801,43.029,FPC-599,55.921,83514,54.569,87064,50.329,81559,50.329,81559,50.329,FPC-710,50.329,FPC-710,56.426,84948,60.134,83916,59.117,FPC-24,65.121,83351
36061009800,Manhattan,MN0604,-73.96777472513914,40.75578800691339,POINT (-73.967774717697 40.755788004678),POINT (-73.96777472513914 40.75578800691339),7.844,81199,17.022,85521,17.047,85523,22.125,87247,33.178,85434,25.86,FPC-624,28.565,85517,32.117,FPC-488,39.702,84758,37.228,81612,30.596,85024,46.543,85495,31.297,FPC-599,57.588,82186,57.36,85322,58.314,84801,38.368,FPC-457,45.228,87064,57.567,83514,53.433,84948,53.389,83351,45.629,84980,48.3,FPC-710,48.3,FPC-710,48.3,81559,48.3,81559,57.141,83916
36061009902,Manhattan,MN0401,-74.00495639288705,40.75213531411628,POINT (-74.00495636304001 40.75213531696895),POINT (-74.00495639288705 40.75213531411628),20.601,87247,13.874,85523,16.726,85521,25.453,81199,37.262,85434,29.564,85517,41.607,FPC-488,34.933,FPC-624,47.254,84758,52.419,85495,41.711,81612,45.865,FPC-457,59.165,85322,46.561,85024,58.257,82186,57.63,84801,45.695,FPC-599,58.236,83514,55.767,87064,55.847,81559,55.847,81559,55.847,FPC-710,55.847,FPC-710,65.518,83916,64.823,FPC-24,61.81,84948,69.354,83351
36061009903,Manhattan,MN0401,-74.00247122783422,40.75614840872762,POINT (-74.00247121412347 40.756148385102335),POINT (-74.00247122783422 40.75614840872762),11.384,85523,14.757,85521,21.729,87247,22.963,81199,36.986,85434,29.674,85517,39.518,FPC-488,32.443,FPC-624,47.103,84758,39.418,81612,50.804,85495,45.256,FPC-457,57.196,85322,44.592,85024,62.288,82186,43.205,FPC-599,57.354,84801,53.277,87064,63.997,83514,55.236,81559,55.236,81559,55.236,FPC-710,55.236,FPC-710,60.915,83916,58.949,FPC-24,60.369,84948,67.385,83351
36061010000,Manhattan,MN0604,-73.9712333380797,40.758064923372565,POINT (-73.97123336153354 40.75806490689762),POINT (-73.9712333380797 40.75806492337257),2.375,81199,11.938,85523,14.822,85521,18.447,87247,31.832,85434,22.182,FPC-624,25.135,85517,31.353,FPC-488,36.464,81612,38.938,84758,42.865,85495,29.832,85024,30.533,FPC-599,53.91,82186,53.682,85322,37.896,FPC-457,41.55,87064,54.636,84801,53.889,83514,54.055,84948,52.625,83351,47.878,FPC-710,47.878,FPC-710,47.878,81559,47.878,81559,44.865,84980,57.763,83916
36061010100,Manhattan,MN0501,-73.99153675538079,40.74973079938639,POINT (-73.99153673027368 40.74973080197947),POINT (-73.99153675538079 40.74973079938639),6.197,85521,10.688,87247,6.079,85523,17.641,81199,28.976,85434,18.845,85517,35.643,FPC-488,28.89,FPC-624,43.043,84758,40.475,85495,31.161,81612,34.927,FPC-457,37.832,85024,47.892,85322,51.913,82186,50.594,84801,38.533,FPC-599,54.025,83514,44.948,87064,50.04,84948,44.907,FPC-710,44.907,FPC-710,44.907,81559,44.907,81559,53.748,83916,55.17,FPC-24,60.625,83351
36061010200,Manhattan,MN0502,-73.97444936939088,40.75942376926727,POINT (-73.97444939247534 40.75942375316622),POINT (-73.97444936939088 40.75942376926727),5.516,81199,14.143,85523,12.772,85521,17.451,87247,31.653,85434,23.334,FPC-624,28.923,85517,30.868,FPC-488,32.972,81612,38.453,84758,46.653,85495,29.347,85024,30.048,FPC-599,57.773,82186,41.684,FPC-457,54.965,85322,45.413,87064,56.267,84801,57.752,83514,58.42,84948,52.14,83351,51.666,FPC-710,51.666,FPC-710,51.666,81559,51.666,81559,60.83,83916,44.38,84980
36061010300,Manhattan,MN0401,-73.99721529808772,40.7521334104435,POINT (-73.9972152729587 40.752133412909245),POINT (-73.99721529808772 40.7521334104435),12.832,85523,17.646,87247,9.106,85521,18.626,81199,31.211,85434,25.598,85517,36.628,FPC-488,33.441,FPC-624,44.667,84758,45.341,85495,33.967,81612,39.814,FPC-457,51.545,85322,38.817,85024,58.243,82186,39.518,FPC-599,51.579,84801,58.222,83514,51.701,87064,49.796,81559,49.796,81559,49.796,FPC-710,49.796,FPC-710,56.279,84948,56.766,83916,54.8,FPC-24,61.61,83351
36061010400,Manhattan,MN0502,-73.97767288532971,40.76077898601418,POINT (-73.97767290541466 40.76077897376044),POINT (-73.97767288532971 40.76077898601418),10.439,81199,13.183,85523,12.51,85521,16.701,87247,32.542,85434,28.246,FPC-624,29.021,85517,33.105,FPC-488,32.867,81612,40.69,84758,47.477,85495,31.584,85024,32.285,FPC-599,43.833,FPC-457,59.893,82186,54.703,85322,49.089,87064,57.411,84801,59.872,83514,58.898,84948,53.765,FPC-710,53.765,FPC-710,53.765,81559,53.765,81559,54.377,83351,62.606,83916,61.101,FPC-24
36061010801,Manhattan,MN0604,-73.96617557672838,40.75798107921553,POINT (-73.9661755544192 40.75798108570525),POINT (-73.96617557672838 40.75798107921553),6.096,81199,17.145,85521,19.282,85523,22.692,87247,35.361,85434,25.284,FPC-624,32.24,FPC-488,30.748,85517,37.351,81612,39.825,84758,30.719,85024,48.603,85495,31.42,FPC-599,61.29,82186,47.853,87064,60.646,84801,59.338,85322,40.551,FPC-457,61.269,83514,53.512,83351,55.616,84948,45.752,84980,50.483,FPC-710,50.483,FPC-710,50.483,81559,50.483,81559,59.324,83916
36061010802,Manhattan,MN0604,-73.96387512885923,40.759122475364215,POINT (-73.96387512866309 40.75912247528157),POINT (-73.96387512885923 40.75912247536422),10.186,81199,20.593,85521,20.974,85523,26.074,87247,36.915,85434,23.389,FPC-624,32.505,FPC-488,38.99,81612,28.978,85517,40.09,84758,31.028,85024,46.708,85495,31.729,FPC-599,60.015,82186,45.958,87064,60.741,84801,60.329,85322,59.994,83514,41.739,FPC-457,53.821,83351,57.17,84948,46.061,84980,51.721,FPC-710,51.721,FPC-710,51.721,81559,51.721,81559,60.878,83916
36061010803,Manhattan,MN0604,-73.9661751690668,40.7600932102395,POINT (-73.96617516804623 40.76009321178518),POINT (-73.9661751690668 40.7600932102395),6.644,81199,18.605,85523,18.099,85521,23.646,87247,36.097,85434,21.836,FPC-624,27.425,85517,31.183,FPC-488,37.437,81612,38.768,84758,31.967,85024,45.155,85495,32.668,FPC-599,58.462,82186,44.405,87064,59.188,84801,58.239,85322,40.186,FPC-457,58.441,83514,51.495,83351,56.352,84948,45.757,84980,50.168,FPC-710,50.168,FPC-710,50.168,81559,50.168,81559,60.06,83916
36061010900,Manhattan,MN0502,-73.98970307625612,40.75225067339264,POINT (-73.9897030538826 40.75225067526172),POINT (-73.98970307625612 40.75225067339264),4.337,85523,5.266,85521,11.853,87247,17.82,81199,28.514,85434,20.792,85517,35.822,FPC-488,30.837,FPC-624,43.861,84758,33.108,81612,41.615,85495,36.874,FPC-457,38.011,85024,47.819,85322,53.86,82186,38.712,FPC-599,50.773,84801,54.899,83514,46.895,87064,51.987,84948,46.854,FPC-710,46.854,FPC-710,46.854,81559,46.854,81559,55.695,83916,57.117,FPC-24,60.804,83351
36061011100,Manhattan,MN0401,-73.99538885707753,40.75464734585717,POINT (-73.99538883257767 40.75464734838661),POINT (-73.99538885707753 40.75464734585717),11.168,85523,9.005,85521,17.545,87247,18.303,81199,30.888,85434,25.497,85517,36.305,FPC-488,33.118,FPC-624,44.344,84758,33.644,81612,45.24,85495,39.491,FPC-457,38.494,85024,51.444,85322,57.92,82186,39.195,FPC-599,51.256,84801,57.899,83514,51.6,87064,49.473,81559,49.473,81559,49.473,FPC-710,49.473,FPC-710,55.956,84948,56.643,83916,54.677,FPC-24,61.287,83351
36061011201,Manhattan,MN0502,-73.97534573282564,40.7639779010806,POINT (-73.97534572618518 40.76397790474503),POINT (-73.97534573282564 40.7639779010806),11.074,81199,13.494,85523,10.562,85521,16.109,87247,30.594,85434,26.264,FPC-624,29.678,85517,31.14,81612,36.119,FPC-488,43.704,84758,32.567,85024,46.551,85495,33.268,FPC-599,48.833,87064,57.945,82186,44.614,FPC-457,52.755,85322,56.265,84801,57.924,83514,61.096,84948,56.36,83351,54.596,FPC-710,54.596,FPC-710,54.596,81559,54.596,81559,64.282,83916,49.631,84980
36061011202,Manhattan,MN0502,-73.97213117788796,40.762603948520116,POINT (-73.97213117316086 40.762603948279406),POINT (-73.97213117788796 40.76260394852012),7.661,81199,16.085,85523,15.749,85521,19.393,87247,35.781,85434,21.535,FPC-624,27.124,85517,36.455,81612,34.72,FPC-488,42.305,84758,34.264,85024,44.854,85495,34.965,FPC-599,44.104,87064,58.161,82186,56.842,85322,39.885,FPC-457,58.887,84801,58.14,83514,57.415,84948,54.964,83351,49.867,FPC-710,49.867,FPC-710,49.867,81559,49.867,81559,49.226,84980,59.893,83916
36061011203,Manhattan,MN0604,-73.96891072325587,40.761241658331635,POINT (-73.9689107183952 40.76124165800081),POINT (-73.96891072325587 40.76124165833163),3.643,81199,15.84,85523,16.727,85521,21.043,87247,34.428,85434,18.255,FPC-624,23.844,85517,33.856,81612,31.578,FPC-488,39.163,84758,32.981,85024,41.574,85495,33.682,FPC-599,40.824,87064,54.881,82186,55.607,84801,55.195,85322,36.605,FPC-457,54.86,83514,54.135,84948,51.822,83351,46.084,84980,46.587,FPC-710,46.587,FPC-710,46.587,81559,46.587,81559,56.613,83916
36061011300,Manhattan,MN0502,-73.98786993559033,40.75477510311485,POINT (-73.98786990889563 40.75477510406772),POINT (-73.98786993559033 40.75477510311485),0.26,85523,8.126,85521,12.215,87247,17.385,81199,29.608,85434,20.16,85517,27.073,FPC-624,34.148,FPC-488,41.733,84758,29.904,81612,40.021,85495,37.576,85024,35.742,FPC-457,46.225,85322,52.774,82186,37.835,FPC-599,52.131,84801,43.763,87064,53.305,83514,50.855,84948,45.722,FPC-710,45.722,FPC-710,45.722,81559,45.722,81559,54.563,83916,53.505,FPC-24,60.369,83351
36061011402,Manhattan,MN0802,-73.96727887650731,40.763482577430466,POINT (-73.96727887607466 40.76348257470076),POINT (-73.96727887650731 40.76348257743047),7.492,81199,13.945,85523,12.746,85521,18.293,87247,32.778,85434,17.252,FPC-624,32.853,81612,22.841,85517,34.833,FPC-488,42.418,84758,29.215,85024,40.571,85495,29.916,FPC-599,39.821,87064,53.878,82186,54.604,84801,52.886,85322,35.602,FPC-457,53.857,83514,53.008,83351,53.132,84948,46.467,84980,45.584,FPC-710,45.584,FPC-710,45.584,81559,45.584,81559,55.61,83916
36061011800,Manhattan,MN0801,-73.96085525425684,40.765274736653794,POINT (-73.9608552482408 40.76527473275156),POINT (-73.96085525425684 40.76527473665379),12.881,81199,19.873,85523,18.674,85521,24.221,87247,24.474,FPC-624,38.706,85434,40.075,81612,36.346,FPC-488,30.637,85517,43.931,84758,34.869,85024,48.367,85495,35.57,FPC-599,43.842,87064,61.674,82186,62.4,84801,61.653,83514,58.814,85322,43.398,FPC-457,57.662,83351,60.297,84948,49.902,84980,53.38,FPC-710,53.38,FPC-710,53.38,81559,53.38,81559,63.406,83916
36061011900,Manhattan,MN0502,-73.98602477324474,40.757315185214956,POINT (-73.9860247490562 40.75731518798071),POINT (-73.98602477324474 40.75731518521496),4.103,85523,10.548,85521,14.21,87247,16.55,81199,31.046,85434,22.155,85517,27.177,FPC-624,36.143,FPC-488,43.728,84758,31.899,81612,43.285,85495,37.735,85024,37.737,FPC-457,49.666,85322,54.769,82186,38.436,FPC-599,52.508,84801,45.758,87064,56.746,83514,52.85,84948,47.717,FPC-710,47.717,FPC-710,47.717,81559,47.717,81559,55.807,83916,53.841,FPC-24,60.528,83351
36061012000,Manhattan,MN0802,-73.96476633494787,40.76692610086383,POINT (-73.96476635804093 40.76692608474493),POINT (-73.96476633494787 40.76692610086383),10.041,81199,14.961,85523,13.762,85521,19.309,87247,19.972,FPC-624,33.794,85434,35.573,81612,27.982,85517,39.605,FPC-488,47.19,84758,30.231,85024,45.712,85495,30.932,FPC-599,39.34,87064,58.23,82186,58.956,84801,53.902,85322,58.209,83514,40.743,FPC-457,54.024,83351,58.273,84948,47.483,84980,50.725,FPC-710,50.725,FPC-710,50.725,81559,50.725,81559,60.751,83916
36061012101,Manhattan,MN0402,-73.99027921142289,40.7591118856861,POINT (-73.99027921023297 40.759111887490185),POINT (-73.99027921142289 40.7591118856861),8.585,85523,12.273,85521,18.36,87247,14.811,81199,29.418,85434,26.398,85517,29.537,FPC-624,34.824,FPC-488,30.063,81612,42.863,84758,45.749,85495,35.002,85024,38.021,FPC-457,52.857,85322,56.45,82186,35.703,FPC-599,50.461,87064,49.775,84801,56.429,83514,54.486,84948,48.003,81559,48.003,81559,48.003,FPC-710,48.003,FPC-710,52.052,83916,50.086,FPC-24,57.795,83351
36061012102,Manhattan,MN0402,-73.99311908739338,40.760307588688896,POINT (-73.99311909019487 40.760307584922934),POINT (-73.99311908739338 40.7603075886889),11.161,85523,12.89,85521,21.43,87247,19.298,81199,33.905,85434,29.382,85517,33.418,FPC-624,39.311,FPC-488,34.55,81612,47.35,84758,49.125,85495,39.489,85024,42.508,FPC-457,55.329,85322,60.937,82186,40.19,FPC-599,53.037,87064,54.262,84801,60.916,83514,58.973,84948,52.49,81559,52.49,81559,52.49,FPC-710,52.49,FPC-710,56.511,83916,54.545,FPC-24,62.282,83351
36061012200,Manhattan,MN0802,-73.9679840510398,40.768281177830545,POINT (-73.96798407414133 40.768281161706106),POINT (-73.96798405103981 40.76828117783054),13.647,81199,18.044,85523,17.877,85521,23.424,87247,23.787,FPC-624,37.909,85434,37.524,81612,31.797,85517,41.352,FPC-488,48.937,84758,34.346,85024,49.527,85495,35.047,FPC-599,43.155,87064,62.045,82186,62.771,84801,58.017,85322,44.558,FPC-457,62.024,83514,58.139,83351,62.088,84948,51.598,84980,54.54,FPC-710,54.54,FPC-710,54.54,81559,54.54,81559,64.566,83916
36061012500,Manhattan,MN0502,-73.98417553104916,40.75984064060919,POINT (-73.98417550438455 40.75984064422658),POINT (-73.98417553104916 40.75984064060919),8.068,85523,9.032,85521,14.162,81199,13.885,87247,29.975,85434,24.225,85517,27.578,FPC-624,35.874,FPC-488,31.904,81612,43.459,84758,42.906,85495,34.353,85024,41.06,FPC-457,50.709,85322,54.647,82186,35.054,FPC-599,49.645,87064,54.844,84801,54.626,83514,56.471,84948,51.042,FPC-710,51.042,FPC-710,51.042,81559,51.042,81559,60.034,83916,58.068,FPC-24,57.146,83351
36061012601,Manhattan,MN0801,-73.95740673835355,40.76799408107082,POINT (-73.95740675022725 40.767994074349865),POINT (-73.95740673835355 40.76799408107082),14.877,81199,15.544,85523,16.386,85521,23.764,87247,23.77,FPC-624,38.249,85434,39.736,81612,40.775,FPC-488,34.686,85024,32.111,85517,48.36,84758,35.387,FPC-599,48.281,85495,43.826,87064,61.586,82186,62.312,84801,61.565,83514,54.485,85322,44.872,FPC-457,58.479,83351,51.938,84980,62.402,84948,54.854,FPC-710,54.854,FPC-710,54.854,81559,54.854,81559,64.88,83916
36061012602,Manhattan,MN0801,-73.95970802935926,40.768967339365844,POINT (-73.95970804191644 40.76896733229271),POINT (-73.95970802935926 40.76896733936584),14.406,81199,16.463,85523,17.305,85521,24.683,87247,22.351,FPC-624,39.168,85434,38.317,81612,40.423,FPC-488,31.001,85517,48.008,84758,35.605,85024,36.306,FPC-599,48.731,85495,42.359,87064,61.249,82186,61.975,84801,61.228,83514,55.404,85322,43.762,FPC-457,59.398,83351,52.857,84980,61.292,84948,53.744,FPC-710,53.744,FPC-710,53.744,81559,53.744,81559,63.77,83916
36061012700,Manhattan,MN0402,-73.98985655205378,40.76223834459453,POINT (-73.98985652978874 40.76223834884176),POINT (-73.98985655205378 40.76223834459453),13.749,85523,15.597,85521,21.142,87247,15.864,81199,34.487,85434,29.587,85517,34.835,FPC-624,37.576,FPC-488,36.06,81612,45.161,84758,50.163,85495,36.055,85024,43.09,FPC-457,57.926,85322,61.519,82186,36.756,FPC-599,55.007,87064,56.687,84801,61.498,83514,59.555,84948,53.072,81559,53.072,81559,53.072,FPC-710,53.072,FPC-710,58.954,83916,56.988,FPC-24,58.848,83351
36061013000,Manhattan,MN0802,-73.96473353312317,40.772736044900476,POINT (-73.9647335587036 40.77273602745226),POINT (-73.96473353312317 40.77273604490048),16.861,81199,21.894,85523,22.675,85521,28.114,87247,22.273,FPC-624,42.622,85434,35.453,81612,34.138,85517,45.198,FPC-488,52.783,84758,39.144,85024,51.868,85495,42.392,87064,39.845,FPC-599,64.7,82186,65.426,84801,60.835,85322,64.679,83514,46.899,FPC-457,62.937,83351,56.396,84980,64.429,84948,56.881,FPC-710,56.881,FPC-710,56.881,81559,56.881,81559,66.907,83916
36061013100,Manhattan,MN0502,-73.98235350958424,40.762345809854715,POINT (-73.98235348632824 40.76234581224278),POINT (-73.98235350958424 40.76234580985471),7.585,85523,9.946,81199,11.098,85521,15.478,87247,31.033,85434,27.84,FPC-624,23.423,85517,31.658,FPC-488,28.365,81612,39.243,84758,44.372,85495,30.137,85024,40.234,FPC-457,30.838,FPC-599,51.825,85322,58.134,82186,48.843,87064,54.306,84801,58.642,83514,55.669,84948,50.216,FPC-710,50.216,FPC-710,50.216,81559,50.216,81559,59.109,83916,57.143,FPC-24,52.93,83351
36061013201,Manhattan,MN0801,-73.95206875524792,40.76870128714931,POINT (-73.95206872825496 40.76870129219925),POINT (-73.95206875524792 40.76870128714931),19.605,81199,25.594,FPC-624,22.755,85523,23.597,85521,30.975,87247,45.46,85434,42.843,81612,41.897,85024,45.374,FPC-488,52.959,84758,39.767,85517,42.598,FPC-599,48.046,87064,55.492,85495,69.523,84801,68.797,82186,68.776,83514,61.696,85322,52.528,FPC-457,65.69,83351,58.93,84980,68.261,84948,62.51,FPC-710,62.51,FPC-710,62.51,81559,62.51,81559,71.969,83916
