GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11
36005021501,Bronx,BX0501,-73.91825116385222,40.849454833081225,POINT (-73.91825120739 40.84945482241665),POINT (-73.91825116385222 40.84945483308123),21.552,85357,28.769,FPC-624,32.081,FPC-482,38.342,81199,64.14,FPC-605,48.43,87247,70.726,83630,66.901,85351,75.448,85251,82.22,FPC-432,79.858,84949,91.92,83916
36005021502,Bronx,BX0501,-73.91671505841136,40.84804015272933,POINT (-73.91671510111199 40.84804014858199),POINT (-73.91671505841136 40.84804015272933),24.06,85357,23.991,FPC-624,34.589,FPC-482,33.564,81199,59.362,FPC-605,46.869,87247,65.948,83630,62.123,85351,70.67,85251,79.437,FPC-432,75.08,84949,87.142,83916
36005021700,Bronx,BX0501,-73.91327105269757,40.84821916368783,POINT (-73.91327115842286 40.848219117628844),POINT (-73.91327105269757 40.84821916368783),26.453,85357,24.835,FPC-624,36.982,FPC-482,34.408,81199,60.206,FPC-605,47.713,87247,66.792,83630,62.967,85351,71.514,85251,80.281,FPC-432,75.924,84949,87.986,83916
36005021800,Bronx,BX0901,-73.86939272326015,40.83747189723937,POINT (-73.86939270780735 40.837471895662986),POINT (-73.86939272326015 40.83747189723937),43.18,85357,36.888,FPC-624,54.215,FPC-605,45.799,FPC-482,47.384,81199,79.768,83630,76.064,85251,57.185,87247,75.943,85351,93.257,FPC-432,87.606,84949,100.962,83916
36005021900,Bronx,BX0403,-73.91961154671672,40.83967183318784,POINT (-73.91961160053373 40.839671809731435),POINT (-73.91961154671672 40.83967183318784),24.957,85357,24.421,FPC-624,35.486,FPC-482,33.994,81199,59.792,FPC-605,47.299,87247,66.378,83630,62.553,85351,71.1,85251,79.867,FPC-432,75.51,84949,87.572,83916
36005022101,Bronx,BX0403,-73.91811996493433,40.83827903912307,POINT (-73.91811998311555 40.83827903128757),POINT (-73.91811996493433 40.83827903912307),27.278,85357,22.554,FPC-624,37.807,FPC-482,32.127,81199,57.925,FPC-605,45.432,87247,64.511,83630,60.686,85351,69.233,85251,78.0,FPC-432,73.643,84949,85.705,83916
36005022102,Bronx,BX0403,-73.91609720551608,40.837655840467015,POINT (-73.91609722095016 40.83765583355272),POINT (-73.91609720551608 40.83765584046701),30.955,85357,26.929,FPC-624,37.154,FPC-482,36.502,81199,60.808,FPC-605,44.653,87247,68.886,83630,65.061,85351,72.116,85251,80.067,FPC-432,78.018,84949,90.08,83916
36005022300,Bronx,BX0403,-73.91508372737512,40.840521025258056,POINT (-73.91508372070336 40.84052102379986),POINT (-73.91508372737512 40.84052102525806),29.572,85357,24.42,FPC-624,40.101,FPC-482,33.993,81199,59.791,FPC-605,44.11,87247,66.377,83630,62.552,85351,71.099,85251,79.524,FPC-432,75.509,84949,87.571,83916
36005022403,Bronx,BX1101,-73.86542150531088,40.85647758489897,POINT (-73.8654215263961 40.85647758073529),POINT (-73.86542150531088 40.85647758489897),30.584,85357,40.975,FPC-624,67.532,FPC-605,44.4,FPC-482,51.543,81199,83.927,83630,88.649,85251,55.786,87247,80.102,85351,93.947,FPC-432,86.207,84949,103.037,83916
36005022404,Bronx,BX1101,-73.86630031006821,40.85274292702464,POINT (-73.86630031016965 40.85274291576755),POINT (-73.86630031006821 40.85274292702464),32.518,85357,42.866,FPC-624,64.764,FPC-605,46.291,FPC-482,53.477,81199,85.861,83630,86.613,85251,57.677,87247,82.036,85351,95.838,FPC-432,88.098,84949,104.928,83916
36005022500,Bronx,BX0403,-73.91096080700186,40.84012498184117,POINT (-73.91096080408936 40.840124953622976),POINT (-73.91096080700186 40.84012498184117),33.221,85357,29.485,FPC-624,40.865,FPC-482,61.272,FPC-605,39.058,81199,45.117,87247,71.442,83630,67.617,85351,72.58,85251,80.531,FPC-432,80.574,84949,92.636,83916
36005022701,Bronx,BX0502,-73.91106392880253,40.84680611445757,POINT (-73.91106394811868 40.84680611124304),POINT (-73.91106392880253 40.84680611445757),26.048,85357,24.007,FPC-624,39.265,FPC-482,33.58,81199,59.378,FPC-605,46.885,87247,65.964,83630,62.139,85351,70.686,85251,79.453,FPC-432,75.096,84949,87.158,83916
36005022702,Bronx,BX0403,-73.91329246237461,40.844500470518334,POINT (-73.91329245626305 40.84450047463603),POINT (-73.91329246237461 40.84450047051833),28.671,85357,24.629,FPC-624,40.236,FPC-482,34.202,81199,60.0,FPC-605,47.507,87247,66.586,83630,62.761,85351,71.308,85251,80.075,FPC-432,75.718,84949,87.78,83916
36005022703,Bronx,BX0403,-73.91052050294378,40.844045102970576,POINT (-73.91052050467533 40.844045100601086),POINT (-73.91052050294378 40.84404510297058),32.031,85357,27.989,FPC-624,41.622,FPC-482,63.36,FPC-605,37.562,81199,47.578,87247,69.946,83630,66.121,85351,74.668,85251,82.992,FPC-432,79.078,84949,91.14,83916
36005022800,Bronx,BX1101,-73.86353399518562,40.853492211538736,POINT (-73.86353400799072 40.85349216469403),POINT (-73.86353399518562 40.85349221153874),35.829,85357,40.016,FPC-624,69.143,FPC-605,49.645,FPC-482,49.589,81199,81.973,83630,86.695,85251,61.031,87247,78.148,85351,95.462,FPC-432,91.452,84949,103.167,83916
36005022901,Bronx,BX0502,-73.9072029951638,40.84611079311074,POINT (-73.90720300303106 40.84611079508752),POINT (-73.9072029951638 40.84611079311074),32.078,85357,30.037,FPC-624,44.318,FPC-482,64.924,FPC-605,39.61,81199,48.769,87247,71.994,83630,68.169,85351,76.232,85251,84.183,FPC-432,81.126,84949,93.188,83916
36005022902,Bronx,BX0403,-73.90713986952393,40.84380313023184,POINT (-73.90713986645062 40.84380313185489),POINT (-73.90713986952393 40.84380313023184),34.537,85357,32.039,FPC-624,45.672,FPC-482,67.41,FPC-605,41.612,81199,51.628,87247,73.996,83630,70.171,85351,78.718,85251,87.042,FPC-432,83.128,84949,95.19,83916
36005023100,Bronx,BX0502,-73.9024656268422,40.846203195373455,POINT (-73.90246563453253 40.846203192506344),POINT (-73.9024656268422 40.84620319537346),33.926,85357,37.021,FPC-624,45.131,FPC-482,70.63,FPC-605,46.594,81199,54.475,87247,78.978,83630,75.153,85351,81.938,85251,89.889,FPC-432,86.938,84949,100.172,83916
36005023200,Bronx,BX1101,-73.86331603759973,40.846974587911355,POINT (-73.86331604895082 40.84697459685402),POINT (-73.86331603759973 40.84697458791135),37.952,85357,40.477,FPC-624,64.606,FPC-605,48.237,FPC-482,50.05,81199,82.434,83630,86.455,85251,59.623,87247,78.609,85351,95.923,FPC-432,90.044,84949,103.628,83916
36005023301,Bronx,BX0502,-73.90875750995812,40.84955665930731,POINT (-73.90875751034585 40.84955665652816),POINT (-73.90875750995812 40.84955665930731),27.925,85357,27.205,FPC-624,38.454,FPC-482,62.576,FPC-605,36.778,81199,50.083,87247,69.162,83630,65.337,85351,73.884,85251,82.651,FPC-432,78.294,84949,90.356,83916
36005023302,Bronx,BX0502,-73.90474239611974,40.84818987910532,POINT (-73.90474239504005 40.84818988527655),POINT (-73.90474239611974 40.84818987910532),31.853,85357,34.267,FPC-624,42.382,FPC-482,66.773,FPC-605,43.84,81199,50.618,87247,76.224,83630,72.399,85351,78.081,85251,86.032,FPC-432,85.356,84949,97.418,83916
36005023600,Bronx,BX1101,-73.86725649473259,40.845091049950035,POINT (-73.86725648120513 40.84509103547272),POINT (-73.86725649473259 40.84509104995004),34.622,85357,36.548,FPC-624,59.245,FPC-605,44.536,FPC-482,46.121,81199,78.505,83630,81.094,85251,55.922,87247,74.68,85351,91.994,FPC-432,86.343,84949,99.699,83916
36005023704,Bronx,BX0503,-73.90190726739463,40.8562628201208,POINT (-73.90190727982532 40.85626281299898),POINT (-73.90190726739463 40.8562628201208),26.802,85357,30.833,FPC-624,43.93,FPC-482,63.733,FPC-605,40.406,81199,47.578,87247,72.79,83630,68.965,85351,75.041,85251,82.992,FPC-432,81.922,84949,93.984,83916
36005023900,Bronx,BX0503,-73.90287833853475,40.85889981102925,POINT (-73.9028783988716 40.85889976856767),POINT (-73.90287833853475 40.85889981102925),22.112,85357,27.084,FPC-624,39.323,FPC-482,62.455,FPC-605,36.657,81199,49.962,87247,69.041,83630,65.216,85351,73.763,85251,82.53,FPC-432,78.173,84949,90.235,83916
36005024100,Bronx,BX0502,-73.90618821482663,40.85314619404719,POINT (-73.906188247493 40.85314618137948),POINT (-73.90618821482663 40.85314619404719),24.961,85357,25.992,FPC-624,41.856,FPC-482,61.363,FPC-605,35.565,81199,48.87,87247,67.949,83630,64.124,85351,72.671,85251,81.438,FPC-432,77.081,84949,89.143,83916
36005024300,Bronx,BX0501,-73.91153809011769,40.85242438762975,POINT (-73.91153813543107 40.85242438152219),POINT (-73.91153809011769 40.85242438762975),26.267,85357,29.327,FPC-624,36.796,FPC-482,38.9,81199,64.698,FPC-605,52.017,87247,71.284,83630,67.459,85351,76.006,85251,84.773,FPC-432,80.416,84949,92.478,83916
36005024400,Bronx,BX1102,-73.85750852447528,40.84622012987651,POINT (-73.85750846483411 40.84622010026855),POINT (-73.85750852447528 40.84622012987651),43.205,85357,43.174,FPC-624,66.746,FPC-605,51.162,FPC-482,52.747,81199,88.595,85251,85.131,83630,62.548,87247,81.306,85351,98.62,FPC-432,92.969,84949,106.325,83916
36005024501,Bronx,BX0501,-73.91548166803946,40.85287953258556,POINT (-73.91548166454122 40.852879530031416),POINT (-73.91548166803946 40.85287953258556),28.077,85357,32.978,FPC-624,39.287,FPC-482,42.551,81199,68.349,FPC-605,55.636,87247,74.935,83630,71.11,85351,79.657,85251,88.424,FPC-432,84.067,84949,96.129,83916
36005024502,Bronx,BX0501,-73.91355708389179,40.855106981388715,POINT (-73.91355708346353 40.85510698414242),POINT (-73.91355708389179 40.85510698138872),27.131,85357,33.025,FPC-624,40.544,FPC-482,42.598,81199,68.396,FPC-605,55.903,87247,74.982,83630,71.157,85351,79.704,85251,88.471,FPC-432,84.114,84949,96.176,83916
36005024600,Bronx,BX1102,-73.86115634678718,40.851605699514316,POINT (-73.86115633792235 40.851605634046344),POINT (-73.86115634678718 40.85160569951432),39.986,85357,39.963,FPC-624,70.182,FPC-605,51.102,FPC-482,49.536,81199,81.92,83630,86.642,85251,62.488,87247,78.095,85351,95.409,FPC-432,92.909,84949,103.114,83916
36005024800,Bronx,BX1102,-73.85841122406244,40.85533783994753,POINT (-73.85841121560901 40.85533781802132),POINT (-73.85841122406244 40.85533783994753),34.491,85357,35.693,FPC-624,67.661,FPC-605,49.887,FPC-482,45.266,81199,77.65,83630,82.372,85251,58.571,87247,73.825,85351,91.139,FPC-432,91.693,84949,98.844,83916
36005024900,Bronx,BX0501,-73.9131035347294,40.85744400370865,POINT (-73.9131035454003 40.857444004343556),POINT (-73.9131035347294 40.85744400370865),24.848,85357,36.32,FPC-624,42.059,FPC-482,45.893,81199,71.691,FPC-605,58.408,87247,78.277,83630,74.452,85351,82.999,85251,91.766,FPC-432,87.409,84949,99.471,83916
36005025000,Bronx,BX1102,-73.85570028789496,40.851706487670214,POINT (-73.85570028424114 40.851706496995156),POINT (-73.85570028789496 40.85170648767021),40.549,85357,42.46,FPC-624,68.975,FPC-605,53.862,FPC-482,52.033,81199,89.139,85251,84.417,83630,65.248,87247,80.592,85351,97.906,FPC-432,95.669,84949,105.611,83916
36005025100,Bronx,BX0501,-73.90773238518678,40.856531325729364,POINT (-73.90773241010562 40.85653130760424),POINT (-73.90773238518678 40.85653132572936),23.698,85357,31.244,FPC-624,40.263,FPC-482,66.615,FPC-605,40.817,81199,54.122,87247,73.201,83630,69.376,85351,77.923,85251,86.69,FPC-432,82.333,84949,94.395,83916
36005025200,Bronx,BX1102,-73.85496784858842,40.847138770554736,POINT (-73.85496777446996 40.84713873508839),POINT (-73.85496784858842 40.84713877055474),43.76,85357,43.729,FPC-624,67.858,FPC-605,51.717,FPC-482,53.302,81199,89.707,85251,85.686,83630,63.103,87247,99.175,FPC-432,81.861,85351,93.524,84949,106.88,83916
36005025300,Bronx,BX0701,-73.90455103342784,40.861007654948935,POINT (-73.90455107389106 40.861007649571675),POINT (-73.90455103342784 40.86100765494893),19.796,85357,31.093,FPC-624,37.007,FPC-482,66.464,FPC-605,40.666,81199,53.356,87247,73.05,83630,69.225,85351,77.772,85251,86.539,FPC-432,82.182,84949,94.244,83916
36005025400,Bronx,BX1102,-73.85247730312099,40.848498451379925,POINT (-73.85247725923429 40.848498439752106),POINT (-73.85247730312099 40.84849845137992),41.875,85357,45.392,FPC-624,68.408,FPC-605,53.797,FPC-482,55.382,81199,90.257,85251,87.766,83630,65.183,87247,101.255,FPC-432,83.941,85351,95.604,84949,108.96,83916
36005025500,Bronx,BX0701,-73.90893827808374,40.86054331769929,POINT (-73.90893832933872 40.86054330703149),POINT (-73.90893827808374 40.86054331769929),20.135,85357,36.925,FPC-624,37.346,FPC-482,72.296,FPC-605,46.498,81199,53.695,87247,78.882,83630,75.057,85351,83.604,85251,87.27,FPC-432,87.37,84949,100.076,83916
36005026100,Bronx,BX0701,-73.90588836064076,40.8666657876924,POINT (-73.90588841795046 40.86666576511506),POINT (-73.90588836064076 40.8666657876924),24.434,85357,36.684,FPC-624,41.645,FPC-482,72.055,FPC-605,46.257,81199,57.994,87247,78.641,83630,74.816,85351,83.363,85251,91.569,FPC-432,87.773,84949,99.835,83916
36005026300,Bronx,BX0701,-73.90446324839124,40.86477471902312,POINT (-73.90446330328068 40.864774696444734),POINT (-73.90446324839124 40.86477471902312),17.914,85357,33.457,FPC-624,35.125,FPC-482,68.828,FPC-605,43.03,81199,51.474,87247,75.414,83630,71.589,85351,80.136,85251,85.049,FPC-432,84.546,84949,96.608,83916
36005026400,Bronx,BX1002,-73.83209964984947,40.84178106056807,POINT (-73.83209971822389 40.84178107548018),POINT (-73.83209964984947 40.84178106056807),51.406,85357,60.77,FPC-605,41.376,FPC-624,58.891,FPC-482,83.635,85251,89.819,83630,54.376,81199,103.308,FPC-432,85.994,85351,65.756,87247,98.951,84949,111.013,83916
36005026500,Bronx,BX0701,-73.90024063717348,40.866218261206456,POINT (-73.90024069016275 40.866218232012514),POINT (-73.90024063717348 40.86621826120646),21.984,85357,32.769,FPC-624,39.195,FPC-482,68.14,FPC-605,42.342,81199,55.544,87247,74.726,83630,70.901,85351,79.448,85251,88.215,FPC-432,83.858,84949,95.92,83916
36005026601,Bronx,BX1003,-73.83413220054764,40.847429034789535,POINT (-73.83413223173325 40.847429015549196),POINT (-73.83413220054764 40.84742903478953),49.455,85357,61.584,FPC-605,36.601,FPC-624,54.116,FPC-482,83.433,85251,85.044,83630,49.601,81199,98.533,FPC-432,60.981,87247,81.219,85351,94.176,84949,106.238,83916
36005026602,Bronx,BX1003,-73.8306129353015,40.845982359140784,POINT (-73.83061298666647 40.84598234994428),POINT (-73.8306129353015 40.84598235914078),50.351,85357,59.164,FPC-605,38.376,FPC-624,55.891,FPC-482,82.029,85251,86.819,83630,51.376,81199,100.308,FPC-432,82.994,85351,62.756,87247,95.951,84949,108.013,83916
36005026701,Bronx,BX0801,-73.90122655941438,40.86935122641852,POINT (-73.90122655309256 40.86935122721188),POINT (-73.90122655941438 40.86935122641852),23.658,85357,34.456,FPC-624,40.171,FPC-482,69.827,FPC-605,44.029,81199,56.52,87247,76.413,83630,72.588,85351,81.135,85251,89.902,FPC-432,85.545,84949,97.607,83916
36005026702,Bronx,BX0801,-73.90011688786693,40.8722877930878,POINT (-73.90011688350621 40.872287772638096),POINT (-73.90011688786693 40.8722877930878),25.11,85357,37.085,FPC-624,41.139,FPC-482,72.456,FPC-605,46.658,81199,57.488,87247,79.042,83630,75.217,85351,83.764,85251,91.278,FPC-432,88.174,84949,100.236,83916
36005027300,Bronx,BX0801,-73.90322294107402,40.87389904427045,POINT (-73.90322296655172 40.87389900538684),POINT (-73.90322294107402 40.87389904427045),21.993,85357,39.282,FPC-624,38.022,FPC-482,74.653,FPC-605,48.855,81199,54.371,87247,81.239,83630,77.414,85351,85.961,85251,88.161,FPC-432,88.046,84949,102.433,83916
36005027700,Bronx,BX0801,-73.90145517353602,40.87838746416111,POINT (-73.90145519456243 40.87838745270643),POINT (-73.90145517353602 40.87838746416111),19.276,85357,41.983,FPC-624,35.305,FPC-482,74.484,FPC-605,51.556,81199,51.654,87247,81.492,83630,77.667,85351,85.792,85251,85.444,FPC-432,85.329,84949,102.034,83916
36005027900,Bronx,BX0801,-73.89727857910282,40.8825549324179,POINT (-73.89727863202259 40.88255489940435),POINT (-73.89727857910282 40.8825549324179),20.459,85357,41.345,FPC-624,36.488,FPC-482,75.667,FPC-605,50.918,81199,52.837,87247,82.675,83630,78.85,85351,86.975,85251,86.627,FPC-432,86.512,84949,103.217,83916
36005028100,Bronx,BX0801,-73.89070545611898,40.88380989014881,POINT (-73.89070544325266 40.88380989793295),POINT (-73.89070545611898 40.88380989014881),28.135,85357,43.715,FPC-624,44.164,FPC-482,79.086,FPC-605,53.288,81199,60.513,87247,85.672,83630,81.847,85351,90.394,85251,94.303,FPC-432,94.188,84949,106.866,83916
36005028600,Bronx,BX1102,-73.84777583900976,40.84918596729629,POINT (-73.84777583976884 40.84918595575503),POINT (-73.84777583900976 40.84918596729629),43.909,85357,43.769,FPC-624,67.113,FPC-605,55.925,FPC-482,56.769,81199,88.962,85251,89.894,83630,67.311,87247,103.383,FPC-432,86.069,85351,97.732,84949,111.088,83916
36005028700,Bronx,BX0802,-73.90465792796013,40.88271420294817,POINT (-73.90465793336308 40.882714196548534),POINT (-73.90465792796013 40.88271420294817),21.323,85357,45.458,FPC-624,37.352,FPC-482,76.531,FPC-605,56.33,81199,53.701,87247,83.539,83630,79.714,85351,87.839,85251,87.491,FPC-432,87.376,84949,104.081,83916
36005028800,Bronx,BX1102,-73.85146958019084,40.854289690031315,POINT (-73.85146953782214 40.854289660561534),POINT (-73.85146958019084 40.85428969003132),38.12,85357,43.972,FPC-624,67.845,FPC-605,53.633,FPC-482,53.545,81199,90.651,85251,85.929,83630,65.019,87247,99.418,FPC-432,82.104,85351,95.44,84949,107.123,83916
36005028900,Bronx,BX0802,-73.90730543972113,40.87966256106896,POINT (-73.90730543005604 40.87966254946025),POINT (-73.90730543972113 40.87966256106896),16.899,85357,43.297,FPC-624,35.191,FPC-482,74.37,FPC-605,54.169,81199,51.54,87247,80.914,83630,77.089,85351,85.678,85251,84.866,FPC-432,85.215,84949,101.92,83916
36005029500,Bronx,BX0803,-73.90855862892552,40.884956667545,POINT (-73.90855870310324 40.88495660401631),POINT (-73.90855862892552 40.884956667545),23.756,85357,50.154,FPC-624,42.048,FPC-482,61.026,81199,81.227,FPC-605,58.397,87247,87.771,83630,83.946,85351,92.535,85251,91.723,FPC-432,92.072,84949,108.777,83916
36005029600,Bronx,BX1102,-73.84510196151234,40.85539545155925,POINT (-73.84510190963518 40.85539544856536),POINT (-73.84510196151234 40.85539545155925),39.525,85357,43.927,FPC-624,66.943,FPC-605,55.159,FPC-482,56.669,81199,88.792,85251,89.053,83630,66.545,87247,102.542,FPC-432,85.228,85351,96.966,84949,110.247,83916
36005030000,Bronx,BX1003,-73.83124408974426,40.852210230897825,POINT (-73.83124410440391 40.85221021225561),POINT (-73.83124408974426 40.85221023089782),46.08,85357,60.723,FPC-605,39.068,FPC-624,57.887,FPC-482,83.588,85251,89.565,83630,54.122,81199,103.054,FPC-432,63.126,87247,85.74,85351,98.697,84949,110.759,83916
36005030100,Bronx,BX0803,-73.91793437300412,40.88324416221605,POINT (-73.91793438524086 40.883244150476635),POINT (-73.91793437300412 40.88324416221605),30.979,85357,55.186,FPC-624,47.08,FPC-482,66.058,81199,86.259,FPC-605,63.429,87247,93.267,83630,89.442,85351,97.567,85251,97.219,FPC-432,97.104,84949,113.809,83916
36005030201,Bronx,BX1004,-73.82450087291153,40.861923273124816,POINT (-73.8245008911562 40.861923265731775),POINT (-73.82450087291153 40.86192327312482),57.726,85357,71.379,FPC-605,45.166,FPC-624,57.046,FPC-482,94.244,85251,99.383,83630,63.592,81199,112.388,FPC-432,68.89,87247,94.723,85351,109.659,84949,120.577,83916
36005030701,Bronx,BX0803,-73.91055793879131,40.89316177984845,POINT (-73.91055805458696 40.89316156798207),POINT (-73.91055793879131 40.89316177984845),26.644,85357,53.042,FPC-624,44.936,FPC-482,63.914,81199,84.115,FPC-605,61.285,87247,90.659,83630,86.834,85351,95.423,85251,94.611,FPC-432,94.96,84949,111.665,83916
36005030900,Bronx,BX0803,-73.91397963883702,40.89728775139059,POINT (-73.91398013594102 40.89728690883957),POINT (-73.91397963883702 40.89728775139059),34.577,85357,60.975,FPC-624,52.869,FPC-482,71.847,81199,92.048,FPC-605,69.218,87247,98.592,83630,94.767,85351,103.356,85251,102.544,FPC-432,102.893,84949,119.598,83916
36005031000,Bronx,BX1103,-73.83601758619164,40.86124739386013,POINT (-73.83601756952204 40.86124738464313),POINT (-73.83601758619164 40.86124739386013),42.799,85357,70.137,FPC-605,49.025,FPC-624,58.433,FPC-482,93.002,85251,59.726,81199,92.11,83630,105.599,FPC-432,69.819,87247,88.285,85351,100.24,84949,113.304,83916
