GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19
36005040303,Bronx,BX0702,-73.89349760234023,40.869690565164426,POINT (-73.89349760663129 40.86969056279023),POINT (-73.89349760234023 40.86969056516443),32.843,85298,37.946,87064,34.347,FPC-624,44.184,81199,45.516,85523,44.711,85521,64.698,85083,53.005,87247,64.646,85434,78.231,84354,77.157,80904,78.538,84611,69.917,FPC-488,77.328,FPC-223,56.244,85517,82.861,82785,69.005,FPC-457,99.672,80343,89.013,83916,89.859,85380
36005040304,Bronx,BX0702,-73.89519055084604,40.86767023082311,POINT (-73.89519054680981 40.86767022958926),POINT (-73.89519055084604 40.86767023082311),28.282,85298,33.869,87064,29.144,FPC-624,38.981,81199,42.765,85523,41.96,85521,59.688,85083,50.254,87247,61.81,85434,73.028,84354,73.908,80904,73.335,84611,65.428,FPC-488,72.125,FPC-223,51.041,85517,80.11,82785,63.802,FPC-457,94.896,80343,83.81,83916,84.877,85380
36005040400,Bronx,BX1201,-73.85134868946037,40.886169223526075,POINT (-73.85134867998117 40.88616922400141),POINT (-73.85134868946037 40.88616922352607),37.27,87064,45.198,85298,55.867,FPC-624,65.704,81199,87.328,80904,86.411,85083,62.978,85523,67.893,85521,72.547,87247,99.751,84354,100.058,84611,88.533,85434,98.848,FPC-223,92.151,FPC-488,77.528,85517,107.766,82785,90.525,FPC-457,121.619,80343,110.533,83916,111.368,85380
36005040501,Bronx,BX0702,-73.89091356752841,40.8671630785114,POINT (-73.89091360076301 40.86716306641857),POINT (-73.89091356752841 40.8671630785114),33.808,87064,28.705,85298,34.422,FPC-624,44.259,81199,43.791,85523,42.986,85521,62.973,85083,51.28,87247,62.921,85434,78.306,84354,75.432,80904,78.613,84611,68.192,FPC-488,77.403,FPC-223,56.319,85517,81.136,82785,69.08,FPC-457,97.947,80343,89.088,83916,88.134,85380
36005040502,Bronx,BX0702,-73.88898421969014,40.865873756134185,POINT (-73.88898424130905 40.86587374953204),POINT (-73.88898421969014 40.86587375613419),34.752,87064,27.002,85298,37.209,FPC-624,47.046,81199,46.578,85523,65.76,85083,45.773,85521,54.067,87247,65.708,85434,78.219,80904,81.093,84354,81.4,84611,70.979,FPC-488,80.19,FPC-223,59.106,85517,83.923,82785,71.867,FPC-457,100.734,80343,91.875,83916,90.921,85380
36005040600,Bronx,BX1201,-73.85700531630167,40.88795096576188,POINT (-73.85700530401638 40.887950966715),POINT (-73.85700531630167 40.88795096576188),31.515,87064,39.443,85298,50.112,FPC-624,59.949,81199,80.656,85083,92.457,80904,57.223,85523,62.138,85521,66.792,87247,93.996,84354,94.303,84611,82.778,85434,93.093,FPC-223,86.396,FPC-488,71.773,85517,102.011,82785,84.77,FPC-457,115.864,80343,104.778,83916,105.613,85380
36005040701,Bronx,BX0702,-73.89025816637013,40.871580429169015,POINT (-73.89025817903699 40.87158043041297),POINT (-73.89025816637013 40.87158042916901),38.619,87064,32.751,85298,32.098,FPC-624,41.935,81199,45.991,85523,46.586,85521,62.642,85083,53.877,87247,64.764,85434,76.862,80904,75.982,84354,76.289,84611,68.382,FPC-488,75.079,FPC-223,53.995,85517,83.997,82785,66.756,FPC-457,97.85,80343,86.764,83916,87.831,85380
36005040702,Bronx,BX0702,-73.88699832461867,40.86914113054082,POINT (-73.88699828501422 40.86914111364134),POINT (-73.88699832461867 40.86914113054082),34.731,87064,28.251,85298,37.942,FPC-624,47.779,81199,49.353,85523,68.486,85083,48.548,85521,56.842,87247,68.483,85434,80.994,80904,81.826,84354,82.133,84611,73.754,FPC-488,80.923,FPC-223,59.839,85517,86.698,82785,72.6,FPC-457,103.509,80343,92.608,83916,93.675,85380
36005040800,Bronx,BX1201,-73.86168990855944,40.8897417954529,POINT (-73.86168991389528 40.88974179386493),POINT (-73.86168990855944 40.8897417954529),32.806,87064,40.734,85298,51.403,FPC-624,61.24,81199,58.514,85523,81.947,85083,63.429,85521,94.633,80904,68.083,87247,95.287,84354,84.069,85434,95.594,84611,94.384,FPC-223,87.687,FPC-488,73.064,85517,103.302,82785,86.061,FPC-457,117.155,80343,106.069,83916,106.904,85380
36005040900,Bronx,BX0702,-73.89314720405864,40.876792746504066,POINT (-73.89314734551321 40.87679262721304),POINT (-73.89314720405864 40.87679274650407),36.852,85298,42.72,87064,36.776,FPC-624,46.613,81199,50.669,85523,51.652,85521,67.32,85083,58.555,87247,69.442,85434,80.66,84354,81.54,80904,80.967,84611,73.06,FPC-488,79.757,FPC-223,58.673,85517,88.675,82785,71.434,FPC-457,102.528,80343,91.442,83916,92.509,85380
36005041500,Bronx,BX0702,-73.88354479544131,40.87011199778183,POINT (-73.88354479030114 40.87011197860382),POINT (-73.88354479544131 40.87011199778183),35.338,87064,27.369,85298,38.904,FPC-624,48.741,81199,48.703,85523,67.885,85083,47.898,85521,56.192,87247,80.344,80904,67.833,85434,82.788,84354,83.095,84611,81.885,FPC-223,73.104,FPC-488,60.801,85517,86.048,82785,73.562,FPC-457,102.859,80343,93.57,83916,93.046,85380
36005041900,Bronx,BX0703,-73.88168177589151,40.87686149257721,POINT (-73.88168176554058 40.87686143334556),POINT (-73.88168177589151 40.87686149257721),41.174,87064,35.736,85298,37.726,FPC-624,47.563,81199,51.619,85523,68.27,85083,50.973,85521,59.267,87247,82.49,80904,70.392,85434,81.61,84354,81.917,84611,80.707,FPC-223,74.01,FPC-488,59.623,85517,89.123,82785,72.384,FPC-457,103.478,80343,92.392,83916,93.459,85380
36005042000,Bronx,BX1203,-73.85985232555183,40.893020551113416,POINT (-73.85985232870149 40.893020544006866),POINT (-73.85985232555183 40.89302055111342),32.838,87064,40.766,85298,47.793,FPC-624,57.63,81199,58.546,85523,78.337,85083,62.669,85521,92.557,80904,68.115,87247,91.677,84354,80.459,85434,91.984,84611,90.774,FPC-223,84.077,FPC-488,69.69,85517,99.692,82785,82.451,FPC-457,113.545,80343,102.459,83916,103.526,85380
36005042100,Bronx,BX0703,-73.88278035140169,40.881472188755005,POINT (-73.8827802980071 40.88147220215267),POINT (-73.88278035140169 40.881472188755),41.17,87064,35.708,85298,32.963,FPC-624,42.8,81199,46.856,85523,47.839,85521,63.507,85083,54.742,87247,77.727,80904,65.629,85434,76.847,84354,77.154,84611,75.944,FPC-223,69.247,FPC-488,54.86,85517,84.862,82785,67.621,FPC-457,98.715,80343,87.629,83916,88.696,85380
36005042200,Bronx,BX1203,-73.85527281825371,40.89109936359162,POINT (-73.85527280078496 40.89109936718916),POINT (-73.85527281825371 40.89109936359162),33.649,87064,41.577,85298,51.739,FPC-624,61.576,81199,93.972,80904,82.283,85083,59.357,85523,64.272,85521,68.926,87247,95.623,84354,95.93,84611,84.405,85434,94.72,FPC-223,88.023,FPC-488,73.636,85517,103.638,82785,86.397,FPC-457,117.491,80343,106.405,83916,107.472,85380
36005042300,Bronx,BX0703,-73.87731843170589,40.87706751155493,POINT (-73.87731846306902 40.87706748851165),POINT (-73.87731843170589 40.87706751155493),36.792,87064,36.203,85298,41.278,FPC-624,51.115,81199,51.57,85523,70.752,85083,50.765,85521,59.059,87247,83.211,80904,70.7,85434,85.162,84354,85.469,84611,84.259,FPC-223,75.971,FPC-488,63.175,85517,88.915,82785,75.936,FPC-457,105.726,80343,95.944,83916,95.913,85380
36005042400,Bronx,BX1203,-73.8495360091432,40.889280089946844,POINT (-73.84953599169985 40.88928009307501),POINT (-73.84953600914319 40.88928008994684),36.281,87064,44.209,85298,53.091,FPC-624,62.928,81199,91.556,80904,83.635,85083,61.989,85523,66.904,85521,71.558,87247,96.975,84354,97.282,84611,85.757,85434,96.072,FPC-223,89.375,FPC-488,74.988,85517,104.99,82785,87.749,FPC-457,118.843,80343,107.757,83916,108.824,85380
36005042800,Bronx,BX1203,-73.8457031531139,40.894509363532464,POINT (-73.84570314648596 40.89450935360991),POINT (-73.8457031531139 40.89450936353246),37.918,87064,45.846,85298,52.55,FPC-624,62.387,81199,90.228,80904,83.094,85083,66.374,85523,70.704,85521,74.329,87247,96.434,84354,96.741,84611,85.216,85434,95.531,FPC-223,88.834,FPC-488,74.447,85517,104.449,82785,87.208,FPC-457,118.302,80343,107.216,83916,108.283,85380
36005042902,Bronx,BX0703,-73.87391835159904,40.87712283782189,POINT (-73.87391837169521 40.87712282994453),POINT (-73.87391835159904 40.87712283782189),33.41,87064,32.338,85298,44.733,FPC-624,54.57,81199,53.795,85523,72.977,85083,52.99,85521,61.284,87247,85.436,80904,72.925,85434,88.617,84354,88.924,84611,87.714,FPC-223,78.196,FPC-488,66.63,85517,91.14,82785,79.391,FPC-457,107.951,80343,99.399,83916,98.138,85380
36005043000,Bronx,BX1203,-73.85065724721706,40.89346005805044,POINT (-73.85065724850716 40.89346005463479),POINT (-73.85065724721706 40.89346005805044),36.551,87064,44.479,85298,53.361,FPC-624,63.198,81199,95.544,80904,83.905,85083,62.259,85523,67.174,85521,71.828,87247,97.245,84354,97.552,84611,86.027,85434,96.342,FPC-223,89.645,FPC-488,75.258,85517,105.26,82785,88.019,FPC-457,119.113,80343,108.027,83916,109.094,85380
36005043101,Bronx,BX0703,-73.87898984548973,40.883716681167186,POINT (-73.87898985970759 40.88371666067185),POINT (-73.87898984548973 40.88371668116719),41.541,87064,38.216,85298,36.934,FPC-624,46.771,81199,50.827,85523,67.478,85083,51.81,85521,58.713,87247,81.698,80904,69.6,85434,80.818,84354,81.125,84611,79.915,FPC-223,73.218,FPC-488,58.831,85517,88.833,82785,71.592,FPC-457,102.686,80343,91.6,83916,92.667,85380
36005043400,Bronx,BX1203,-73.85234228998596,40.89821291856831,POINT (-73.85234247628385 40.898212824944636),POINT (-73.85234228998596 40.89821291856831),30.781,87064,38.709,85298,47.169,FPC-624,57.006,81199,91.933,80904,56.489,85523,77.713,85083,61.404,85521,66.058,87247,91.053,84354,91.36,84611,79.835,85434,90.15,FPC-223,83.453,FPC-488,69.066,85517,99.068,82785,81.827,FPC-457,112.921,80343,101.835,83916,102.902,85380
36005043600,Bronx,BX1203,-73.84976302165035,40.897295701509144,POINT (-73.84976303791244 40.89729569115123),POINT (-73.84976302165035 40.89729570150914),31.581,87064,39.509,85298,47.969,FPC-624,57.806,81199,92.733,80904,78.513,85083,57.289,85523,62.204,85521,66.858,87247,91.853,84354,92.16,84611,80.635,85434,90.95,FPC-223,84.253,FPC-488,69.866,85517,99.868,82785,82.627,FPC-457,113.721,80343,102.635,83916,103.702,85380
36005044200,Bronx,BX1203,-73.84620476484751,40.9038831011055,POINT (-73.84620473778759 40.903883104190214),POINT (-73.84620476484751 40.9038831011055),37.394,87064,45.322,85298,55.991,FPC-624,65.828,81199,98.79,80904,86.331,85083,63.102,85523,68.017,85521,71.856,87247,99.875,84354,100.182,84611,88.657,85434,98.972,FPC-223,91.55,FPC-488,77.652,85517,107.89,82785,90.649,FPC-457,121.278,80343,110.657,83916,111.492,85380
36005044400,Bronx,BX1203,-73.84374034944825,40.899498949413974,POINT (-73.84374036398064 40.899498940653416),POINT (-73.84374034944825 40.89949894941397),33.713,87064,41.641,85298,50.101,FPC-624,59.938,81199,92.831,80904,80.645,85083,59.421,85523,64.336,85521,68.99,87247,93.985,84354,94.292,84611,82.767,85434,93.082,FPC-223,86.385,FPC-488,71.998,85517,102.0,82785,84.759,FPC-457,115.853,80343,104.767,83916,105.834,85380
36005044800,Bronx,BX1203,-73.8413010458908,40.895475337867786,POINT (-73.84130104052082 40.89547532844845),POINT (-73.8413010458908 40.89547533786779),39.512,87064,47.44,85298,54.144,FPC-624,63.981,81199,91.822,80904,84.688,85083,66.325,85523,71.24,85521,75.894,87247,98.028,84354,98.335,84611,86.81,85434,97.125,FPC-223,90.428,FPC-488,76.041,85517,106.043,82785,88.802,FPC-457,119.896,80343,108.81,83916,109.877,85380
36005044901,Bronx,BX1203,-73.87340904105808,40.89749531391933,POINT (-73.87340906745555 40.89749531137678),POINT (-73.87340904105808 40.89749531391933),42.571,87064,46.741,85298,44.525,FPC-624,54.362,81199,58.418,85523,59.401,85521,75.069,85083,66.304,87247,89.289,80904,77.191,85434,88.409,84354,88.716,84611,87.506,FPC-223,80.809,FPC-488,66.422,85517,96.424,82785,79.183,FPC-457,110.277,80343,99.191,83916,100.258,85380
36005044902,Bronx,BX1203,-73.86898444898668,40.89881125298473,POINT (-73.86898444487133 40.89881122915072),POINT (-73.86898444898668 40.89881125298473),36.913,87064,43.337,85298,41.324,FPC-624,51.161,81199,55.217,85523,71.868,85083,56.084,85521,63.103,87247,86.088,80904,73.99,85434,85.208,84354,85.515,84611,84.305,FPC-223,77.608,FPC-488,63.221,85517,93.223,82785,75.982,FPC-457,107.076,80343,95.99,83916,97.057,85380
36005045102,Bronx,BX1203,-73.8641713095467,40.90042857879943,POINT (-73.86417127718614 40.90042859018058),POINT (-73.86417130954671 40.90042857879943),38.308,87064,46.236,85298,48.697,FPC-624,58.534,81199,62.59,85523,79.241,85083,63.573,85521,70.476,87247,93.461,80904,81.363,85434,92.581,84354,92.888,84611,91.678,FPC-223,84.981,FPC-488,70.594,85517,100.596,82785,83.355,FPC-457,114.449,80343,103.363,83916,104.43,85380
36005045600,Bronx,BX1202,-73.82086862538559,40.888692515397395,POINT (-73.82086801714597 40.88869292865345),POINT (-73.82086862538559 40.88869251539739),35.957,87064,43.885,85298,50.589,FPC-624,84.819,80904,60.426,81199,81.133,85083,64.482,85523,68.743,85521,94.78,84611,94.473,84354,72.368,87247,93.57,FPC-223,83.255,85434,86.873,FPC-488,72.486,85517,102.488,82785,85.247,FPC-457,116.341,80343,105.255,83916,106.322,85380
36005045800,Bronx,BX1202,-73.84519987956855,40.88586322336387,POINT (-73.84519991566798 40.88586321447921),POINT (-73.84519987956855 40.88586322336387),35.887,87064,43.815,85298,50.519,FPC-624,60.356,81199,84.598,80904,81.063,85083,64.127,85523,68.673,85521,72.298,87247,94.403,84354,94.71,84611,83.185,85434,93.5,FPC-223,86.803,FPC-488,72.416,85517,102.418,82785,85.177,FPC-457,116.271,80343,105.185,83916,106.252,85380
36005046000,Bronx,BX1202,-73.84264785258348,40.882444779230426,POINT (-73.84264786236409 40.882444761280695),POINT (-73.84264785258348 40.88244477923043),38.282,87064,46.21,85298,52.914,FPC-624,86.878,80904,62.751,81199,83.458,85083,66.807,85523,71.068,85521,74.693,87247,96.798,84354,97.105,84611,95.895,FPC-223,85.58,85434,89.198,FPC-488,74.811,85517,104.813,82785,87.572,FPC-457,118.666,80343,107.58,83916,108.647,85380
36005046203,Bronx,BX1004,-73.82483911002063,40.87922465755692,POINT (-73.82483909737621 40.879224432683934),POINT (-73.82483911002063 40.87922465755692),36.168,87064,44.096,85298,50.482,FPC-624,72.946,80904,60.637,81199,78.762,85083,64.693,85523,68.954,85521,94.991,84611,94.684,84354,72.579,87247,93.781,FPC-223,83.466,85434,85.36,FPC-488,72.697,85517,102.699,82785,85.458,FPC-457,116.552,80343,105.466,83916,106.533,85380
36005046204,Bronx,BX1004,-73.82612350515555,40.872983869534394,POINT (-73.82612351526564 40.87298384965342),POINT (-73.82612350515555 40.87298386953439),39.289,87064,47.804,85298,50.631,FPC-624,75.773,80904,64.345,81199,81.589,85083,68.382,85523,71.061,85521,98.699,84611,98.392,84354,76.047,87247,97.489,FPC-223,87.174,85434,88.187,FPC-488,76.405,85517,106.407,82785,89.166,FPC-457,120.26,80343,109.174,83916,110.241,85380
36005046206,Bronx,BX1004,-73.8278910554083,40.875454465748646,POINT (-73.82789106274689 40.87545447025056),POINT (-73.8278910554083 40.87545446574865),39.472,87064,50.174,85298,52.963,FPC-624,75.427,80904,66.715,81199,81.243,85083,70.771,85523,72.893,85521,101.069,84611,100.762,84354,78.657,87247,99.859,FPC-223,89.544,85434,87.841,FPC-488,78.775,85517,108.777,82785,91.536,FPC-457,122.63,80343,111.544,83916,112.611,85380
36005046207,Bronx,BX1004,-73.8316575043199,40.87733576614389,POINT (-73.83165750680058 40.87733576321825),POINT (-73.83165750431991 40.87733576614389),36.149,87064,48.131,85298,49.64,FPC-624,72.104,80904,64.493,81199,77.92,85083,68.6,85523,69.57,85521,98.427,84611,98.306,84354,75.673,87247,97.816,FPC-223,87.501,85434,84.518,FPC-488,76.732,85517,106.734,82785,89.493,FPC-457,120.587,80343,109.501,83916,110.568,85380
36005046208,Bronx,BX1202,-73.83696477396647,40.87502293207513,POINT (-73.83696461491854 40.87502275032383),POINT (-73.83696477396647 40.87502293207513),32.168,87064,40.096,85298,46.8,FPC-624,74.335,80904,56.637,81199,77.344,85083,60.693,85523,64.954,85521,68.579,87247,90.991,84611,90.684,84354,89.781,FPC-223,79.466,85434,83.084,FPC-488,68.697,85517,98.699,82785,81.458,FPC-457,112.552,80343,101.466,83916,102.533,85380
36005046209,Bronx,BX1202,-73.8309044637309,40.883084732052865,POINT (-73.83090472055441 40.883084745844464),POINT (-73.8309044637309 40.88308473205286),33.256,87064,41.184,85298,47.888,FPC-624,79.992,80904,57.725,81199,78.432,85083,61.781,85523,66.042,85521,69.667,87247,92.079,84611,91.772,84354,90.869,FPC-223,80.554,85434,84.172,FPC-488,69.785,85517,99.787,82785,82.546,FPC-457,113.64,80343,102.554,83916,103.621,85380
36005048401,Bronx,BX1202,-73.83314256835301,40.88608691381509,POINT (-73.83314270108481 40.88608691863798),POINT (-73.83314256835301 40.88608691381509),31.125,87064,39.053,85298,45.757,FPC-624,83.752,80904,55.594,81199,76.301,85083,59.65,85523,63.911,85521,67.536,87247,89.948,84611,89.641,84354,88.738,FPC-223,78.423,85434,82.041,FPC-488,67.654,85517,97.656,82785,80.415,FPC-457,111.509,80343,100.423,83916,101.49,85380
36005048402,Bronx,BX1202,-73.83850726873084,40.88688922879097,POINT (-73.83850725973919 40.88688922648707),POINT (-73.83850726873084 40.88688922879097),35.542,87064,43.47,85298,50.174,FPC-624,87.852,80904,60.011,81199,80.718,85083,64.067,85523,68.328,85521,71.953,87247,94.058,84354,94.365,84611,93.155,FPC-223,82.84,85434,86.458,FPC-488,72.071,85517,102.073,82785,84.832,FPC-457,115.926,80343,104.84,83916,105.907,85380
36005050400,Bronx,BX2891,-73.80441920658377,40.87162775154539,POINT (-73.80441870306895 40.87162702045511),POINT (-73.80441920658377 40.87162775154539),48.265,87064,63.764,85298,61.449,FPC-624,98.613,80904,76.609,81199,97.842,85083,111.489,84611,111.182,84354,110.279,FPC-223,81.191,85523,81.379,85521,87.482,87247,99.964,85434,103.582,FPC-488,89.195,85517,119.197,82785,101.956,FPC-457,133.05,80343,121.964,83916,123.031,85380
36005051601,Bronx,BX1003,-73.78664787926272,40.84724974673775,POINT (-73.78664763563174 40.84724930707075),POINT (-73.78664787926272 40.84724974673775),35.587,87064,51.086,85298,85.935,80904,48.771,FPC-624,98.811,84611,63.931,81199,98.504,84354,97.601,FPC-223,85.164,85083,68.513,85523,68.701,85521,74.804,87247,87.286,85434,90.904,FPC-488,76.517,85517,106.519,82785,89.278,FPC-457,120.372,80343,109.286,83916,110.353,85380
36005051602,Bronx,BX1071,-73.77023217485491,40.853834214533904,POINT (-73.77023215769582 40.853834039004674),POINT (-73.77023217485491 40.8538342145339),4294967.295,87064,4294967.295,85298,4294967.295,80904,4294967.295,FPC-624,4294967.295,84611,4294967.295,84354,4294967.295,FPC-223,4294967.295,81199,4294967.295,85083,4294967.295,85523,4294967.295,85521,4294967.295,87247,4294967.295,FPC-488,4294967.295,85434,4294967.295,85517,4294967.295,82785,4294967.295,FPC-457,4294967.295,80343,4294967.295,83916,4294967.295,85380
36081000200,Queens,QN0905,-73.86612851079529,40.693291375774635,POINT (-73.8661285099994 40.693291369211),POINT (-73.86612851079529 40.69329137577463),15.209,84611,20.331,FPC-223,26.45,84354,33.047,80904,42.833,FPC-488,48.081,85083,48.481,85434,55.013,81199,63.156,82785,66.334,FPC-624,53.48,85521,55.328,87247,56.138,85523,88.926,87064,77.496,80343,80.9,85298,53.454,85517,64.001,FPC-457,84.783,83916,86.197,85380
36081000400,Queens,QN0905,-73.86477197581968,40.68968298789351,POINT (-73.86477198731917 40.689682979493945),POINT (-73.86477197581968 40.68968298789351),16.101,84611,21.223,FPC-223,27.237,84354,33.834,80904,43.725,FPC-488,48.868,85083,49.268,85434,55.8,81199,64.048,82785,67.226,FPC-624,54.372,85521,56.22,87247,57.03,85523,78.388,80343,89.818,87064,81.792,85298,54.241,85517,64.893,FPC-457,85.675,83916,87.089,85380
36081000600,Queens,QN0905,-73.86372828545717,40.685907416396276,POINT (-73.86372830265557 40.68590740774063),POINT (-73.86372828545717 40.68590741639628),21.714,84611,20.068,FPC-223,31.753,84354,35.603,80904,41.374,FPC-488,52.015,85083,53.784,85434,60.555,82785,58.227,81199,69.932,FPC-624,77.366,80343,54.9,85521,57.471,87247,58.462,85523,92.524,87064,84.498,85298,51.371,85517,61.4,FPC-457,82.182,83916,83.596,85380
36081000702,Queens,QN0201,-73.95028050285677,40.74641554126539,POINT (-73.95028051434022 40.74641555416029),POINT (-73.95028050285677 40.74641554126539),15.723,85083,14.948,81199,21.396,85521,18.629,85523,26.943,87247,39.583,85434,21.645,FPC-488,33.688,FPC-624,35.433,84354,34.822,85517,39.855,FPC-223,41.948,84611,48.253,85298,56.265,87064,48.457,82785,47.583,FPC-457,65.268,80343,37.764,80904,67.591,83916,64.209,85380
