,GEOID,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL
1546,36081018300,80529,124819,5673,0.4199,0.1358,115496.0,Queens,9323.0,0
1547,36081018401,50446,92976,2158,0.5526,0.177,115496.0,Queens,-22520.0,1
1548,36081018402,82794,80938,2628,0.7679,0.1279,115496.0,Queens,-34558.0,1
1549,36081018501,63710,98750,3429,0.5024,0.1143,115496.0,Queens,-16746.0,1
1550,36081018502,98750,116667,3152,0.2589,0.0669,115496.0,Queens,1171.0,0
1551,36081018600,74750,105139,2024,0.6872,0.1023,115496.0,Queens,-10357.0,1
1552,36081018700,73382,109575,2928,0.5512,0.0952,115496.0,Queens,-5921.0,1
1553,36081018800,91420,168750,1363,0.7935,0.0917,115496.0,Queens,53254.0,0
1554,36081018900,80039,93056,3401,0.6404,0.0794,115496.0,Queens,-22440.0,1
1555,36081019000,75511,103125,2706,0.8467,0.112,115496.0,Queens,-12371.0,1
1556,36081019200,71938,177847,2225,0.8186,0.086,115496.0,Queens,62351.0,0
1557,36081019400,84609,91007,3185,0.8535,0.0782,115496.0,Queens,-24489.0,1
1558,36081019600,78542,84583,3374,0.6086,0.1935,115496.0,Queens,-30913.0,1
1559,36081019800,84034,97115,2989,0.6864,0.0525,115496.0,Queens,-18381.0,1
1560,36081020200,96575,127500,1776,0.9463,0.0434,115496.0,Queens,12004.0,0
1561,36081020400,56458,72917,2191,0.5452,0.1701,115496.0,Queens,-42579.0,1
1562,36081020500,61023,94585,1300,0.7493,0.0923,115496.0,Queens,-20911.0,1
1563,36081020600,72188,111891,1729,0.7229,0.1168,115496.0,Queens,-3605.0,1
1564,36081020800,72574,112489,3272,0.7855,0.0601,115496.0,Queens,-3007.0,1
1565,36081021200,60700,60313,2977,0.5618,0.2697,115496.0,Queens,-55183.0,1
1566,36081021400,55649,62616,6025,0.5404,0.2375,115496.0,Queens,-52880.0,1
1567,36081021601,92763,250001,2838,0.4965,0.0454,115496.0,Queens,134505.0,0
1568,36081021602,65564,101624,1784,0.6492,0.2026,115496.0,Queens,-13872.0,1
1569,36081022001,76034,125746,6630,0.594,0.1434,115496.0,Queens,10250.0,0
1570,36081022002,84783,250001,7406,0.7123,0.103,115496.0,Queens,134505.0,0
1571,36081023000,100000,120234,1993,0.8732,0.0613,115496.0,Queens,4738.0,0
1572,36081023200,81650,89048,5923,0.6314,0.0691,115496.0,Queens,-26448.0,1
1573,36081023501,54539,61719,4382,0.5814,0.0605,115496.0,Queens,-53777.0,1
1574,36081023502,60213,50735,2885,0.3734,0.1085,115496.0,Queens,-64761.0,1
1575,36081023600,66339,65517,3377,0.4619,0.134,115496.0,Queens,-49979.0,1
1576,36081023800,52679,55250,5278,0.3733,0.1915,115496.0,Queens,-60246.0,1
1577,36081024000,56887,44967,7150,0.4123,0.1542,115496.0,Queens,-70529.0,1
1578,36081024300,56563,103125,5203,0.7686,0.0509,115496.0,Queens,-12371.0,1
1579,36081024500,59078,113288,5095,0.585,0.0544,115496.0,Queens,-2208.0,1
1580,36081024700,66042,49773,1438,0.4334,0.1057,115496.0,Queens,-65723.0,1
1581,36081024900,68211,85555,4804,0.5182,0.1208,115496.0,Queens,-29941.0,1
1582,36081025100,88899,137793,6080,0.5259,0.0638,115496.0,Queens,22297.0,0
1583,36081025301,65245,64219,4385,0.4169,0.0901,115496.0,Queens,-51277.0,1
1584,36081025302,67500,69896,3417,0.4159,0.1299,115496.0,Queens,-45600.0,1
1585,36081025401,78056,120986,4807,0.6865,0.1045,115496.0,Queens,5490.0,0
1586,36081025402,39038,61664,6595,0.4444,0.1855,115496.0,Queens,-53832.0,1
1587,36081025500,82000,89444,1612,0.5273,0.0949,115496.0,Queens,-26052.0,1
1588,36081025700,76544,77143,1660,0.5961,0.1691,115496.0,Queens,-38353.0,1
1589,36081025800,83828,86250,2212,0.8221,0.1284,115496.0,Queens,-29246.0,1
1590,36081025900,66301,80938,3542,0.6064,0.0528,115496.0,Queens,-34558.0,1
1591,36081026000,78125,73750,2984,0.6024,0.0566,115496.0,Queens,-41746.0,1
1592,36081026100,67698,104931,7642,0.4415,0.0915,115496.0,Queens,-10565.0,1
1593,36081026200,73523,75375,1505,0.8392,0.1302,115496.0,Queens,-40121.0,1
1594,36081026300,75335,250001,5360,0.5278,0.0067,115496.0,Queens,134505.0,0
1595,36081026400,71042,98274,2695,0.6889,0.157,115496.0,Queens,-17222.0,1
1596,36081026501,53289,80990,2936,0.4481,0.1645,115496.0,Queens,-34506.0,1
1597,36081026502,98140,98354,1220,0.2954,0.0352,115496.0,Queens,-17142.0,1
1598,36081026600,23542,36490,1817,0.3705,0.2976,115496.0,Queens,-79006.0,1
1599,36081026700,47364,52097,5488,0.2362,0.1273,115496.0,Queens,-63399.0,1
1600,36081026901,65145,100974,5089,0.2106,0.0939,115496.0,Queens,-14522.0,1
1601,36081026902,50061,58009,3868,0.3328,0.1713,115496.0,Queens,-57487.0,1
1602,36081027000,106797,134605,2232,0.7609,0.0395,115496.0,Queens,19109.0,0
1603,36081027101,52090,60000,5389,0.3333,0.0863,115496.0,Queens,-55496.0,1
1604,36081027102,69775,108151,3425,0.326,0.1101,115496.0,Queens,-7345.0,1
1605,36081027200,77143,119571,2210,0.7367,0.0869,115496.0,Queens,4075.0,0
1606,36081027301,44049,43659,3158,0.4088,0.2777,115496.0,Queens,-71837.0,1
1607,36081027302,46860,76488,4607,0.4682,0.172,115496.0,Queens,-39008.0,1
1608,36081027400,55429,59215,1934,0.8095,0.2389,115496.0,Queens,-56281.0,1
1609,36081027500,47383,58073,6759,0.4695,0.1954,115496.0,Queens,-57423.0,1
1610,36081027600,69875,108306,1593,0.7897,0.1318,115496.0,Queens,-7190.0,1
1611,36081027701,57616,53661,3704,0.275,0.1817,115496.0,Queens,-61835.0,1
1612,36081027702,67171,105216,4132,0.5106,0.072,115496.0,Queens,-10280.0,1
1613,36081027800,46154,58867,2539,0.4705,0.319,115496.0,Queens,-56629.0,1
1614,36081027900,67381,180349,7403,0.4733,0.0875,115496.0,Queens,64853.0,0
1615,36081028000,52083,80728,1460,0.7949,0.0945,115496.0,Queens,-34768.0,1
1616,36081028100,67072,154213,6085,0.4833,0.1602,115496.0,Queens,38717.0,0
1617,36081028200,55197,120417,2116,0.5302,0.0874,115496.0,Queens,4921.0,0
1618,36081028300,71484,100679,7721,0.3778,0.1171,115496.0,Queens,-14817.0,1
1619,36081028400,92500,108611,4333,0.8344,0.0392,115496.0,Queens,-6885.0,1
1620,36081028500,83212,128978,5036,0.4526,0.1042,115496.0,Queens,13482.0,0
1621,36081028700,68213,105730,7003,0.2974,0.1961,115496.0,Queens,-9766.0,1
1622,36081028801,78672,108667,2830,0.7459,0.0216,115496.0,Queens,-6829.0,1
1623,36081028802,86648,121071,2195,0.8669,0.138,115496.0,Queens,5575.0,0
1624,36081028900,76424,118457,5631,0.4578,0.07,115496.0,Queens,2961.0,0
1625,36081029100,58226,45167,6262,0.406,0.0988,115496.0,Queens,-70329.0,1
1626,36081029300,66458,65625,1234,0.7296,0.0535,115496.0,Queens,-49871.0,1
1627,36081029400,92992,136416,7340,0.6506,0.0691,115496.0,Queens,20920.0,0
1628,36081029500,78185,97308,3962,0.5056,0.0655,115496.0,Queens,-18188.0,1
1629,36081029700,76316,59400,1925,0.6877,0.0649,115496.0,Queens,-56096.0,1
1630,36081030600,86858,137793,4918,0.9068,0.0722,115496.0,Queens,22297.0,0
1631,36081030903,77269,93214,5083,0.7004,0.0594,115496.0,Queens,-22282.0,1
1632,36081030904,58500,99605,2691,0.643,0.1182,115496.0,Queens,-15891.0,1
1633,36081030905,88077,142670,2860,0.6726,0.0522,115496.0,Queens,27174.0,0
1634,36081030906,64799,100438,3334,0.6182,0.1433,115496.0,Queens,-15058.0,1
1635,36081031700,70400,97368,5359,0.7493,0.0453,115496.0,Queens,-18128.0,1
1636,36081032000,76875,95952,5220,0.8487,0.1776,115496.0,Queens,-19544.0,1
1637,36081032700,55395,77976,3449,0.6652,0.1695,115496.0,Queens,-37520.0,1
1638,36081032800,79401,123071,2888,0.8433,0.0863,115496.0,Queens,7575.0,0
1639,36081032900,53603,105081,3253,0.7832,0.1269,115496.0,Queens,-10415.0,1
1640,36081033000,89685,116206,7612,0.8415,0.0589,115496.0,Queens,710.0,0
1641,36081033401,79097,113167,4065,0.8348,0.0999,115496.0,Queens,-2329.0,1
1642,36081033403,47813,74110,4630,0.4142,0.1324,115496.0,Queens,-41386.0,1
1643,36081033404,40758,63174,5527,0.6795,0.1437,115496.0,Queens,-52322.0,1
1644,36081033405,64965,100695,2675,0.7579,0.0422,115496.0,Queens,-14801.0,1
1645,36081033700,108638,168388,2359,0.6662,0.0166,115496.0,Queens,52892.0,0
1646,36081033900,57342,88880,2773,0.6664,0.1983,115496.0,Queens,-26616.0,1
1647,36081034700,61410,81083,2923,0.7032,0.1335,115496.0,Queens,-34413.0,1
1648,36081035100,66151,102534,3653,0.5341,0.1385,115496.0,Queens,-12962.0,1
1649,36081035200,97417,130399,2949,0.7897,0.1242,115496.0,Queens,14903.0,0
1650,36081035300,97813,151610,2224,0.6739,0.1771,115496.0,Queens,36114.0,0
1651,36081035700,82604,105357,4037,0.8513,0.1325,115496.0,Queens,-10139.0,1
1652,36081035800,104125,118932,4887,0.763,0.0537,115496.0,Queens,3436.0,0
1653,36081036100,67225,99000,2141,0.652,0.0634,115496.0,Queens,-16496.0,1
1654,36081036300,67708,93333,2003,0.5265,0.1109,115496.0,Queens,-22163.0,1
1655,36081036500,62841,75795,2697,0.5077,0.2139,115496.0,Queens,-39701.0,1
1656,36081036600,71500,154567,2878,0.7721,0.0939,115496.0,Queens,39071.0,0
1657,36081036700,50855,140045,2157,0.6571,0.1536,115496.0,Queens,24549.0,0
1658,36081036800,86293,140833,2692,0.8038,0.0713,115496.0,Queens,25337.0,0
1659,36081037100,64433,128824,1289,0.9118,0.0683,115496.0,Queens,13328.0,0
1660,36081037300,61042,75500,2293,0.64,0.1335,115496.0,Queens,-39996.0,1
1661,36081037501,58179,49800,1600,0.3866,0.1713,115496.0,Queens,-65696.0,1
1662,36081037502,61673,95593,2710,0.4763,0.1275,115496.0,Queens,-19903.0,1
1663,36081037600,108902,133702,6794,0.7819,0.0752,115496.0,Queens,18206.0,0
1664,36081037700,75781,117460,4141,0.4492,0.1269,115496.0,Queens,1964.0,0
1665,36081037900,70131,70878,7012,0.3251,0.198,115496.0,Queens,-44618.0,1
1666,36081038100,71721,90288,7058,0.6507,0.1334,115496.0,Queens,-25208.0,1
1667,36081038400,92118,91191,2490,0.916,0.1009,115496.0,Queens,-24305.0,1
1668,36081039400,98083,105375,3180,0.7674,0.1853,115496.0,Queens,-10121.0,1
1669,36081039800,113194,155114,1792,0.8343,0.0815,115496.0,Queens,39618.0,0
1670,36081039901,87369,135421,2560,0.699,0.0178,115496.0,Queens,19925.0,0
1671,36081039902,51118,79232,1700,0.3298,0.3032,115496.0,Queens,-36264.0,1
1672,36081040000,107188,152589,1704,0.8244,0.0514,115496.0,Queens,37093.0,0
1673,36081040101,54424,84357,3159,0.5181,0.101,115496.0,Queens,-31139.0,1
1674,36081040102,65954,65550,5172,0.3804,0.1806,115496.0,Queens,-49946.0,1
1675,36081040200,120833,187291,1706,0.8927,0.0774,115496.0,Queens,71795.0,0
1676,36081040301,32339,31407,3141,0.3217,0.1175,115496.0,Queens,-84089.0,1
1677,36081040302,70192,108797,4401,0.4463,0.1197,115496.0,Queens,-6699.0,1
1678,36081040400,60625,134896,4343,0.6926,0.105,115496.0,Queens,19400.0,0
1679,36081040502,82011,66442,2301,0.4303,0.1278,115496.0,Queens,-49054.0,1
1680,36081040701,73608,80685,3881,0.3876,0.2145,115496.0,Queens,-34811.0,1
1681,36081040702,91806,87159,4793,0.4733,0.1141,115496.0,Queens,-28337.0,1
1682,36081040902,57763,76548,3640,0.2007,0.1501,115496.0,Queens,-38948.0,1
1683,36081041100,62870,57000,4376,0.3451,0.2222,115496.0,Queens,-58496.0,1
1684,36081041300,64565,70357,5070,0.4509,0.2325,115496.0,Queens,-45139.0,1
1685,36081041400,81871,87273,4882,0.7514,0.2194,115496.0,Queens,-28223.0,1
1686,36081041500,59978,60057,4787,0.5325,0.1274,115496.0,Queens,-55439.0,1
1687,36081042400,72750,112762,2491,0.858,0.0627,115496.0,Queens,-2734.0,1
1688,36081042700,48778,54429,4859,0.4901,0.3008,115496.0,Queens,-61067.0,1
1689,36081043200,93269,124500,1339,0.9524,0.0158,115496.0,Queens,9004.0,0
1690,36081043400,91726,138424,1852,0.743,0.0637,115496.0,Queens,22928.0,0
1691,36081043701,58625,93083,3229,0.5928,0.2026,115496.0,Queens,-22413.0,1
1692,36081043702,55573,56393,8641,0.4707,0.1542,115496.0,Queens,-59103.0,1
1693,36081043900,44886,39850,3377,0.4642,0.2326,115496.0,Queens,-75646.0,1
1694,36081044000,72781,112810,4503,0.762,0.1088,115496.0,Queens,-2686.0,1
1695,36081044301,30425,56500,3658,0.2861,0.2945,115496.0,Queens,-58996.0,1
1696,36081044302,55667,71875,4272,0.3841,0.0985,115496.0,Queens,-43621.0,1
1697,36081044400,49911,53250,4405,0.4272,0.2293,115496.0,Queens,-62246.0,1
1698,36081044601,51585,71680,3835,0.4052,0.0746,115496.0,Queens,-43816.0,1
1699,36081044602,40292,35188,5466,0.3517,0.3005,115496.0,Queens,-80308.0,1
1700,36081044800,56182,105395,2976,0.5481,0.2396,115496.0,Queens,-10101.0,1
1701,36081045000,128472,89886,2272,0.6195,0.0634,115496.0,Queens,-25610.0,1
1702,36081045200,80417,81250,1178,0.8814,0.1147,115496.0,Queens,-34246.0,1
1703,36081045400,53777,60476,5252,0.636,0.1955,115496.0,Queens,-55020.0,1
1704,36081045500,62368,90338,13798,0.4025,0.2474,115496.0,Queens,-25158.0,1
1705,36081045600,78875,143659,1369,0.9363,0.1417,115496.0,Queens,28163.0,0
1706,36081045700,65121,78015,3849,0.4773,0.119,115496.0,Queens,-37481.0,1
1707,36081045800,67639,75461,2420,0.6671,0.0537,115496.0,Queens,-40035.0,1
1708,36081045900,74871,130438,4357,0.5387,0.0588,115496.0,Queens,14942.0,0
1709,36081046000,58234,65299,6043,0.4675,0.0771,115496.0,Queens,-50197.0,1
1710,36081046100,68047,61771,2429,0.4165,0.0758,115496.0,Queens,-53725.0,1
1711,36081046200,54489,98984,6099,0.4776,0.0841,115496.0,Queens,-16512.0,1
1712,36081046300,57518,59909,3791,0.3302,0.0844,115496.0,Queens,-55587.0,1
1713,36081046400,100781,52351,2142,0.7822,0.1002,115496.0,Queens,-63145.0,1
1714,36081046500,74205,59261,4618,0.3555,0.0938,115496.0,Queens,-56235.0,1
1715,36081046600,63496,55568,4631,0.5937,0.1468,115496.0,Queens,-59928.0,1
1716,36081046700,61215,61278,6202,0.4246,0.03,115496.0,Queens,-54218.0,1
1717,36081046800,74669,106620,3801,0.5802,0.1463,115496.0,Queens,-8876.0,1
1718,36081046901,62583,74119,4961,0.4617,0.0895,115496.0,Queens,-41377.0,1
1719,36081046902,69417,108656,4194,0.2634,0.1226,115496.0,Queens,-6840.0,1
1720,36081047000,50000,101000,3637,0.6079,0.1937,115496.0,Queens,-14496.0,1
1721,36081047100,47067,50536,4486,0.4314,0.1019,115496.0,Queens,-64960.0,1
1722,36081047200,100475,155736,3945,0.6873,0.0462,115496.0,Queens,40240.0,0
1723,36081047300,62799,65521,4383,0.4549,0.0557,115496.0,Queens,-49975.0,1
1724,36081047500,74769,99113,5178,0.5142,0.1101,115496.0,Queens,-16383.0,1
1725,36081047600,101928,203942,1496,0.9392,0.0655,115496.0,Queens,88446.0,0
1726,36081047801,37427,58011,3794,0.6695,0.1873,115496.0,Queens,-57485.0,1
1727,36081047802,87066,134952,1186,0.6658,0.059,115496.0,Queens,19456.0,0
1728,36081047900,68179,50455,5829,0.6397,0.1517,115496.0,Queens,-65041.0,1
1729,36081048000,86450,61200,2512,0.8907,0.047,115496.0,Queens,-54296.0,1
1730,36081048100,64091,68906,7140,0.3497,0.0731,115496.0,Queens,-46590.0,1
1731,36081048200,68942,113542,1414,0.8259,0.0855,115496.0,Queens,-1954.0,1
1732,36081048301,60298,54286,2105,0.5021,0.1919,115496.0,Queens,-61210.0,1
1733,36081048302,78592,64049,2300,0.5696,0.0809,115496.0,Queens,-51447.0,1
1734,36081048400,75106,155426,4806,0.8341,0.0323,115496.0,Queens,39930.0,0
1735,36081048500,62434,69554,4255,0.5957,0.1025,115496.0,Queens,-45942.0,1
1736,36081048900,62000,71118,1609,0.5375,0.156,115496.0,Queens,-44378.0,1
1737,36081049201,74583,115603,3325,0.6743,0.0512,115496.0,Queens,107.0,0
1738,36081049202,95919,119219,2532,0.8764,0.1801,115496.0,Queens,3723.0,0
1739,36081049301,68125,140050,2467,0.8465,0.1848,115496.0,Queens,24554.0,0
1740,36081049302,65735,119125,2992,0.7068,0.1538,115496.0,Queens,3629.0,0
1741,36081049500,104107,137679,1713,0.9044,0.0784,115496.0,Queens,22183.0,0
1742,36081049600,93209,119861,3451,0.8804,0.0948,115496.0,Queens,4365.0,0
1743,36081049700,63700,64833,2883,0.8043,0.0486,115496.0,Queens,-50663.0,1
1744,36081049900,65270,73611,5705,0.6735,0.095,115496.0,Queens,-41885.0,1
1745,36081050000,65698,97896,4850,0.5363,0.1086,115496.0,Queens,-17600.0,1
1746,36081050201,79342,78935,1645,0.8815,0.1088,115496.0,Queens,-36561.0,1
1747,36081050202,69398,101625,1301,0.8407,0.1384,115496.0,Queens,-13871.0,1
1748,36081050400,102885,144196,1775,0.8582,0.0785,115496.0,Queens,28700.0,0
1749,36081050500,79375,78920,1895,0.8571,0.0987,115496.0,Queens,-36576.0,1
1750,36081050600,118542,226083,1538,0.8499,0.0819,115496.0,Queens,110587.0,0
1751,36081050700,80833,139350,3717,0.8217,0.0866,115496.0,Queens,23854.0,0
1752,36081050800,66471,114896,2032,0.6437,0.1187,115496.0,Queens,-600.0,1
1753,36081051000,76250,181974,1945,0.819,0.1902,115496.0,Queens,66478.0,0
1754,36081051100,109310,118438,2562,0.761,0.0886,115496.0,Queens,2942.0,0
1755,36081051200,87917,120441,2724,0.8433,0.0596,115496.0,Queens,4945.0,0
1756,36081051300,103304,93276,2843,0.8821,0.1453,115496.0,Queens,-22220.0,1
1757,36081051500,94289,140299,3565,0.7966,0.0241,115496.0,Queens,24803.0,0
1758,36081051600,99643,154446,2186,0.7651,0.1295,115496.0,Queens,38950.0,0
1759,36081051700,98015,153250,1816,0.7511,0.0688,115496.0,Queens,37754.0,0
1760,36081051800,105329,97031,2602,0.861,0.0527,115496.0,Queens,-18465.0,1
1761,36081052000,75625,107574,1457,0.7604,0.0564,115496.0,Queens,-7922.0,1
1762,36081052100,108194,151685,2059,0.7353,0.0899,115496.0,Queens,36189.0,0
1763,36081052200,95000,111667,1965,0.916,0.1237,115496.0,Queens,-3829.0,1
1764,36081052400,109477,111000,2309,0.8379,0.1438,115496.0,Queens,-4496.0,1
1765,36081052500,66667,185375,2647,0.8542,0.0778,115496.0,Queens,69879.0,0
1766,36081052600,78696,139792,2393,0.7156,0.0528,115496.0,Queens,24296.0,0
1767,36081052800,78387,111083,1543,0.8609,0.0693,115496.0,Queens,-4413.0,1
1768,36081053000,117333,166000,2662,0.809,0.0169,115496.0,Queens,50504.0,0
1769,36081053100,65040,112731,3638,0.7141,0.0673,115496.0,Queens,-2765.0,1
1770,36081053200,72500,126250,2245,0.8223,0.0525,115496.0,Queens,10754.0,0
1771,36081053401,106833,158438,2048,0.8255,0.0244,115496.0,Queens,42942.0,0
1772,36081053501,71793,92266,1372,0.499,0.1376,115496.0,Queens,-23230.0,1
1773,36081053800,103250,160037,1656,0.8621,0.125,115496.0,Queens,44541.0,0
1774,36081053901,83172,136979,4427,0.519,0.0719,115496.0,Queens,21483.0,0
1775,36081053902,137171,212615,170,0.7397,0.0,115496.0,Queens,97119.0,0
1776,36081054000,72212,130855,4214,0.7111,0.0841,115496.0,Queens,15359.0,0
1777,36081054200,82406,116000,5999,0.7094,0.0656,115496.0,Queens,504.0,0
1778,36081054500,55694,84464,4061,0.4847,0.161,115496.0,Queens,-31032.0,1
1779,36081054700,87895,136237,5163,0.5171,0.0938,115496.0,Queens,20741.0,0
1780,36081054800,90208,104375,2635,0.889,0.0915,115496.0,Queens,-11121.0,1
1781,36081054900,82727,119063,6139,0.3529,0.1098,115496.0,Queens,3567.0,0
1782,36081055100,66250,68869,4466,0.2871,0.1744,115496.0,Queens,-46627.0,1
1783,36081055200,75511,94306,3016,0.6971,0.051,115496.0,Queens,-21190.0,1
1784,36081055300,77679,120402,3114,0.4082,0.1159,115496.0,Queens,4906.0,0
1785,36081055400,84750,89167,2786,0.8201,0.1084,115496.0,Queens,-26329.0,1
1786,36081055500,81000,115556,2430,0.5497,0.1325,115496.0,Queens,60.0,0
1787,36081055600,111860,101875,2580,0.867,0.0585,115496.0,Queens,-13621.0,1
1788,36081055700,81701,89709,4289,0.4676,0.0975,115496.0,Queens,-25787.0,1
1789,36081055800,88021,228750,1999,0.8832,0.056,115496.0,Queens,113254.0,0
1790,36081055900,71324,70507,1149,0.2746,0.148,115496.0,Queens,-44989.0,1
1791,36081056000,80179,148000,1791,0.8575,0.0302,115496.0,Queens,32504.0,0
1792,36081056200,87344,106938,1573,0.9284,0.054,115496.0,Queens,-8558.0,1
1793,36081056400,69464,177868,1216,0.7785,0.0395,115496.0,Queens,62372.0,0
1794,36081056500,98750,97788,1739,0.6365,0.0661,115496.0,Queens,-17708.0,1
1795,36081056600,65625,116750,1454,0.6563,0.2469,115496.0,Queens,1254.0,0
1796,36081056700,103045,159719,5430,0.8627,0.0203,115496.0,Queens,44223.0,0
1797,36081056800,99339,81844,5310,0.7566,0.0247,115496.0,Queens,-33652.0,1
1798,36081057700,74500,155486,3641,0.6311,0.1088,115496.0,Queens,39990.0,0
1799,36081057900,65370,155833,1591,0.6293,0.1037,115496.0,Queens,40337.0,0
1800,36081058000,99648,154408,4407,0.9005,0.0541,115496.0,Queens,38912.0,0
1801,36081058100,64896,100588,3264,0.6227,0.08,115496.0,Queens,-14908.0,1
1802,36081058200,109527,140313,5440,0.9009,0.0264,115496.0,Queens,24817.0,0
1803,36081058300,82772,101477,3718,0.5329,0.0589,115496.0,Queens,-14019.0,1
1804,36081058500,72950,67355,4737,0.5451,0.1009,115496.0,Queens,-48141.0,1
1805,36081058700,91301,109630,3532,0.5789,0.0719,115496.0,Queens,-5866.0,1
1806,36081058900,62403,143000,5053,0.3168,0.2027,115496.0,Queens,27504.0,0
1807,36081059000,95625,78550,1401,0.9113,0.0621,115496.0,Queens,-36946.0,1
1808,36081059100,68364,148824,5735,0.495,0.1351,115496.0,Queens,33328.0,0
1809,36081059200,111667,106413,1624,0.7833,0.125,115496.0,Queens,-9083.0,1
1810,36081059300,73693,100272,4274,0.5943,0.1764,115496.0,Queens,-15224.0,1
1811,36081059400,126774,143750,1871,0.9213,0.0048,115496.0,Queens,28254.0,0
1812,36081059501,91053,117500,1929,0.5741,0.21,115496.0,Queens,2004.0,0
1813,36081059502,71801,111291,3130,0.6776,0.1322,115496.0,Queens,-4205.0,1
1814,36081059600,69107,130865,1531,0.8629,0.0503,115496.0,Queens,15369.0,0
1815,36081059800,93808,123438,1882,0.8416,0.0557,115496.0,Queens,7942.0,0
1816,36081059900,77222,119694,1231,0.7131,0.1852,115496.0,Queens,4198.0,0
1817,36081060000,107946,129375,1118,0.8712,0.0617,115496.0,Queens,13879.0,0
1818,36081060100,96953,135667,2512,0.7668,0.1346,115496.0,Queens,20171.0,0
1819,36081060300,90074,139614,2050,0.7692,0.1626,115496.0,Queens,24118.0,0
1820,36081060800,101042,140446,1536,0.8246,0.0592,115496.0,Queens,24950.0,0
1821,36081061000,97813,151610,1528,0.9229,0.0295,115496.0,Queens,36114.0,0
1822,36081061200,126638,127566,2204,0.9121,0.01,115496.0,Queens,12070.0,0
1823,36081061301,66835,76350,5877,0.513,0.1171,115496.0,Queens,-39146.0,1
1824,36081061400,132633,243315,1493,0.8782,0.0543,115496.0,Queens,127819.0,0
1825,36081061601,99583,132857,2735,0.829,0.0501,115496.0,Queens,17361.0,0
1826,36081061602,111089,168068,1111,0.8774,0.0351,115496.0,Queens,52572.0,0
1827,36081061800,92670,143077,1886,0.7145,0.0306,115496.0,Queens,27581.0,0
1828,36081061900,100861,93547,3657,0.7061,0.099,115496.0,Queens,-21949.0,1
1829,36081062000,103417,160296,1607,0.8493,0.0629,115496.0,Queens,44800.0,0
1830,36081062100,83773,84891,2938,0.8961,0.0578,115496.0,Queens,-30605.0,1
1831,36081062200,124236,184107,2195,0.9008,0.049,115496.0,Queens,68611.0,0
1832,36081062300,68869,128750,2210,0.6434,0.1376,115496.0,Queens,13254.0,0
1833,36081062500,80625,100167,2388,0.752,0.0724,115496.0,Queens,-15329.0,1
1834,36081062600,107946,167316,3106,0.8884,0.0852,115496.0,Queens,51820.0,0
1835,36081062700,66042,146375,2861,0.6945,0.028,115496.0,Queens,30879.0,0
1836,36081062900,86309,104083,3494,0.6461,0.0435,115496.0,Queens,-11413.0,1
1837,36081063000,110583,208917,1629,0.9573,0.0289,115496.0,Queens,93421.0,0
1838,36081063200,111667,149196,2596,0.8227,0.0294,115496.0,Queens,33700.0,0
1839,36081063301,83750,129812,1562,0.8415,0.0365,115496.0,Queens,14316.0,0
1840,36081063302,105417,163396,1857,0.8336,0.0186,115496.0,Queens,47900.0,0
1841,36081063500,74029,130125,2617,0.8181,0.1458,115496.0,Queens,14629.0,0
1842,36081063700,91655,106737,3672,0.885,0.1789,115496.0,Queens,-8759.0,1
1843,36081063800,108417,102284,3487,0.8949,0.0892,115496.0,Queens,-13212.0,1
1844,36081063900,75729,117379,3195,0.8155,0.0776,115496.0,Queens,1883.0,0
1845,36081064101,78403,105500,2537,0.8122,0.0403,115496.0,Queens,-9996.0,1
1846,36081064500,87632,250001,2001,0.6689,0.1636,115496.0,Queens,134505.0,0
1847,36081064600,104063,153393,3528,0.8097,0.0426,115496.0,Queens,37897.0,0
1848,36081065000,112411,204432,2915,0.9388,0.0663,115496.0,Queens,88936.0,0
1849,36081065401,100313,101989,3867,0.8332,0.0345,115496.0,Queens,-13507.0,1
1850,36081065600,97850,173104,4754,0.7264,0.0719,115496.0,Queens,57608.0,0
1851,36081065702,74511,151071,1376,0.6467,0.0689,115496.0,Queens,35575.0,0
1852,36081065703,103288,140268,3057,0.824,0.0461,115496.0,Queens,24772.0,0
1853,36081065900,106304,126607,2066,0.8497,0.0247,115496.0,Queens,11111.0,0
1854,36081066000,69583,98958,3365,0.8453,0.0384,115496.0,Queens,-16538.0,1
1855,36081066100,102411,181458,1689,0.8263,0.0178,115496.0,Queens,65962.0,0
1856,36081066301,116848,185795,2940,0.7799,0.0153,,,,0
1857,36081066401,161250,249937,2029,0.9133,0.0296,115496.0,Queens,134441.0,0
1858,36081066402,101365,133851,2593,0.8722,0.0243,115496.0,Queens,18355.0,0
1859,36081066403,88317,88029,5963,0.8306,0.2192,115496.0,Queens,-27467.0,1
1860,36081066501,77453,145735,4333,0.7853,0.0639,115496.0,Queens,30239.0,0
1861,36081066701,113125,138917,2894,0.6216,0.161,115496.0,Queens,23421.0,0
1862,36081066900,90078,91406,1625,0.8723,0.0412,115496.0,Queens,-24090.0,1
1863,36081067100,104839,157750,2684,0.8332,0.0525,115496.0,Queens,42254.0,0
1864,36081067700,105583,192411,1934,0.8452,0.0517,115496.0,Queens,76915.0,0
1865,36081067900,62266,68992,4812,0.5945,0.0939,115496.0,Queens,-46504.0,1
1866,36081068000,114327,133705,5726,0.8908,0.0676,115496.0,Queens,18209.0,0
